Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature
EV088,09/07/20,,57.562,,14.3,,,,51.65,82.64,81.2
EV088,09/08/20,,54.808,,12.54,,,,49.88,79.808,73.1
EV088,09/09/20,,49.062,,13,,,,48.88,78.208,74.6
EV088,09/10/20,,48.161,,13.72,,,,46.59,74.544,72.4
EV088,09/11/20,,44.676,,13.74,,,,41.96,67.136,72.7
EV088,09/12/20,,29.104,,5.64,,,,30.73,49.168,73.7
EV088,09/13/20,,37.162,,10.46,,,,39.89,63.824,73.8
EV088,09/14/20,,71.553,,15.54,,,,70.28,112.448,75.4
EV088,09/15/20,,67.728,,14.83,,,,54.98,87.968,77.4
EV088,09/16/20,,64.549,,16.71,,,,61.9,99.04,77.3
EV088,09/17/20,,59.33,,16.05,,,,55.44,88.704,77.7
EV088,09/18/20,,34.255,,13.69,,,,45.51,72.816,80.6
EV088,09/19/20,,62.577,,11.94,,,,71.19,113.904,79.1
EV088,09/20/20,,25.789,,7.17,,,,24.91,39.856,76.7
EV088,09/21/20,,45.169,,11.58,,,,42.67,68.272,74.6
EV088,09/22/20,,32.691,,9.45,,,,31.72,50.752,75
EV088,09/23/20,,40.766,,13.49,,,,36.95,59.12,75
EV088,09/24/20,,42.806,,13.89,,,,53.87,86.192,75
EV088,09/25/20,,55.76,,13.35,,,,49.71,79.536,73.2
EV088,09/26/20,,49.657,,12.93,,,,54.51,87.216,72.3
EV088,09/27/20,,61.778,,14.63,,,,61.69,98.704,71.8
EV088,09/28/20,,37.587,,9.54,,,,36.47,58.352,76
EV088,09/29/20,,54.74,,13.48,,,,53.86,86.176,80.6
EV088,09/30/20,,53.448,,13.97,,,,52.62,84.192,82
EV088,10/01/20,,52.7,,16.57,,,,56.03,89.648,82.7
EV088,10/02/20,,50.354,,14.24,,,,61.21,97.936,79.4
EV088,10/03/20,,63.682,,13.05,,,,56.69,90.704,77.8
EV088,10/04/20,,50.694,,12.11,,,,48.63,77.808,76.9
EV088,10/05/20,,48.263,,10.14,,,,40.8,65.28,77.4
EV088,10/06/20,,52.649,,12.14,,,,46.35,74.16,74.7
EV088,10/07/20,,61.251,,14.34,,,,61.63,98.608,73
EV088,10/08/20,,43.741,,12.45,,,,48.83,78.128,67.8
EV088,10/09/20,,59.449,,12.45,,,,61.41,98.256,67.1
EV088,10/10/20,,61.132,,15.01,,,,52.09,83.344,67.3
EV088,10/11/20,,12.869,,6.96,,,,16.4,26.24,67.3
EV088,10/12/20,,42.33,,12.19,,,,52.2,83.52,73.5
EV088,10/13/20,,60.248,,14.26,,,,64.84,103.744,75.8
EV088,10/14/20,,50.983,,14.44,,,,55.14,88.224,76.5
EV088,10/15/20,,43.435,,10.73,,,,42.63,68.208,76.6
EV088,10/16/20,,59.398,,13.55,,,,60.48,96.768,77.4
EV088,10/17/20,,55.488,,12.62,,,,48.24,77.184,74.8
EV088,10/18/20,,25.143,,10.24,,,,32.46,51.936,71.7
EV088,10/19/20,,49.98,,13.97,,,,62.01,99.216,69.9
EV088,10/20/20,,38.692,,13.65,,,,50.7,81.12,68.1
EV088,10/21/20,,40.273,,11.59,,,,41.76,66.816,66.7
EV088,10/22/20,,42.194,,12.85,,,,45.89,73.424,66.8
EV088,10/23/20,,46.869,,16.01,,,,50.99,81.584,65.7
EV088,10/24/20,,42.432,,11.12,,,,47.24,75.584,65.4
EV088,10/25/20,,45.441,,12.11,,,,44.59,71.344,63
EV088,10/26/20,,22.933,,5.58,,,,28.29,45.264,61
EV088,10/27/20,,51.867,,13.53,,,,57.95,92.72,67.5
EV088,10/28/20,,52.088,,16.34,,,,71.32,114.112,63.2
EV088,10/29/20,,56.049,,14.11,,,,62.89,100.624,63
EV088,10/30/20,,63.954,,14.63,,,,62.52,100.032,65.3
EV088,10/31/20,,53.312,,14.6,,,,55.34,88.544,67.4
EV088,11/01/20,,60.146,,15.53,,,,58.45,93.52,70.4
EV088,11/02/20,,55.046,,12.37,,,,55,88,67.9
EV088,11/03/20,,50.813,,12.8,,,,65,104,64.5
EV088,11/04/20,,28.016,,5.99,,,,32.71,52.336,67.5
EV088,11/05/20,,0,,0,,,,0,0,69.5
EV088,11/06/20,,24.514,,7.42,,,,26.74,42.784,67.4
EV088,11/07/20,,61.897,,15.72,,,,67.38,107.808,52.7
EV088,11/08/20,,49.997,,13.81,,,,62.95,100.72,50.6
EV088,11/09/20,,57.919,,13.75,,,,64.8,103.68,48.5
EV088,11/10/20,,56.117,,13.9,,,,71.31,114.096,49.8
EV088,11/11/20,,62.866,,14.48,,,,78.64,125.824,51.5
EV088,11/12/20,,61.897,,15.55,,,,76.48,122.368,52.7
EV088,11/13/20,,56.168,,13.24,,,,73.45,117.52,52.2
EV088,11/14/20,,55.114,,15,,,,58.03,92.848,53.9
EV088,11/15/20,,58.497,,13.12,,,,64.69,103.504,60.4
EV088,11/16/20,,67.626,,14.7,,,,61.03,97.648,62.4
EV088,11/17/20,,60.707,,13.34,,,,61.23,97.968,61.4
EV088,11/18/20,,43.571,,12.42,,,,47.76,76.416,57.7
EV088,11/19/20,,48.824,,11.33,,,,56.57,90.512,55.8
EV088,11/20/20,,63.189,,15.12,,,,92,147.2,58.6
EV088,11/21/20,,54.366,,15.32,,,,53.12,84.992,61.2
EV088,11/22/20,,51.595,,13.83,,,,47.45,75.92,59.2
EV088,11/23/20,,37.791,,8.3,,,,38.71,61.936,53.7
EV088,11/24/20,,50.371,,12.13,,,,57.32,91.712,56.5
EV088,11/25/20,,36.788,,11.66,,,,48.2,77.12,52.9
EV088,11/26/20,,38.233,,9.77,,,,33.3,53.28,53.7
EV088,11/27/20,,13.957,,3.45,,,,17.83,28.528,56.1
EV088,11/28/20,,61.795,,13.02,,,,62.16,99.456,49.9
EV088,11/29/20,,45.968,,12.01,,,,46.96,75.136,52.4
EV088,11/30/20,,48.705,,13.16,,,,63.92,102.272,54.9
EV088,12/01/20,,53.312,,13.94,,,,59.69,95.504,55.7
EV088,12/02/20,,54.077,,14.31,,,,62.11,99.376,54.3
EV088,12/03/20,,41.344,,13.97,,,,49.26,78.816,50.5
EV088,12/04/20,,46.172,,14.36,,,,50.81,81.296,49
EV088,12/05/20,,57.205,,15.3,,,,78.8,126.08,49.7
EV088,12/06/20,,41.361,,13.74,,,,51.45,82.32,51.9
EV088,12/07/20,,30.413,,9.05,,,,38.68,61.888,58.4
EV088,12/08/20,,15.793,,5.24,,,,13.71,21.936,62.4
EV088,12/09/20,,28.764,,9.68,,,,27.96,44.736,55.4
EV088,12/10/20,,38.76,,13.24,,,,50.69,81.104,50.5
EV088,12/11/20,,41.021,,13.94,,,,57.96,92.736,52.5
EV088,12/12/20,,44.846,,13.1,,,,63.11,100.976,51.6
EV088,12/13/20,,61.115,,14.39,,,,65.77,105.232,51.4
