Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Energy Consumed While Driving,Energy Consumed While Idling,Average Speed,Maximum Speed
EV146,02/28/2023,,74.1606517935258,1.5785008333333335,2.556155,4.134655833333333,58.9475,76.62,86.67,121.059322,29.84,12349.6219577666,12423.7266861529,100,54.545,0.38177321086982857,,108.00195,13.054598,14.5199555823828,54.127256198799
EV146,03/01/2023,,74.3097808796628,1.580651111111111,2.522965277777778,4.103616388888889,100,33.0925,105.175,138.536791,23.54,12423.7266861529,12498.0426807445,100,10.3875,0.38518491040998454,,118.166994,20.360234,14.4795764873661,56.1879753489621
EV146,03/02/2023,,74.3905591346536,1.5326583333333332,2.581646666666667,4.114305,100,81.815,86.4175,120.393411,30.92,12498.1669549829,12572.439453591,100,46.3825,0.37251937650060785,,106.084051,14.290897,14.7729330555336,59.6492073789072
EV146,03/03/2023,,74.2662848962062,1.8129880555555555,2.545491388888889,4.358479444444445,14.555,71.4275,94.3,130.942119,33.62,12572.601010101,12646.7119521992,100,14.555,0.415968017898189,,111.087065,19.849788,13.6905835708934,57.0860512109282
EV146,03/06/2023,,74.2352163365943,1.6867191666666668,2.585461111111111,4.272180277777778,100,77.92,87.7825,123.095068,29.48,12646.7803030303,12720.9533822477,100,50.6475,0.39481460448668904,,108.626788,14.432373,14.2612880912192,55.7340835769108
EV146,03/07/2023,,72.3773164718047,1.8408361111111111,2.607361111111111,4.448197222222222,100,64.2925,101.775,138.066288,23.36,12720.9595959596,12793.3369124314,100,41.505,0.41383868995616824,,114.333188,23.671465,14.885638463262,51.600508654458
EV146,03/08/2023,,74.2352163365943,1.9132247222222223,2.5531119444444443,4.466336666666667,100,68.83,95.62,134.35745,25.52,12793.3369124314,12867.5783424799,100,14.9625,0.4283655409367309,,113.110094,21.222988,15.063622029714,57.9404366002545
EV146,03/09/2023,,74.4402688300326,1.4943541666666667,2.592303333333333,4.086657499999999,100,83.11,81.0225,114.956772,34.34,12867.6218384634,12942.0248250219,100,27.0775,0.3656666032489062,,105.558596,9.394308,14.409163607503,57.0520696631671
EV146,03/10/2023,,74.2414300485167,1.6002275,2.557183888888889,4.157411388888889,100,84.415,78.3325,112.690304,39.56,12942.0248250219,13016.2724687823,100,53.2425,0.38490958683491683,,101.050082,11.620087,14.4227958701025,55.9719519257536
EV146,03/13/2023,,74.2103614889048,2.080266388888889,2.5139697222222224,4.594236111111112,85.67,81.815,89.1325,123.055105,34.34,13016.2724687823,13090.4890439831,100,27.2325,0.45279918980606737,,105.915373,17.137557,12.9475120216574,56.4646800186908
EV146,03/14/2023,,74.0860872504573,1.8139836111111112,2.5318591666666665,4.3458427777777775,100,87.0125,74.545,108.019024,45.32,13090.4890439831,13164.5813449455,100,54.5425,0.41740663523006727,,96.47905,11.523346,14.3434289556444,56.1175857989342
EV146,03/15/2023,,74.2414300485167,1.7990133333333334,2.5999655555555554,4.398978888888889,100,84.35,68.37,103.442267,48.92,13164.5813449455,13238.828988706,100,62.335,0.4089615746684647,,94.307887,9.121301,13.589549617884,55.4695149079377
EV146,03/16/2023,,74.2414300485167,1.9143775,2.5340055555555554,4.4483830555555555,100,63.635,105.0625,141.513117,26.060000000000002,13238.8786984013,13313.0766324664,100,40.065,0.4303535635514003,,120.198965,21.299824,13.4532480727957,53.1757815606856
EV146,03/17/2023,,74.2165752008272,2.475875277777778,2.5283647222222223,5.00424,100,100,87.025,122.085648,24.98,13313.0766324664,13387.2994213791,100,8.8275,0.4947555028891056,,106.88313,15.172719,9.50957229395287,58.4331646931918
