Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle
EV134,12/18/2020,,29.49,,,16.46,,,,82.9,30.98,,,,
EV134,12/19/2020,,,,,,,,,,34.16,,,,
EV134,12/20/2020,,,,,,,,,,36.38,,,,
EV134,12/21/2020,,61.99,,,15.16,,,,190.07,35.48,,,,
EV134,12/22/2020,,0.33,,,8.01,,,,63.79,28.04,,,,
EV134,12/23/2020,,0,,,7.71,,,,0,19.759999999999998,,,,
EV134,12/30/2020,,,,,7.3,,,,,22.76,,,,
EV134,01/06/2021,,0,,,0.14,,,,0.21,31.7,,,,
EV134,01/08/2021,,0.32,,,10.76,,,,7.12,29.18,,,,
EV134,01/09/2021,,0,,,14.84,,,,0,26.72,,,,
EV134,01/12/2021,,72.57,,,12.64,,,,210.6,30.74,,,,
EV134,01/13/2021,,86.27,,,21.23,,,,251.18,34.76,,,,
EV134,01/14/2021,,9.21,,,6.61,,,,37.71,27.86,,,,
EV134,01/27/2021,,60.66,,,10.12,,,,181.14,19.34,,,,
EV134,01/28/2021,,92.64,,,23.64,,,,248.71,27.2,,,,
EV134,01/29/2021,,111.79,,,20.17,,,,279.35,29.900000000000002,,,,
EV134,01/30/2021,,,,,,,,,,29.18,,,,
EV134,01/31/2021,,,,,,,,,,29.419999999999998,,,,
EV134,02/01/2021,,70.38,,,23.68,,,,162.49,34.94,,,,
EV134,02/02/2021,,33.96,,,18.5,,,,115.32,33.56,,,,
EV134,02/03/2021,,81.2,,,21.2,,,,236.95,26.84,,,,
EV134,02/04/2021,,109.35,,,23.01,,,,312.79,25.7,,,,
EV134,02/05/2021,,103.87,,,22.46,,,,265.85,29.12,,,,
EV134,02/06/2021,,,,,,,,,,29.66,,,,
EV134,02/07/2021,,,,,,,,,,19.64,,,,
EV134,02/08/2021,,52.24,,,23.53,,,,209.04,14.54,,,,
EV134,02/09/2021,,85.51,,,21.14,,,,330.11,14.24,,,,
EV134,02/10/2021,,86.29,,,17.94,,,,317.52,14.059999999999999,,,,
EV134,02/11/2021,,90.81,,,21.71,,,,391.8,1.6999999999999993,,,,
EV134,02/12/2021,,90.78,,,22.75,,,,367.23,-4.480000000000004,,,,
EV134,02/13/2021,,,,,,,,,,0.1999999999999993,,,,
EV134,02/14/2021,,,,,,,,,,8.000000000000002,,,,
EV134,02/15/2021,,,,,,,,,,15.86,,,,
EV134,02/16/2021,,74.26,,,19.18,,,,275.37,21.38,,,,
EV134,02/17/2021,,108.4,,,22.26,,,,325.67,22.939999999999998,,,,
EV134,02/18/2021,,85.48,,,22.78,,,,265.51,21.92,,,,
EV134,02/19/2021,,98.89,,,20.44,,,,325.09,25.64,,,,
EV134,02/20/2021,,,,,,,,,,25.82,,,,
EV134,02/21/2021,,0,,,23.89,,,,0.11,30.62,,,,
EV134,02/22/2021,,85.98,,,22.05,,,,228.91,36.26,,,,
EV134,02/23/2021,,111.34,,,22.99,,,,329.43,28.52,,,,
EV134,02/24/2021,,50.16,,,21.61,,,,153.03,24.74,,,,
EV134,02/25/2021,,79.88,,,22.66,,,,249.74,23.12,,,,
EV134,02/26/2021,,37.48,,,20.6,,,,125.75,26.119999999999997,,,,
EV134,02/27/2021,,,,,,,,,,22.88,,,,
EV134,02/28/2021,,,,,,,,,,21.86,,,,
EV134,03/01/2021,,39.28,,,23.91,,,,76.07,29.720000000000002,,,,
EV134,03/02/2021,,87.61,,,19.33,,,,202.58,33.14,,,,
EV134,03/03/2021,,36.96,,,12.92,,,,96.39,35.36,,,,
EV134,03/04/2021,,48.63,,,16.87,,,,86.08,35.72,,,,
EV134,03/05/2021,,85.64,,,16.17,,,,173.04,37.76,,,,
EV134,03/06/2021,,0.04,,,13.36,,,,1.33,36.74,,,,
EV134,03/07/2021,,0,,,23.93,,,,2.11,32.24,,,,
EV134,03/08/2021,,129.64,,,21.68,,,,292.22,29.3,,,,
EV134,03/09/2021,,67.94,,,17.05,,,,185.61,28.88,,,,
EV134,03/10/2021,,98.08,,,23.92,,,,219.61,27.5,,,,
EV134,03/11/2021,,81.84,,,22.46,,,,179.03,28.82,,,,
EV134,03/12/2021,,93.23,,,16.88,,,,191.07,31.34,,,,
EV134,03/13/2021,,0.05,,,13.2,,,,3.24,35.54,,,,
EV134,03/14/2021,,0,,,23,,,,0,38,,,,
EV134,03/15/2021,,107.67,,,22.02,,,,228.59,39.2,,,,
EV134,03/16/2021,,106.34,,,22.49,,,,200.88,40.699999999999996,,,,
EV134,03/17/2021,,37.83,,,12.03,,,,99.5,39.2,,,,
EV134,03/18/2021,,0,,,1.23,,,,1.33,42.56,,,,
EV134,03/22/2021,,0,,,1.17,,,,2.31,32.66,,,,
EV134,03/23/2021,,71.44,,,15.32,,,,147.06,31.82,,,,
EV134,03/24/2021,,122.67,,,22.35,,,,316.41,31.220000000000002,,,,
EV134,03/25/2021,,100.99,,,19.09,,,,190.21,33.08,,,,
EV134,03/26/2021,,37.16,,,21.14,,,,96.45,33.68,,,,
EV134,03/27/2021,,0.14,,,23.84,,,,0.64,39.5,,,,
EV134,03/28/2021,,0,,,23.95,,,,0,43.52,,,,
EV134,03/29/2021,,146.24,,,22.41,,,,360.51,28.64,,,,
EV134,03/30/2021,,65.18,,,19.44,,,,181.44,26.12,,,,
EV134,03/31/2021,,97.67,,,21.8,,,,177.33,33.74,,,,
EV134,04/01/2021,,0.2,,,5.41,,,,1.78,42.92,,,,
EV134,04/12/2021,,0.11,,,1.84,,,,7.07,30.2,,,,
EV134,04/13/2021,,49.43,,,6.71,,,,109.14,32.06,,,,
EV134,04/14/2021,,41.22,,,12.37,,,,83.61,33.019999999999996,,,,
EV134,04/15/2021,,162.83,,,22.98,,,,300.85,39.32,,,,
EV134,04/16/2021,,145.77,,,20.25,,,,250.4,42.14,,,,
EV134,04/17/2021,,0.13,,,13.57,,,,0.72,44.72,,,,
EV134,04/19/2021,,80.32,,,13.92,,,,180.35,32.660000000000004,,,,
EV134,04/20/2021,,83.09,,,22.56,,,,187.92,33.019999999999996,,,,
EV134,04/21/2021,,83.69,,,20.02,,,,188.99,39.26,,,,
EV134,04/22/2021,,74.11,,,16.09,,,,155.99,37.82,,,,
EV134,04/23/2021,,106.16,,,19.19,,,,234.15,36.8,,,,
EV134,04/26/2021,,37.62,,,5.6,,,,99.24,37.94,,,,
EV134,04/27/2021,,73.07,,,11.02,,,,169.48,40.940000000000005,,,,
EV134,04/28/2021,,85.98,,,16.93,,,,142.7,47.18,,,,
EV134,04/29/2021,,109.96,,,21.57,,,,192.5,54.14,,,,
EV134,04/30/2021,,109.48,,,21.72,,,,201.68,55.94,,,,
EV134,05/01/2021,,93.78,,,22.31,,,,144.91,50.84,,,,
EV134,05/02/2021,,,,,,,,,,42.2,,,,
EV134,05/03/2021,,86.92,,,20.79,,,,177.32,41.660000000000004,,,,
EV134,05/04/2021,,90.89,,,19.69,,,,168.84,45.74,,,,
EV134,05/05/2021,,123.09,,,21.94,,,,203.13,48.32,,,,
EV134,05/06/2021,,106.13,,,22.18,,,,170.5,57.800000000000004,,,,
EV134,05/07/2021,,37.37,,,9.93,,,,57.6,48.68,,,,
EV134,05/10/2021,,96.01,,,13.96,,,,159.21,41.6,,,,
EV134,05/11/2021,,100.56,,,22.34,,,,190.24,44.660000000000004,,,,
EV134,05/12/2021,,148.33,,,23.5,,,,275.47,49.7,,,,
EV134,05/13/2021,,106.39,,,20.88,,,,159.37,54.56,,,,
EV134,05/14/2021,,158.71,,,22.11,,,,261.79,54.32,,,,
EV134,05/15/2021,,0.01,,,10.57,,,,0.06,55.64,,,,
EV134,05/16/2021,,,,,,,,,,57.56,,,,
EV134,05/17/2021,,131.91,,,22.09,,,,233.28,60.5,,,,
EV134,05/18/2021,,125.41,,,18.69,,,,199.06,50.660000000000004,,,,
EV134,05/19/2021,,146.33,,,23,,,,283.4,39.62,,,,
EV134,05/20/2021,,147.54,,,20.51,,,,314.29,36.26,,,,
EV134,05/21/2021,,116.39,,,16.92,,,,271.83,33.74,,,,
EV134,05/22/2021,,0,,,7.92,,,,0,39.2,,,,
EV134,05/23/2021,,,,,,,,,,39.2,,,,
EV134,05/24/2021,,85.95,,,21.64,,,,153.79,44.06,,,,
EV134,05/25/2021,,132.58,,,22.48,,,,197.29,50.72,,,,
EV134,05/26/2021,,134.39,,,20.86,,,,250.51,46.04,,,,
EV134,05/27/2021,,99.63,,,15.41,,,,158.05,51.86,,,,
EV134,05/28/2021,,88.03,,,19.37,,,,132.51,46.16,,,,
EV134,05/29/2021,,,,,,,,,,46.88,,,,
EV134,05/30/2021,,,,,,,,,,54.02,,,,
EV134,05/31/2021,,0,,,23.93,,,,0,58.64,,,,
EV134,06/01/2021,,37.93,,,12.91,,,,58.18,62.6,,,,
EV134,06/02/2021,,19.19,,,7.11,,,,34.17,66.32,,,,
EV134,06/03/2021,,37.46,,,13.85,,,,60.02,67.7,,,,
EV134,06/04/2021,,0.04,,,0.27,,,,0.6,66.8,,,,
EV134,06/05/2021,,0.07,,,8.21,,,,0.4,58.52,,,,
EV134,06/06/2021,,,,,,,,,,49.099999999999994,,,,
EV134,06/07/2021,,87.28,,,21.13,,,,141.98,50.72,,,,
EV134,06/08/2021,,102.48,,,22.3,,,,181.21,56.12,,,,
EV134,06/09/2021,,54.21,,,21.83,,,,84.97,53,,,,
EV134,06/10/2021,,107.17,,,21.31,,,,186.68,43.46,,,,
EV134,06/11/2021,,38.2,,,15.97,,,,61.97,48.62,,,,
EV134,06/12/2021,,,,,,,,,,53.06,,,,
EV134,06/13/2021,,,,,,,,,,64.22,,,,
EV134,06/14/2021,,103.09,,,21.87,,,,195.21,72.26,,,,
EV134,06/15/2021,,65.87,,,21.46,,,,119.02,64.46,,,,
EV134,06/16/2021,,122.27,,,21.24,,,,226.57,55.58,,,,
EV134,06/17/2021,,106.96,,,22.46,,,,181.05,58.1,,,,
EV134,06/18/2021,,85.65,,,15.57,,,,152.94,62.66,,,,
EV134,06/21/2021,,19.13,,,9.62,,,,28.2,61.1,,,,
EV134,06/22/2021,,44.17,,,9.68,,,,63.99,68.12,,,,
EV134,07/15/2021,,0,,,15.62,,,,1.95,71.3,,,,
EV134,07/16/2021,,95.95,,,19.1,,,,161.51,68.89999999999999,,,,
EV134,07/17/2021,,0,,,23.97,,,,0,69.2,,,,
EV134,07/18/2021,,,,,,,,,,73.46000000000001,,,,
EV134,07/19/2021,,110.31,,,23.59,,,,194.95,71.6,,,,
EV134,07/20/2021,,138.28,,,22.4,,,,231.6,69.32000000000001,,,,
EV134,07/21/2021,,67.3,,,18.38,,,,121.4,69.2,,,,
EV134,07/22/2021,,0,,,21.47,,,,0,63.44,,,,
EV134,07/30/2021,,,,,2.62,,,,,76.1,,,,
EV134,08/03/2021,,0,,,0.86,,,,0.94,69.44,,,,
EV134,08/04/2021,,0,,,1.99,,,,2.03,72.44,,,,
EV134,08/09/2021,,0,,,1.99,,,,2.25,55.699999999999996,,,,
EV134,08/10/2021,,0,,,0.09,,,,0.11,61.22,,,,
EV134,08/11/2021,,0.13,,,7.84,,,,1.36,70.94,,,,
EV134,08/12/2021,,144.71,,,22.32,,,,252.6,72.14,,,,
EV134,08/13/2021,,50.76,,,15.23,,,,107.35,72.44000000000001,,,,
EV134,08/14/2021,,94.13,,,22.51,,,,182.39,70.58,,,,
EV134,08/15/2021,,,,,,,,,,71.66000000000001,,,,
EV134,08/16/2021,,68,,,19.04,,,,131.7,71.9,,,,
EV134,08/17/2021,,67.98,,,22.72,,,,113,59.96,,,,
EV134,08/18/2021,,127.73,,,15.9,,,,207.82,48.68,,,,
EV134,08/19/2021,,76.99,,,21.82,,,,136.62,53.18,,,,
EV134,08/20/2021,,34.11,,,14.28,,,,63.37,58.160000000000004,,,,
EV134,08/21/2021,,0.01,,,21.81,,,,0.05,55.46,,,,
EV134,08/22/2021,,,,,,,,,,56.720000000000006,,,,
EV134,08/23/2021,,48.71,,,22.55,,,,85.4,55.1,,,,
EV134,08/24/2021,,151.18,,,21.89,,,,238.02,53.54,,,,
EV134,08/25/2021,,20.3,,,19.75,,,,34.19,58.22,,,,
EV134,08/26/2021,,94.49,,,22.64,,,,135.29,57.32,,,,
EV134,08/27/2021,,76.88,,,19.2,,,,118.78,53.00000000000001,,,,
EV134,08/28/2021,,51.26,,,22.74,,,,89.56,53.660000000000004,,,,
EV134,08/29/2021,,,,,,,,,,58.339999999999996,,,,
EV134,08/30/2021,,67.84,,,22.92,,,,132.49,62.42,,,,
EV134,08/31/2021,,125.88,,,22.05,,,,211.7,58.16,,,,
EV134,09/01/2021,,33.59,,,20.68,,,,61.67,52.760000000000005,,,,
EV134,09/02/2021,,125.4,,,23.06,,,,229.77,54.2,,,,
EV134,09/03/2021,,35.38,,,21.54,,,,55.44,55.52,,,,
EV134,09/04/2021,,0.01,,,23.92,,,,0.05,59,,,,
EV134,09/05/2021,,,,,,,,,,62.18,,,,
EV134,09/06/2021,,,,,,,,,,63.08,,,,
EV134,09/07/2021,,110.11,,,23.62,,,,199.35,63.26,,,,
EV134,09/08/2021,,77.37,,,19.47,,,,125.91,65,,,,
EV134,09/09/2021,,167.77,,,17.37,,,,293.53,61.4,,,,
EV134,09/10/2021,,114.9,,,22.79,,,,189.78,64.4,,,,
EV134,09/11/2021,,101.05,,,22.93,,,,157.87,56.3,,,,
EV134,09/12/2021,,,,,,,,,,54.44,,,,
EV134,09/13/2021,,136.65,,,22.55,,,,217.18,55.1,,,,
EV134,09/14/2021,,85.68,,,21.8,,,,146.39,54.74,,,,
EV134,09/15/2021,,104.78,,,21.73,,,,188.88,57.86000000000001,,,,
EV134,09/16/2021,,109.68,,,23.67,,,,191.42,50.84,,,,
EV134,09/17/2021,,95.23,,,22.06,,,,204.57,51.92,,,,
EV134,09/18/2021,,0,,,23.98,,,,0,57.02,,,,
EV134,09/19/2021,,,,,,,,,,46.22,,,,
EV134,09/20/2021,,82.59,,,22.17,,,,134.93,42.620000000000005,,,,
EV134,09/21/2021,,86.05,,,20.05,,,,163.17,45.74,,,,
EV134,09/22/2021,,85.79,,,21.02,,,,171.01,52.82,,,,
EV134,09/23/2021,,119,,,21.87,,,,213.88,52.16,,,,
EV134,09/24/2021,,147.29,,,21.65,,,,242.27,54.68,,,,
EV134,09/25/2021,,,,,,,,,,57.44,,,,
EV134,09/26/2021,,,,,,,,,,59.3,,,,
EV134,09/27/2021,,129.43,,,22.56,,,,227.94,58.58,,,,
EV134,09/28/2021,,38.26,,,14.84,,,,72.23,46.46,,,,
EV134,09/29/2021,,12.54,,,1.83,,,,26.88,43.22,,,,
EV134,09/30/2021,,96.31,,,13.97,,,,169.31,46.339999999999996,,,,
EV134,10/01/2021,,157.57,,,22.85,,,,277.11,50.84,,,,
EV134,10/02/2021,,0.01,,,23.92,,,,0.06,49.82,,,,
EV134,10/03/2021,,,,,,,,,,53.720000000000006,,,,
EV134,10/04/2021,,131.81,,,22.38,,,,242.16,56.48,,,,
EV134,10/05/2021,,86.32,,,21.79,,,,162.96,58.82,,,,
EV134,10/06/2021,,37.69,,,16.33,,,,58.12,52.58,,,,
EV134,10/07/2021,,84.23,,,22.45,,,,155.6,44.18,,,,
EV134,10/08/2021,,66.89,,,14.48,,,,143.63,41.12,,,,
EV134,10/09/2021,,94.72,,,14.12,,,,170.68,43.58,,,,
EV134,10/10/2021,,,,,,,,,,42.38,,,,
EV134,10/11/2021,,98.48,,,22.8,,,,244.03,33.92,,,,
EV134,10/12/2021,,156.15,,,23.87,,,,401.08,30.02,,,,
EV134,10/13/2021,,85.45,,,21.2,,,,250.52,29.48,,,,
EV134,10/14/2021,,37.09,,,19.67,,,,129.35,33.68,,,,
EV134,10/15/2021,,72.66,,,22.43,,,,152.89,39.74,,,,
EV134,10/16/2021,,,,,,,,,,46.940000000000005,,,,
EV134,10/17/2021,,,,,,,,,,49.4,,,,
EV134,10/18/2021,,107.41,,,22.32,,,,191.47,48.32,,,,
EV134,10/19/2021,,132.34,,,21.59,,,,254.7,47.18,,,,
EV134,10/20/2021,,0,,,11.8,,,,2.27,45.56,,,,
EV134,10/21/2021,,0,,,0.09,,,,0.33,45.019999999999996,,,,
EV134,10/22/2021,,0,,,0.1,,,,0.37,44.6,,,,
EV134,10/25/2021,,0.09,,,4.28,,,,0.43,41,,,,
EV134,10/26/2021,,147.84,,,23.77,,,,304.51,38.239999999999995,,,,
EV134,10/27/2021,,132.52,,,22.41,,,,282.4,39.5,,,,
EV134,10/28/2021,,95.93,,,22.98,,,,199.39,41.18,,,,
EV134,10/29/2021,,94.32,,,22.35,,,,156.95,47.72,,,,
EV134,10/30/2021,,0,,,23.86,,,,0,36.019999999999996,,,,
EV134,10/31/2021,,,,,,,,,,32.3,,,,
EV134,11/01/2021,,72.91,,,15.79,,,,175.35,34.519999999999996,,,,
EV134,11/02/2021,,72.76,,,11.37,,,,195.17,34.34,,,,
EV134,11/03/2021,,99.22,,,22.36,,,,200.24,38.48,,,,
EV134,11/04/2021,,125.5,,,23.46,,,,280.53,39.92,,,,
EV134,11/05/2021,,50.75,,,17.75,,,,99.88,41.6,,,,
EV134,11/06/2021,,0,,,6.06,,,,0,37.82,,,,
EV134,11/08/2021,,74.83,,,13.45,,,,177.85,29.54,,,,
EV134,11/09/2021,,48.7,,,9.73,,,,137.01,30.38,,,,
EV134,11/10/2021,,0.04,,,2.8,,,,5.58,30.919999999999998,,,,
EV134,11/11/2021,,,,,,,,,,28.76,,,,
EV134,11/12/2021,,73.01,,,21.81,,,,184.06,35.78,,,,
EV134,11/13/2021,,0.5,,,18.89,,,,7.67,39.14,,,,
EV134,11/14/2021,,,,,,,,,,43.46,,,,
EV134,11/15/2021,,74.98,,,18.59,,,,117.55,48.74,,,,
EV134,11/16/2021,,121.8,,,21.02,,,,325.4,30.98,,,,
EV134,11/17/2021,,92.52,,,21.96,,,,273.29,23.12,,,,
EV134,11/18/2021,,121.27,,,22.43,,,,350.26,26.54,,,,
EV134,11/19/2021,,75.1,,,21.83,,,,203.36,31.34,,,,
EV134,11/20/2021,,0.53,,,14,,,,3.16,30.74,,,,
EV134,11/22/2021,,23.63,,,13.34,,,,65.93,31.46,,,,
EV134,11/23/2021,,79.22,,,16.61,,,,235.41,26.42,,,,
EV134,11/24/2021,,89.55,,,22.07,,,,243.91,27.5,,,,
EV134,11/25/2021,,,,,,,,,,32.72,,,,
EV134,11/26/2021,,123.77,,,18.99,,,,243.52,38.12,,,,
EV134,11/27/2021,,,,,,,,,,37.82,,,,
EV134,11/28/2021,,,,,,,,,,44.660000000000004,,,,
EV134,11/29/2021,,112.94,,,20.8,,,,226.4,42.440000000000005,,,,
EV134,11/30/2021,,110.35,,,20.47,,,,269.89,39.74,,,,
EV134,12/01/2021,,77.73,,,21.71,,,,130.1,49.04,,,,
EV134,12/02/2021,,126.87,,,22.46,,,,194.94,48.56,,,,
EV134,12/03/2021,,106.65,,,22.3,,,,252.35,36.68,,,,
EV134,12/04/2021,,,,,,,,,,35.72,,,,
EV134,12/05/2021,,,,,,,,,,26.18,,,,
EV134,12/06/2021,,130.92,,,22.1,,,,392.43,22.28,,,,
EV134,12/07/2021,,93.05,,,22.2,,,,281.34,29.24,,,,
EV134,12/08/2021,,99.24,,,21.69,,,,228.65,32.6,,,,
EV134,12/09/2021,,34.08,,,11.82,,,,110,25.16,,,,
EV134,12/10/2021,,73,,,17.78,,,,255.27,23.36,,,,
EV134,12/11/2021,,,,,,,,,,29.84,,,,
EV134,12/12/2021,,,,,,,,,,30.8,,,,
EV134,12/13/2021,,127.29,,,22.28,,,,358.3,28.94,,,,
EV134,12/14/2021,,76.16,,,15.61,,,,245.78,28.64,,,,
EV134,12/15/2021,,92.95,,,21.98,,,,301.38,19.76,,,,
EV134,12/16/2021,,82.92,,,19.08,,,,303.48,18.62,,,,
EV134,12/17/2021,,65.35,,,21.47,,,,194.67,15.38,,,,
EV134,12/18/2021,,,,,,,,,,17.24,,,,
EV134,12/19/2021,,0,,,23.98,,,,0,29,,,,
EV134,12/20/2021,,49.17,,,18.98,,,,195,27.74,,,,
EV134,12/21/2021,,121.87,,,22.12,,,,373.19,29,,,,
EV134,12/22/2021,,101.03,,,18.46,,,,258.98,29.6,,,,
EV134,12/23/2021,,38.05,,,12.08,,,,92.42,30.319999999999997,,,,
EV134,12/24/2021,,70.16,,,21.12,,,,232.84,24.86,,,,
EV134,12/25/2021,,,,,,,,,,24.02,,,,
EV134,12/26/2021,,,,,,,,,,20.06,,,,
EV134,12/27/2021,,103.24,,,22.46,,,,429.62,11.059999999999999,,,,
EV134,12/28/2021,,24.64,,,10.05,,,,107.62,10.28,,,,
EV134,12/29/2021,,70.2,,,16.72,,,,297.3,10.82,,,,
EV134,12/30/2021,,147.22,,,23.65,,,,495.84,14,,,,
EV134,12/31/2021,,49.27,,,11.74,,,,177.07,11.72,,,,
EV134,01/03/2022,,83.17,,,18.73,,,,320.34,18.32,,,,
EV134,01/04/2022,,105.12,,,22.38,,,,350,24.5,,,,
EV134,01/05/2022,,123,,,23.33,,,,476.62,19.339999999999996,,,,
EV134,01/06/2022,,85.62,,,21.96,,,,421.69,16.16,,,,
EV134,01/07/2022,,47.5,,,10.23,,,,151.98,26.3,,,,
EV134,01/08/2022,,0,,,12.28,,,,0,25.4,,,,
EV134,01/09/2022,,,,,,,,,,18.5,,,,
EV134,01/10/2022,,104.58,,,22.66,,,,426.75,15.08,,,,
EV134,01/11/2022,,63.5,,,21.9,,,,233.75,19.34,,,,
EV134,01/12/2022,,126.12,,,23.45,,,,353.8,31.88,,,,
EV134,01/13/2022,,85.17,,,20.93,,,,265.15,31.580000000000002,,,,
EV134,01/14/2022,,52.61,,,18.54,,,,154.21,29.72,,,,
EV134,01/15/2022,,0.18,,,12.98,,,,10.82,26.66,,,,
EV134,01/18/2022,,116.47,,,18.65,,,,361.07,31.52,,,,
EV134,01/19/2022,,69.72,,,18.91,,,,246.24,29.48,,,,
EV134,01/20/2022,,0.06,,,0.12,,,,0.39,29.48,,,,
EV134,01/21/2022,,73.08,,,5.72,,,,216.01,31.04,,,,
EV134,01/22/2022,,0.01,,,8.32,,,,0.69,27.68,,,,
EV134,01/23/2022,,,,,,,,,,23.6,,,,
EV134,01/24/2022,,87.96,,,19.77,,,,291.43,23.48,,,,
EV134,01/25/2022,,86.12,,,16.12,,,,271.98,22.7,,,,
EV134,01/26/2022,,73.05,,,14.57,,,,247.89,20.419999999999998,,,,
EV134,01/27/2022,,135.91,,,22.4,,,,407.43,18.439999999999998,,,,
EV134,01/28/2022,,142.26,,,22.78,,,,468.39,18.319999999999997,,,,
EV134,01/29/2022,,,,,,,,,,18.86,,,,
EV134,01/30/2022,,,,,,,,,,22.82,,,,
EV134,01/31/2022,,117.19,,,21.73,,,,373.82,26.48,,,,
EV134,02/01/2022,,79.6,,,19.58,,,,264.35,18.44,,,,
EV134,02/02/2022,,120.4,,,22.39,,,,437.9,5.959999999999998,,,,
EV134,02/03/2022,,70.51,,,18.2,,,,289.14,14.24,,,,
EV134,02/04/2022,,110.3,,,16.93,,,,347.48,25.82,,,,
EV134,02/05/2022,,0,,,22.85,,,,0,33.14,,,,
EV134,02/06/2022,,,,,,,,,,29.54,,,,
