Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Trip Percent Idling Time
EV020,5/23/19 4:54 PM,5/23/19 9:25 PM,84.69,2.4453,2.083033,4.528333,78.8,43.9,34.9,18.81,62.6,22475.72,22560.23,54
EV020,5/23/19 1:39 PM,5/23/19 4:51 PM,50.04,1.921833,1.281222,3.203056,100,78.8,21.2,11.35,75.2,22425.69,22475.4,60
EV020,5/23/19 1:29 PM,5/23/19 1:38 PM,3.67,0.016806,0.135972,0.152778,100,100,0,0.73,71.6,22422.03,22425.69,11
EV020,5/23/19 9:02 AM,5/23/19 11:56 AM,41.96,1.794556,1.099889,2.894444,100,89,11,6,68,22380.07,22421.08,62
EV020,5/23/19 6:49 AM,5/23/19 8:27 AM,13.49,1.287042,0.342125,1.629167,95.7,98,-2.3,-1.61,60.8,22366.6,22379.02,79
EV020,5/23/19 6:05 AM,5/23/19 6:39 AM,12.64,0.279844,0.291267,0.571111,100,96.1,3.9,3.12,59,22353.96,22366.38,49
EV020,5/23/19 2:17 AM,5/23/19 2:17 AM,0,0.005278,0,0.005278,0,0,0,0,64.4,,,100
EV020,5/22/19 7:58 PM,5/22/19 10:18 PM,69.76,0.604717,1.721117,2.325833,100,70.6,29.4,17.44,66.2,22284.22,22353.81,26
EV020,5/22/19 3:55 PM,5/22/19 5:32 PM,9.01,1.253633,0.353589,1.607222,100,96.5,3.5,2.37,69.8,22275.2,22283.89,78
EV020,5/22/19 3:52 PM,5/22/19 3:52 PM,0,0.011111,0,0.011111,100,100,0,0,71.6,22275.2,22275.2,100
EV020,5/22/19 2:08 PM,5/22/19 2:09 PM,0,0.009444,0,0.009444,100,100,0,0,71.6,22275.2,22275.2,100
EV020,5/22/19 2:07 AM,5/22/19 2:07 AM,0,0.006389,0,0.006389,0,0,0,0,55.4,,,100
EV020,5/21/19 1:34 PM,5/21/19 2:41 PM,35.13,0.236133,0.888311,1.124444,67.1,51,16.1,9.34,66.2,22240.08,22274.87,21
EV020,5/21/19 11:52 AM,5/21/19 12:43 PM,34.03,0.085861,0.77275,0.858611,73.7,59.2,14.5,8.69,66.2,22206.07,22239.62,10
EV020,5/21/19 9:41 AM,5/21/19 10:54 AM,41.61,0.170567,1.047767,1.218333,83.1,63.9,19.2,10.71,62.6,22164.47,22205.48,14
EV020,5/21/19 8:26 AM,5/21/19 9:38 AM,32.36,0.369331,0.822058,1.191389,98.8,83.1,15.7,8.58,57.2,22132.13,22163.19,31
EV020,5/21/19 6:38 AM,5/21/19 7:42 AM,26.2,0.4121,0.644567,1.056667,100,89.8,10.2,5.37,55.4,22105.93,22132.03,39
EV020,5/20/19 6:52 PM,5/20/19 7:47 PM,34.53,0.109233,0.801044,0.910278,54.9,39.6,15.3,8.18,68,22071.41,22104.96,12
EV020,5/20/19 4:19 PM,5/20/19 6:27 PM,69.26,0.469639,1.665083,2.134722,79.2,51.4,27.8,15.49,71.6,22002.16,22070.51,22
EV020,5/20/19 4:01 PM,5/20/19 4:01 PM,0,0.003611,0,0.003611,0,0,0,-0.01,69.8,,,100
EV020,5/20/19 2:40 PM,5/20/19 3:41 PM,39.77,0.111406,0.901372,1.012778,88.6,72.9,15.7,9.03,69.8,21962.4,22000.93,11
EV020,5/20/19 1:27 PM,5/20/19 2:38 PM,27.99,0.493967,0.682144,1.176111,100,89,11,6.76,68,21934.41,21961.75,42
EV020,5/20/19 8:30 AM,5/20/19 9:39 AM,25.48,0.5071,0.6454,1.1525,100,90.6,9.4,5.86,59,21908.94,21933.79,44
EV020,5/18/19 2:07 AM,5/18/19 2:07 AM,0,0.002778,0,0.002778,0,0,0,0,57.2,,,100
EV020,5/17/19 2:45 AM,5/17/19 2:45 AM,0,0.003056,0,0.003056,0,0,0,-0.01,57.2,,,100
EV020,5/16/19 12:45 PM,5/16/19 4:15 PM,100.96,0.943725,2.551553,3.495278,87.5,49,38.5,21.79,68,21808,21908.67,27
EV020,5/16/19 10:05 AM,5/16/19 10:49 AM,28.96,0.096814,0.647908,0.744722,80.4,67.8,12.6,6.98,62.6,21779.06,21807.64,13
EV020,5/16/19 8:34 AM,5/16/19 9:53 AM,31.63,0.434592,0.882353,1.316944,93.3,80.4,12.9,7.32,59,21747.44,21778.51,33
EV020,5/16/19 6:19 AM,5/16/19 7:43 AM,34.74,0.464567,0.943211,1.407778,100,85.1,14.9,9.16,53.6,21712.7,21746.25,33
EV020,5/16/19 2:41 AM,5/16/19 2:41 AM,0,0.004167,0,0.004167,0,0,0,0,59,,,100
EV020,5/15/19 4:47 PM,5/15/19 6:52 PM,68.05,0.497867,1.576578,2.074444,84.3,56.5,27.8,15.47,71.6,21644.68,21711.79,24
EV020,5/15/19 3:02 PM,5/15/19 3:58 PM,25.6,0.358467,0.584867,0.943333,85.1,75.3,9.8,5.37,73.4,21619.09,21643.94,38
EV020,5/15/19 3:00 PM,5/15/19 3:02 PM,0,0.028889,0,0.028889,85.1,85.1,0,0.04,77,21619.09,21619.09,100
EV020,5/15/19 11:15 AM,5/15/19 12:27 PM,36.3,0.299861,0.899583,1.199444,73.7,58.8,14.9,8.61,68,21582.79,21619.09,25
EV020,5/15/19 6:28 AM,5/15/19 10:39 AM,73.25,2.3436,1.8414,4.185,100,68.6,31.4,17.7,64.4,21509.54,21581.62,56
EV020,5/14/19 2:13 PM,5/14/19 4:22 PM,68.06,0.448992,1.689064,2.138056,72.9,43.9,29,15.64,84.2,21441.49,21508.6,21
EV020,5/14/19 11:30 AM,5/14/19 1:51 PM,63.15,0.700583,1.634694,2.335278,93.7,69.8,23.9,13.68,82.4,21378.34,21440.48,30
EV020,5/14/19 7:50 AM,5/14/19 9:21 AM,39.94,0.556542,0.947625,1.504167,85.9,69.8,16.1,8.66,66.2,21338.42,21378.19,37
EV020,5/14/19 6:37 AM,5/14/19 7:39 AM,33.07,0.238817,0.799517,1.038333,100,85.9,14.1,8.01,60.8,21305.35,21337.66,23
EV020,5/14/19 6:09 AM,5/14/19 6:31 AM,0,0.363611,0,0.363611,100,100,0,-0.09,62.6,21305.35,21305.35,100
EV020,5/14/19 2:50 AM,5/14/19 2:51 AM,0,0.011389,0,0.011389,100,100,0,0.01,68,21305.35,21305.35,100
EV020,5/13/19 10:39 AM,5/13/19 11:43 AM,24.29,0.378292,0.702542,1.080833,62,51.4,10.6,5.72,78.8,21281.05,21304.66,35
EV020,5/13/19 8:33 AM,5/13/19 10:36 AM,67.25,0.469967,1.573367,2.043333,92.2,62,30.2,16.82,73.4,21213.83,21279.69,23
EV020,5/13/19 8:26 AM,5/13/19 8:28 AM,0.09,0.010161,0.022617,0.032778,92.2,92.2,0,0.07,62.6,21213.73,21213.73,31
EV020,5/13/19 8:18 AM,5/13/19 8:24 AM,0.8,0.043,0.0645,0.1075,92.9,92.2,0.7,0.32,60.8,21212.92,21212.92,40
EV020,5/13/19 6:54 AM,5/13/19 7:48 AM,16.68,0.3523,0.551033,0.903333,100,92.9,7.1,4.3,62.6,21196.23,21212.39,39
EV020,5/13/19 6:37 AM,5/13/19 6:40 AM,0,0.0539,0.000544,0.054444,100,100,0,0.01,66.2,21196.23,21196.23,99
EV020,5/13/19 2:40 AM,5/13/19 2:40 AM,0,0.004722,0,0.004722,0,0,0,0,68,,,100
EV020,5/10/19 2:47 AM,5/10/19 2:48 AM,0,0.005,0,0.005,0,0,0,0,62.6,,,100
EV020,5/9/19 4:14 PM,5/9/19 4:20 PM,0,0.095556,0,0.095556,65.5,65.9,-0.4,-0.37,82.4,21196.23,21196.23,100
EV020,5/9/19 3:26 PM,5/9/19 3:26 PM,0,0.005,0,0.005,0,0,0,0,82.4,,,100
EV020,5/9/19 3:23 PM,5/9/19 3:26 PM,0.17,0.022361,0.022361,0.044722,58,58,0,0.06,82.4,21196.07,21196.07,50
EV020,5/9/19 12:00 PM,5/9/19 3:21 PM,104.24,0.871,2.479,3.35,100,58,42,24.25,80.6,21091.87,21195.02,26
EV020,5/9/19 6:34 AM,5/9/19 7:35 AM,22.06,0.457875,0.559625,1.0175,96.1,84.3,11.8,6.16,60.8,21069.81,21090.94,45
EV020,5/9/19 5:57 AM,5/9/19 6:33 AM,13,0.3216,0.273956,0.595556,100,96.1,3.9,3.23,62.6,21056.82,21069.25,54
EV020,5/9/19 2:17 AM,5/9/19 2:17 AM,0,0.002778,0,0.002778,0,0,0,0,71.6,,,100
EV020,5/8/19 5:44 PM,5/8/19 5:47 PM,0,0.041111,0,0.041111,74.9,74.9,0,-0.13,84.2,21056.82,21056.82,100
EV020,5/8/19 5:37 PM,5/8/19 5:37 PM,0,0.006389,0,0.006389,0,0,0,0.01,84.2,,,100
EV020,5/8/19 3:30 PM,5/8/19 5:36 PM,24.73,1.415003,0.696942,2.111944,88.6,75.3,13.3,7.85,82.4,21032.1,21055.71,67
EV020,5/8/19 2:30 PM,5/8/19 3:24 PM,22.14,0.297092,0.603186,0.900278,100,89,11,6.05,82.4,21009.96,21031.08,33
EV020,5/8/19 6:26 AM,5/8/19 10:00 AM,102.47,1.177642,2.390969,3.568611,100,52.9,47.1,26.64,62.6,20907.53,21009.43,33
EV020,5/7/19 1:25 PM,5/7/19 4:09 PM,63.66,1.177961,1.561483,2.739444,76.1,46.7,29.4,16.34,78.8,20843.9,20907.28,43
EV020,5/7/19 11:38 AM,5/7/19 1:21 PM,38.84,0.750689,0.955422,1.706111,93.3,76.1,17.2,9.83,73.4,20805.07,20843.6,44
EV020,5/7/19 8:36 AM,5/7/19 9:48 AM,23.76,0.491886,0.707836,1.199722,84.3,74.5,9.8,5.81,62.6,20781.32,20805.07,41
EV020,5/7/19 8:14 AM,5/7/19 8:34 AM,12.79,0.032111,0.289,0.321111,90.6,85.1,5.5,3.46,60.8,20768.54,20780.96,10
EV020,5/7/19 6:11 AM,5/7/19 7:34 AM,35.14,0.553333,0.83,1.383333,100,83.9,16.1,9.05,55.4,20733.41,20768.21,40
EV020,5/7/19 5:58 AM,5/7/19 6:05 AM,0,0.116944,0,0.116944,100,100,0,-0.07,57.2,20733.41,20733.41,100
EV020,5/6/19 2:42 PM,5/6/19 3:07 PM,12.49,0.158278,0.2695,0.427778,72.2,66.7,5.5,2.87,77,20720.92,20733.35,37
EV020,5/6/19 11:57 AM,5/6/19 2:37 PM,61.55,1.067444,1.601167,2.668611,100,72.2,27.8,16.13,73.4,20659.39,20720.28,40
EV020,5/6/19 6:46 AM,5/6/19 8:12 AM,36.15,0.58835,0.84665,1.435,100,83.5,16.5,9.37,59,20623.25,20659.29,41
EV020,5/6/19 6:34 AM,5/6/19 6:35 AM,0,0.00555,0.00195,0.0075,0,0,0,0.01,59,,,74
EV020,5/6/19 6:24 AM,5/6/19 6:29 AM,0.08,0.075011,0.012211,0.087222,100,100,0,-0.04,60.8,20623.17,20623.17,86
EV020,5/6/19 2:19 AM,5/6/19 2:19 AM,0,0.002778,0,0.002778,0,0,0,-0.01,62.6,,,100
EV020,5/3/19 12:29 PM,5/3/19 4:49 PM,72.91,2.558142,1.777692,4.335833,100,78.4,21.6,12.32,80.6,20550.26,20622.34,59
EV020,5/3/19 11:40 AM,5/3/19 11:42 AM,0.14,0.015169,0.020108,0.035278,100,100,0,0.08,80.6,20550.12,20550.12,43
EV020,5/3/19 10:46 AM,5/3/19 10:50 AM,0.16,0.055222,0.023667,0.078889,100,100,0,0.13,80.6,20549.95,20549.95,70
EV020,5/3/19 10:28 AM,5/3/19 10:41 AM,0,0.215833,0,0.215833,100,100,0,-0.14,82.4,20549.95,20549.95,100
EV020,5/2/19 3:24 PM,5/2/19 3:24 PM,0,0.013889,0,0.013889,58.4,58.4,0,-0.05,82.4,20549.95,20549.95,100
EV020,5/2/19 9:44 AM,5/2/19 2:55 PM,115.53,2.284211,2.907178,5.191389,96.1,52.9,43.2,23.56,77,20434.44,20548.77,44
EV020,5/2/19 7:53 AM,5/2/19 8:01 AM,4.61,0.024744,0.120811,0.145556,82,80,2,1.26,60.8,20429.83,20433.56,17
EV020,5/2/19 6:22 AM,5/2/19 7:44 AM,32.35,0.4929,0.876267,1.369167,100,82,18,10.47,55.4,20397.48,20429.79,36
EV020,5/2/19 6:07 AM,5/2/19 6:08 AM,0,0.014444,0,0.014444,100,100,0,0.01,59,20397.48,20397.48,100
EV020,5/2/19 2:27 AM,5/2/19 2:28 AM,0,0.007222,0,0.007222,0,0,0,0,62.6,,,100
EV020,5/1/19 1:37 PM,5/1/19 3:58 PM,39.32,1.26585,1.078317,2.344167,100,91.8,8.2,4.36,78.8,20358.17,20396.69,54
EV020,5/1/19 9:02 AM,5/1/19 10:07 AM,35.1,0.173733,0.9121,1.085833,87.8,74.5,13.3,7.93,64.4,20323.08,20357.88,16
EV020,5/1/19 7:25 AM,5/1/19 8:24 AM,23.76,0.293833,0.685611,0.979444,93.7,82,11.7,6.12,59,20299.31,20322.93,30
EV020,5/1/19 6:33 AM,5/1/19 7:14 AM,14.4,0.331867,0.359522,0.691389,100,93.7,6.3,3.62,57.2,20284.91,20298.59,48
EV020,5/1/19 2:23 AM,5/1/19 2:23 AM,0,0.002778,0,0.002778,0,0,0,0,64.4,,,100
EV020,4/30/19 2:33 PM,4/30/19 7:21 PM,135.1,1.586475,3.221025,4.8075,82.4,23.5,58.9,32.63,75.2,20149.87,20284.09,33
EV020,4/30/19 2:27 PM,4/30/19 2:28 PM,0,0.0075,0,0.0075,0,0,0,-0.03,82.4,,,100
EV020,4/30/19 11:35 AM,4/30/19 11:35 AM,0,0.007222,0,0.007222,0,0,0,-0.03,78.8,,,100
EV020,4/30/19 11:33 AM,4/30/19 11:35 AM,0,0.0225,0,0.0225,50.6,50.6,0,-0.09,82.4,20149.87,20149.87,100
EV020,4/30/19 8:01 AM,4/30/19 9:16 AM,36.87,0.3006,0.9519,1.2525,42,26.7,15.3,8.83,62.6,20113.01,20149.05,24
EV020,4/30/19 6:34 AM,4/30/19 7:53 AM,36.11,0.409544,0.911567,1.321111,57.6,41.6,16,8.14,59,20076.9,20112.94,31
EV020,4/30/19 2:24 AM,4/30/19 2:24 AM,0,0.004167,0,0.004167,0,0,0,0,62.6,,,100
EV020,4/29/19 5:20 PM,4/29/19 5:28 PM,0,0.1275,0,0.1275,58,58,0,0.02,82.4,20076.9,20076.9,100
EV020,4/29/19 3:00 PM,4/29/19 5:19 PM,68.55,0.578403,1.735208,2.313611,83.5,58,25.5,14.66,82.4,20008.37,20075.47,25
EV020,4/29/19 1:06 PM,4/29/19 2:55 PM,41.51,0.707525,1.106642,1.814167,100,83.5,16.5,9.44,78.8,19966.85,20007.86,39
EV020,4/29/19 6:51 AM,4/29/19 10:05 AM,60.7,1.588144,1.652967,3.241111,94.5,78.8,15.7,8.12,64.4,19906.15,19965.8,49
EV020,4/29/19 6:11 AM,4/29/19 6:47 AM,12.53,0.314456,0.290267,0.604722,100,94.5,5.5,3.59,59,19893.62,19906.04,52
EV020,4/29/19 6:08 AM,4/29/19 6:10 AM,0,0.039444,0,0.039444,100,100,0,0.02,62.6,19893.62,19893.62,100
EV020,4/28/19 9:00 AM,4/28/19 9:01 AM,0.06,0.003303,0.008086,0.011389,0,0,0,0.01,62.6,,,29
EV020,4/28/19 8:47 AM,4/28/19 8:47 AM,0.07,0.006067,0.008378,0.014444,0,0,0,0.04,78.8,,,42
EV020,4/26/19 3:18 PM,4/26/19 5:18 PM,48.34,0.903,1.103667,2.006667,89.4,66.7,22.7,12.98,95,19845.17,19892.39,45
EV020,4/26/19 1:31 PM,4/26/19 3:06 PM,23.01,0.9858,0.6042,1.59,100,89.4,10.6,5.76,96.8,19822.16,19844.53,62
EV020,4/26/19 2:30 AM,4/26/19 2:30 AM,0,0.006944,0,0.006944,0,0,0,0.01,73.4,,,100
EV020,4/25/19 4:15 PM,4/25/19 4:16 PM,0,0.020556,0,0.020556,42,42,0,-0.06,98.6,19822.16,19822.16,100
EV020,4/25/19 2:46 PM,4/25/19 3:38 PM,21.1,0.267375,0.595125,0.8625,47.5,37.3,10.2,4.71,96.8,19801.06,19820.94,31
EV020,4/25/19 10:56 AM,4/25/19 2:44 PM,95.76,1.2937,2.5113,3.805,89.4,47.5,41.9,23.67,91.4,19705.32,19801.01,34
EV020,4/25/19 8:10 AM,4/25/19 9:00 AM,23.26,0.210833,0.6325,0.843333,80,69.8,10.2,5.65,77,19682.07,19704.44,25
EV020,4/25/19 5:57 AM,4/25/19 8:05 AM,48.57,0.917214,1.215842,2.133056,100,80,20,11.65,68,19633.51,19680.74,43
EV020,4/24/19 12:31 PM,4/24/19 2:49 PM,69.3,0.508261,1.802017,2.310278,100,71.4,28.6,16.37,89.6,19564.24,19632.59,22
EV020,4/24/19 8:17 AM,4/24/19 9:36 AM,24.83,0.622489,0.701956,1.324444,81.6,70.6,11,6.2,71.6,19539.41,19563.03,47
EV020,4/24/19 6:48 AM,4/24/19 8:12 AM,47.43,0.223556,1.173667,1.397222,100,81.6,18.4,10.9,66.2,19492,19539.22,16
EV020,4/24/19 6:38 AM,4/24/19 6:39 AM,0,0.003889,0.001667,0.005556,0,0,0,0.01,68,,,70
EV020,4/24/19 6:35 AM,4/24/19 6:36 AM,0.07,0.006125,0.011375,0.0175,100,100,0,0.02,68,19491.92,19491.92,35
EV020,4/24/19 6:29 AM,4/24/19 6:33 AM,0,0.071667,0,0.071667,100,100,0,0.03,68,19491.92,19491.92,100
EV020,4/24/19 2:50 AM,4/24/19 2:51 AM,0,0.004722,0,0.004722,0,0,0,0,68,,,100
EV020,4/23/19 2:58 PM,4/23/19 3:00 PM,0,0.039722,0,0.039722,69.8,69.8,0,0.03,87.8,19491.92,19491.92,100
EV020,4/23/19 12:03 PM,4/23/19 2:48 PM,72.87,0.9905,1.760889,2.751389,100,69.8,30.2,17.37,86,19419.07,19491.15,36
EV020,4/23/19 9:20 AM,4/23/19 9:20 AM,0,0.005833,0,0.005833,0,0,0,0,71.6,,,100
EV020,4/23/19 7:59 AM,4/23/19 9:12 AM,26.38,0.4385,0.779556,1.218056,83.9,72.9,11,6.2,68,19392.68,19418.78,36
EV020,4/23/19 6:01 AM,4/23/19 7:46 AM,44.55,0.73325,1.012583,1.745833,100,83.9,16.1,9.81,60.8,19348.16,19391.66,42
EV020,4/23/19 2:34 AM,4/23/19 2:35 AM,0,0.003889,0,0.003889,0,0,0,-0.01,69.8,,,100
EV020,4/22/19 5:53 PM,4/22/19 5:53 PM,0.01,0.004425,0.003075,0.0075,0,0,0,0.01,84.2,,,59
EV020,4/22/19 3:43 PM,4/22/19 5:40 PM,43.35,0.801322,1.153122,1.954444,73.3,56.1,17.2,10,82.4,19304.81,19347.06,41
EV020,4/22/19 1:06 PM,4/22/19 3:09 PM,66.23,0.535311,1.523578,2.058889,100,73.3,26.7,15.39,80.6,19238.6,19304.47,26
EV020,4/22/19 7:55 AM,4/22/19 9:36 AM,24.12,1.010333,0.673556,1.683889,93.7,82.4,11.3,5.98,60.8,19214.49,19238.1,60
EV020,4/22/19 7:32 AM,4/22/19 7:52 AM,1.73,0.242319,0.089625,0.331944,94.5,93.7,0.8,0.52,53.6,19212.76,19214,73
EV020,4/22/19 6:35 AM,4/22/19 7:10 AM,14.16,0.254536,0.337408,0.591944,100,94.5,5.5,3.57,51.8,19198.6,19212.27,43
EV020,4/22/19 6:12 AM,4/22/19 6:12 AM,0,0.004142,0.001692,0.005833,0,0,0,0.01,55.4,,,71
EV020,4/22/19 6:09 AM,4/22/19 6:10 AM,0.07,0.0092,0.009967,0.019167,0,0,0,0.03,55.4,,,48
EV020,4/22/19 5:59 AM,4/22/19 6:07 AM,0,0.125278,0,0.125278,100,100,0,0.08,55.4,19198.53,19198.53,100
EV020,4/22/19 2:20 AM,4/22/19 2:20 AM,0,0.003333,0,0.003333,0,0,0,0,60.8,,,100
EV020,4/18/19 2:20 AM,4/18/19 2:20 AM,0,0.005,0,0.005,0,0,0,0,60.8,,,100
EV020,4/17/19 2:26 AM,4/17/19 2:26 AM,0,0.005,0,0.005,0,0,0,0,55.4,,,100
EV020,4/16/19 3:07 PM,4/16/19 3:07 PM,0,0.0075,0,0.0075,0,0,0,0,71.6,,,100
EV020,4/16/19 2:31 AM,4/16/19 2:31 AM,0,0.003611,0,0.003611,0,0,0,0,55.4,,,100
EV020,4/15/19 2:14 AM,4/15/19 2:15 AM,0,0.003056,0,0.003056,0,0,0,-0.01,64.4,,,100
EV020,4/12/19 4:42 PM,4/12/19 4:44 PM,0,0.036111,0,0.036111,85.5,85.5,0,-0.21,73.4,19198.53,19198.53,100
EV020,4/12/19 3:30 PM,4/12/19 4:37 PM,36.59,0.167417,0.948694,1.116111,100,85.5,14.5,8.27,75.2,19161.95,19197.99,15
EV020,4/12/19 2:49 PM,4/12/19 2:49 PM,0,0.01,0,0.01,100,100,0,-0.05,84.2,19161.95,19161.95,100
EV020,4/12/19 10:04 AM,4/12/19 12:00 PM,41.18,0.86975,1.063028,1.932778,100,84.7,15.3,8.93,62.6,19120.78,19161.79,45
EV020,4/12/19 9:50 AM,4/12/19 9:50 AM,0,0.003611,0,0.003611,0,0,0,0,64.4,,,100
EV020,4/12/19 9:49 AM,4/12/19 9:50 AM,0,0.004167,0,0.004167,0,0,0,0,64.4,,,100
EV020,4/12/19 2:38 AM,4/12/19 2:39 AM,0,0.005,0,0.005,0,0,0,0,55.4,,,100
EV020,4/11/19 2:27 PM,4/11/19 2:28 PM,0,0.014444,0,0.014444,39.6,39.6,0,-0.07,66.2,19120.78,19120.78,100
EV020,4/11/19 11:54 AM,4/11/19 1:44 PM,45.31,0.643806,1.195639,1.839444,52.5,31.8,20.7,10.71,66.2,19075.48,19120.22,35
EV020,4/11/19 8:32 AM,4/11/19 11:20 AM,94.54,0.5605,2.242,2.8025,88.6,46.7,41.9,22.74,59,18980.98,19075.43,20
EV020,4/11/19 6:07 AM,4/11/19 7:44 AM,36.27,0.563792,1.047042,1.610833,100,80.8,19.2,11.43,48.2,18944.71,18980.75,35
EV020,4/11/19 6:04 AM,4/11/19 6:06 AM,0,0.020833,0,0.020833,100,100,0,0.01,51.8,18944.71,18944.71,100
EV020,4/11/19 6:01 AM,4/11/19 6:04 AM,0,0.0495,0.0005,0.05,100,100,0,0.02,51.8,18944.71,18944.71,99
EV020,4/11/19 2:37 AM,4/11/19 2:38 AM,0,0.006111,0,0.006111,0,0,0,-0.03,53.6,,,100
EV020,4/10/19 3:20 PM,4/10/19 3:26 PM,0,0.102222,0,0.102222,63.9,63.5,0.4,-0.32,73.4,18944.71,18944.71,100
EV020,4/10/19 3:19 PM,4/10/19 3:19 PM,0,0.003056,0,0.003056,0,0,0,0,73.4,,,100
EV020,4/10/19 12:31 PM,4/10/19 3:19 PM,72.45,0.839417,1.958639,2.798056,97.6,63.9,33.7,18.67,69.8,18872.29,18944.36,30
EV020,4/10/19 8:35 AM,4/10/19 9:36 AM,35.16,0.142528,0.875528,1.018056,83.5,67.8,15.7,8.72,55.4,18837.14,18871.94,14
EV020,4/10/19 8:31 AM,4/10/19 8:33 AM,0.19,0.009178,0.0236,0.032778,0,0,0,0.05,46.4,,,28
EV020,4/10/19 8:06 AM,4/10/19 8:06 AM,0.01,0.005867,0.003022,0.008889,0,0,0,0.01,51.8,,,66
EV020,4/10/19 7:49 AM,4/10/19 7:59 AM,4.07,0.065761,0.107294,0.173056,85.5,83.5,2,1.08,50,18832.86,18836.59,38
EV020,4/10/19 6:44 AM,4/10/19 7:42 AM,33.89,0.126533,0.8468,0.973333,100,85.5,14.5,8.45,50,18798.98,18832.54,13
EV020,4/10/19 6:38 AM,4/10/19 6:42 AM,0,0.062222,0,0.062222,100,100,0,0.02,50,18798.98,18798.98,100
EV020,4/10/19 6:30 AM,4/10/19 6:37 AM,0,0.113889,0,0.113889,100,100,0,0.04,50,18798.98,18798.98,100
EV020,4/10/19 2:52 AM,4/10/19 2:52 AM,0,0.005278,0.000278,0.005556,0,0,0,0,55.4,,,95
EV020,4/9/19 1:32 PM,4/9/19 6:11 PM,108.99,1.768689,2.885756,4.654444,100,52.9,47.1,26.35,71.6,18690,18798.12,38
EV020,4/9/19 8:11 AM,4/9/19 9:16 AM,22.82,0.378875,0.703625,1.0825,73.3,60.8,12.5,6.74,59,18667.17,18689.54,35
EV020,4/9/19 8:10 AM,4/9/19 8:11 AM,0,0.007778,0,0.007778,0,0,0,0.03,57.2,,,100
EV020,4/9/19 7:35 AM,4/9/19 8:02 AM,16.17,0.07905,0.360117,0.439167,81.6,73.3,8.3,4.62,57.2,18651.01,18667.17,18
EV020,4/9/19 6:04 AM,4/9/19 7:35 AM,31.86,0.669289,0.851822,1.521111,100,81.6,18.4,11.21,59,18619.15,18650.21,44
EV020,4/9/19 6:00 AM,4/9/19 6:02 AM,0,0.040425,0.000408,0.040833,100,100,0,0.2,62.6,18619.15,18619.15,99
EV020,4/9/19 2:31 AM,4/9/19 2:31 AM,0,0.002778,0,0.002778,0,0,0,-0.01,66.2,,,100
EV020,4/8/19 3:59 PM,4/8/19 5:07 PM,34.53,0.2051,0.934344,1.139444,62.7,49.8,12.9,6.91,80.6,18584.62,18618.17,18
EV020,4/8/19 1:05 PM,4/8/19 3:09 PM,67.37,0.431783,1.624328,2.056111,80,54.5,25.5,14.47,80.6,18517.26,18584.37,21
EV020,4/8/19 1:03 PM,4/8/19 1:05 PM,0,0.038611,0,0.038611,79.6,79.6,0,0.01,75.2,18517.26,18517.26,100
EV020,4/8/19 9:32 AM,4/8/19 12:09 PM,72.21,0.865425,1.757075,2.6225,100,71.4,28.6,16.24,69.8,18445.05,18517.13,33
EV020,4/8/19 6:52 AM,4/8/19 8:01 AM,36.23,0.194556,0.949889,1.144444,100,87.1,12.9,7.88,60.8,18408.83,18444.87,17
EV020,4/8/19 6:37 AM,4/8/19 6:43 AM,0.08,0.073117,0.01605,0.089167,100,100,0,0.05,62.6,18408.75,18408.75,82
EV020,4/7/19 8:04 PM,4/7/19 8:04 PM,0,0.0075,0,0.0075,0,0,0,0.01,73.4,,,100
EV020,4/7/19 6:20 PM,4/7/19 6:20 PM,0,0.004167,0,0.004167,0,0,0,0,78.8,,,100
EV020,4/5/19 1:46 AM,4/5/19 1:47 AM,0,0.016389,0,0.016389,60.4,60.4,0,-0.09,60.8,18408.75,18408.75,100
EV020,4/4/19 12:09 PM,4/4/19 3:28 PM,72.09,1.461167,1.859667,3.320833,88.2,61.2,27,15.37,68,18336.67,18408.75,44
EV020,4/4/19 9:27 AM,4/4/19 10:37 AM,4.6,1.042042,0.128792,1.170833,64.7,72.2,-7.5,-4.42,62.6,18332.07,18335.8,89
EV020,4/4/19 6:40 AM,4/4/19 9:05 AM,55.79,0.8701,1.546844,2.416944,94.1,64.7,29.4,16.35,55.4,18276.29,18330.97,36
EV020,4/4/19 6:08 AM,4/4/19 6:34 AM,12.47,0.158381,0.269675,0.428056,100,94.1,5.9,4.03,55.4,18263.83,18275.01,37
EV020,4/3/19 2:24 PM,4/3/19 2:24 PM,0,0.003056,0,0.003056,0,0,0,-0.01,69.8,,,100
EV020,4/3/19 1:05 PM,4/3/19 2:23 PM,38.99,0.285939,1.013783,1.299722,64.3,47.8,16.5,9.16,69.8,18224.84,18263.36,22
EV020,4/3/19 12:11 PM,4/3/19 12:20 PM,3.66,0.013425,0.135742,0.149167,58.8,57.6,1.2,0.7,68,18221.18,18223.66,9
EV020,4/3/19 10:48 AM,4/3/19 12:06 PM,42.18,0.208089,1.092467,1.300556,76.1,58.8,17.3,10.43,66.2,18179,18220.01,16
EV020,4/3/19 8:45 AM,4/3/19 9:35 AM,21.32,0.242956,0.594822,0.837778,72.2,63.9,8.3,4.88,59,18157.68,18178.81,29
