Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Trip Percent Idling Time
EV018,4/10/19 4:12 PM,4/10/19 5:47 PM,36.07,0.617933,0.966511,1.584444,100,87.1,12.9,8.15,73.4,18504.07,18540.11,39
EV018,4/10/19 2:01 PM,4/10/19 2:01 PM,0,0.012222,0,0.012222,100,100,0,-0.06,77,18504.07,18504.07,100
EV018,4/10/19 9:20 AM,4/10/19 10:48 AM,35.39,0.5318,0.945422,1.477222,100,85.1,14.9,8.42,57.2,18468.68,18503.47,36
EV018,4/10/19 9:14 AM,4/10/19 9:16 AM,0.09,0.016061,0.016717,0.032778,100,100,0,0.02,51.8,18468.59,18468.59,49
EV018,4/10/19 9:00 AM,4/10/19 9:12 AM,0.07,0.181092,0.013631,0.194722,100,100,0,0.05,55.4,18468.51,18468.51,93
EV018,4/10/19 2:53 AM,4/10/19 2:54 AM,0,0.014167,0,0.014167,62.4,62.4,0,0,51.8,18468.51,18468.51,100
EV018,4/9/19 7:10 PM,4/9/19 7:54 PM,4.35,0.558125,0.186042,0.744167,63.9,62.7,1.2,0.83,62.6,18464.15,18467.88,75
EV018,4/9/19 5:02 PM,4/9/19 7:10 PM,40.09,1.124925,0.997575,2.1225,81.6,63.9,17.7,9.69,68,18424.08,18463.85,53
EV018,4/9/19 4:26 PM,4/9/19 4:58 PM,9.83,0.206917,0.323639,0.530556,86.3,81.6,4.7,2.59,71.6,18414.25,18422.95,39
EV018,4/9/19 4:15 PM,4/9/19 4:22 PM,0.02,0.114889,0.007333,0.122222,86.3,86.3,0,0.08,71.6,18414.23,18414.23,94
EV018,4/9/19 1:10 PM,4/9/19 4:14 PM,32.53,2.178517,0.889817,3.068333,99.6,86.3,13.3,6.8,77,18381.69,18414,71
EV018,4/9/19 8:16 AM,4/9/19 10:34 AM,69.03,0.554533,1.756022,2.310556,100,72.2,27.8,16.8,60.8,18312.68,18381.03,24
EV018,4/9/19 2:30 AM,4/9/19 2:30 AM,0,0.002778,0,0.002778,0,0,0,0,68,,,100
EV018,4/8/19 6:19 PM,4/8/19 7:05 PM,29.9,0.122844,0.644933,0.767778,78.4,65.1,13.3,7.44,75.2,18282.79,18312.61,16
EV018,4/8/19 4:37 PM,4/8/19 6:15 PM,42.39,0.553161,1.073783,1.626944,100,78.4,21.6,11.72,78.8,18240.41,18282.66,34
EV018,4/8/19 1:37 PM,4/8/19 2:56 PM,38.1,0.340383,0.968783,1.309167,100,82,18,10.39,78.8,18202.32,18239.6,26
EV018,4/8/19 11:49 AM,4/8/19 11:53 AM,1.87,0.006467,0.074367,0.080833,83.5,82.7,0.8,0.4,73.4,18200.45,18201.69,8
EV018,4/8/19 10:59 AM,4/8/19 11:44 AM,21.68,0.1372,0.625022,0.762222,92.5,83.5,9,4.89,71.6,18178.77,18199.89,18
EV018,4/8/19 10:25 AM,4/8/19 10:43 AM,12.4,0.01425,0.27075,0.285,98,92.5,5.5,2.93,69.8,18166.38,18177.56,5
EV018,4/8/19 10:01 AM,4/8/19 10:20 AM,5.3,0.152853,0.159092,0.311944,100,98,2,1.21,68,18161.08,18166.05,49
EV018,4/8/19 9:41 AM,4/8/19 9:41 AM,0,0.008333,0,0.008333,100,100,0,0,68,18161.08,18161.08,100
EV018,4/8/19 9:18 AM,4/8/19 9:30 AM,4.71,0.047533,0.150522,0.198056,100,100,0,1.11,68,18156.37,18160.1,24
EV018,4/8/19 9:05 AM,4/8/19 9:06 AM,0,0.013611,0,0.013611,100,100,0,0.01,68,18156.37,18156.37,100
EV018,4/7/19 6:18 PM,4/7/19 6:18 PM,0,0.003611,0,0.003611,0,0,0,0,102.2,,,100
EV018,4/5/19 1:43 AM,4/5/19 1:43 AM,0,0.005278,0,0.005278,0,0,0,0,64.4,,,100
EV018,4/4/19 6:05 PM,4/4/19 6:27 PM,13.3,0.037667,0.339,0.376667,76.9,71.8,5.1,2.77,69.8,18143.07,18155.5,10
EV018,4/4/19 3:07 PM,4/4/19 5:57 PM,63.27,1.075928,1.755461,2.831389,100,76.9,23.1,13.45,69.8,18079.8,18141.94,38
EV018,4/4/19 2:51 PM,4/4/19 2:51 PM,0,0.009444,0,0.009444,100,100,0,-0.04,73.4,18079.8,18079.8,100
EV018,4/4/19 8:15 AM,4/4/19 9:35 AM,34.04,0.492408,0.838425,1.330833,100,85.9,14.1,8.64,59,18045.79,18079.34,37
EV018,4/3/19 8:14 PM,4/3/19 10:10 PM,66.93,0.308711,1.620733,1.929444,78,45.9,32.1,17.56,62.6,17978.88,18044.75,16
EV018,4/3/19 8:02 PM,4/3/19 8:13 PM,4.44,0.045861,0.130528,0.176389,80,78,2,1.28,69.8,17974.44,17978.17,26
EV018,4/3/19 5:25 PM,4/3/19 5:48 PM,12.48,0.094028,0.282083,0.376111,72.2,66.7,5.5,3.16,71.6,17961.97,17974.39,25
EV018,4/3/19 4:28 PM,4/3/19 5:23 PM,18.6,0.41575,0.508139,0.923889,80.4,72.5,7.9,4.62,71.6,17943.36,17960.76,45
EV018,4/3/19 4:13 PM,4/3/19 4:25 PM,2.7,0.1071,0.1029,0.21,81.6,80.4,1.2,0.7,71.6,17940.67,17943.15,51
EV018,4/3/19 3:26 PM,4/3/19 4:06 PM,20.87,0.11825,0.538694,0.656944,90.6,81.6,9,5.14,71.6,17919.79,17939.68,18
EV018,4/3/19 2:36 PM,4/3/19 3:24 PM,22.67,0.21735,0.58765,0.805,100,90.6,9.4,5.42,71.6,17897.12,17919.49,27
EV018,4/3/19 2:22 PM,4/3/19 2:32 PM,0,0.171667,0,0.171667,100,100,0,0.21,71.6,17897.12,17897.12,100
EV018,4/3/19 1:17 PM,4/3/19 1:54 PM,0,0.6125,0,0.6125,100,100,0,-0.03,71.6,17897.12,17897.12,100
EV018,4/3/19 1:11 PM,4/3/19 1:14 PM,0,0.0462,0.000467,0.046667,100,100,0,-0.12,73.4,17897.12,17897.12,99
EV018,4/3/19 2:06 AM,4/3/19 2:06 AM,0,0.003056,0,0.003056,0,0,0,0,55.4,,,100
EV018,4/2/19 4:18 PM,4/2/19 5:40 PM,23.42,0.669258,0.696575,1.365833,64.7,55.7,9,5.31,68,17873.7,17896.07,49
EV018,4/2/19 1:01 PM,4/2/19 4:17 PM,93.17,0.846228,2.408494,3.254722,100,64.7,35.3,20.46,75.2,17780.56,17872.52,26
EV018,4/2/19 7:59 AM,4/2/19 9:37 AM,34.24,0.801558,0.834275,1.635833,100,85.5,14.5,8.3,60.8,17746.33,17779.89,49
EV018,4/2/19 2:34 AM,4/2/19 2:34 AM,0,0.002778,0,0.002778,0,0,0,0,62.6,,,100
EV018,4/1/19 2:54 PM,4/1/19 2:54 PM,0,0.003611,0,0.003611,0,0,0,0,78.8,,,100
EV018,4/1/19 12:47 PM,4/1/19 2:53 PM,64.31,0.502667,1.591778,2.094444,98.8,73.3,25.5,14.01,78.8,17682.03,17745.41,24
EV018,4/1/19 12:33 PM,4/1/19 12:44 PM,5.18,0.043764,0.146514,0.190278,100,98.8,1.2,1.16,78.8,17676.84,17681.82,23
EV018,4/1/19 8:54 AM,4/1/19 9:58 AM,23.74,0.395386,0.673225,1.068611,87.1,80,7.1,3.99,64.4,17653.12,17676.73,37
EV018,4/1/19 8:38 AM,4/1/19 8:53 AM,2.83,0.122542,0.117736,0.240278,88.6,87.5,1.1,0.67,57.2,17650.29,17652.78,51
EV018,4/1/19 8:32 AM,4/1/19 8:33 AM,0.07,0.0042,0.011356,0.015556,88.6,88.6,0,0.05,50,17650.21,17650.21,27
EV018,4/1/19 6:46 AM,4/1/19 8:30 AM,15.97,1.225342,0.500492,1.725833,100,88.6,11.4,7.41,50,17634.24,17649.16,71
EV018,3/30/19 1:40 AM,3/30/19 1:40 AM,0,0.006389,0,0.006389,0,0,0,0,53.6,,,100
EV018,3/29/19 2:26 PM,3/29/19 3:26 PM,0,1.001389,0,1.001389,100,100,0,-0.12,78.8,17634.24,17634.24,100
EV018,3/29/19 2:52 AM,3/29/19 2:53 AM,0,0.006667,0,0.006667,0,0,0,-0.03,53.6,,,100
EV018,3/28/19 4:30 PM,3/28/19 5:41 PM,37.15,0.249667,0.939222,1.188889,57.3,38.4,18.9,9.8,71.6,17597.1,17633.14,21
EV018,3/28/19 3:18 PM,3/28/19 4:04 PM,20.99,0.2049,0.553989,0.758889,61.6,53.3,8.3,4.99,71.6,17576.11,17595.99,27
EV018,3/28/19 1:57 PM,3/28/19 2:39 PM,19.62,0.166933,0.528622,0.695556,71.4,61.6,9.8,5.13,69.8,17556.48,17575.13,24
EV018,3/28/19 1:09 PM,3/28/19 1:32 PM,16.01,0.0469,0.343933,0.390833,77.6,71.4,6.2,3.77,68,17540.48,17555.4,12
EV018,3/28/19 12:03 PM,3/28/19 1:01 PM,25.13,0.280817,0.687517,0.968333,88.6,77.6,11,6.16,66.2,17515.36,17540.21,29
EV018,3/28/19 8:57 AM,3/28/19 10:20 AM,49.48,0.208917,1.183861,1.392778,95.3,71,24.3,13.48,59,17465.9,17514.37,15
EV018,3/28/19 8:15 AM,3/28/19 8:41 AM,14.28,0.110972,0.332917,0.443889,100,95.7,4.3,3.54,55.4,17451.63,17465.3,25
EV018,3/28/19 8:06 AM,3/28/19 8:08 AM,0,0.04125,0.000417,0.041667,100,100,0,-0.2,59,17451.63,17451.63,99
EV018,3/28/19 2:31 AM,3/28/19 2:32 AM,0,0.010833,0,0.010833,92.9,92.9,0,-0.05,60.8,17451.63,17451.63,100
EV018,3/27/19 9:53 PM,3/27/19 10:26 PM,12.9,0.233514,0.309542,0.543056,56.9,49.4,7.5,3.96,59,17438.73,17451.16,43
EV018,3/27/19 9:37 PM,3/27/19 9:41 PM,1.41,0.0087,0.0638,0.0725,57.3,56.9,0.4,0.43,59,17437.32,17437.32,12
EV018,3/27/19 8:45 PM,3/27/19 9:34 PM,33.94,0.057925,0.769575,0.8275,71,57.6,13.4,7.66,59,17403.38,17436.94,7
EV018,3/27/19 7:31 PM,3/27/19 8:42 PM,21.74,0.605058,0.581331,1.186389,78.8,71.4,7.4,4.74,64.4,17381.65,17402.78,51
EV018,3/27/19 4:26 PM,3/27/19 5:51 PM,36.71,0.484122,0.939767,1.423889,75.7,61.2,14.5,7.81,69.8,17344.95,17380.99,34
EV018,3/27/19 4:23 PM,3/27/19 4:24 PM,0.08,0.006489,0.013789,0.020278,75.7,75.7,0,0.02,60.8,17344.87,17344.87,32
EV018,3/27/19 1:24 PM,3/27/19 3:50 PM,58.49,1.067733,1.358933,2.426667,100,76.1,23.9,13.75,69.8,17286.4,17344.81,44
EV018,3/27/19 12:58 PM,3/27/19 1:17 PM,0,0.309167,0,0.309167,100,100,0,-0.38,66.2,17286.4,17286.4,100
EV018,3/26/19 8:43 PM,3/26/19 9:42 PM,36.47,0.098139,0.88325,0.981389,63.5,50.6,12.9,7.93,64.4,17249.95,17285.99,10
EV018,3/26/19 4:32 PM,3/26/19 7:18 PM,84.84,0.774744,1.9922,2.766944,88.2,49.8,38.4,21.48,71.6,17165.14,17249.64,28
EV018,3/26/19 2:29 PM,3/26/19 4:22 PM,26.66,1.099261,0.796017,1.895278,100,88.6,11.4,6.69,75.2,17138.46,17164.55,58
EV018,3/26/19 2:12 PM,3/26/19 2:12 PM,0,0.006389,0,0.006389,0,0,0,-0.03,77,,,100
EV018,3/25/19 10:31 PM,3/25/19 10:53 PM,11.92,0.093125,0.279375,0.3725,47.1,40.8,6.3,3.35,60.8,17126.53,17137.72,25
EV018,3/25/19 8:00 PM,3/25/19 10:08 PM,23.05,1.470275,0.660558,2.130833,56.1,47.8,8.3,4.42,68,17103.48,17125.85,69
EV018,3/25/19 5:37 PM,3/25/19 7:06 PM,46.94,0.341422,1.143022,1.484444,64.7,45.5,19.2,9.99,75.2,17056.56,17102.54,23
EV018,3/25/19 3:30 PM,3/25/19 5:36 PM,68.46,0.420167,1.680667,2.100833,91,64.7,26.3,15.16,78.8,16988.1,17055.21,20
EV018,3/25/19 2:39 PM,3/25/19 3:25 PM,22.11,0.184267,0.583511,0.767778,100,91.8,8.2,5.01,77,16966.01,16987.13,24
EV018,3/25/19 2:26 PM,3/25/19 2:26 PM,0,0.007778,0,0.007778,0,0,0,0,66.2,,,100
EV018,3/25/19 1:49 PM,3/25/19 2:18 PM,0.07,0.48265,0.00985,0.4925,100,100,0,-0.07,78.8,16965.93,16965.93,98
EV018,3/25/19 3:06 AM,3/25/19 3:06 AM,0,0.003889,0,0.003889,0,0,0,-0.01,48.2,,,100
EV018,3/22/19 2:02 PM,3/22/19 2:03 PM,0,0.014444,0,0.014444,100,100,0,-0.08,71.6,16965.93,16965.93,100
EV018,3/22/19 2:31 AM,3/22/19 2:31 AM,0,0.005833,0,0.005833,0,0,0,0,50,,,100
EV018,3/21/19 2:06 PM,3/21/19 7:20 PM,142.58,1.674044,3.557344,5.231389,100,40,60,32.83,66.2,16823.38,16965.06,32
EV018,3/21/19 2:01 PM,3/21/19 2:03 PM,0,0.028333,0,0.028333,100,100,0,0.01,77,16823.38,16823.38,100
EV018,3/21/19 8:15 AM,3/21/19 10:15 AM,59.75,0.540225,1.460608,2.000833,100,69,31,16.74,53.6,16763.64,16823.29,27
EV018,3/21/19 8:02 AM,3/21/19 8:06 AM,0,0.076389,0,0.076389,100,100,0,0.33,53.6,16763.64,16763.64,100
EV018,3/21/19 7:53 AM,3/21/19 8:02 AM,0,0.143056,0,0.143056,100,100,0,0.73,53.6,16763.64,16763.64,100
EV018,3/21/19 1:34 AM,3/21/19 1:35 AM,0,0.006111,0,0.006111,0,0,0,0.02,57.2,,,100
EV018,3/20/19 8:32 PM,3/20/19 9:54 PM,37.75,0.465422,0.903467,1.368889,88.6,70.2,18.4,10.77,55.4,16725.91,16763.2,34
EV018,3/20/19 4:37 PM,3/20/19 6:55 PM,68.61,0.508322,1.802233,2.310556,100,72.2,27.8,15.89,59,16657.31,16725.66,22
EV018,3/20/19 4:30 PM,3/20/19 4:33 PM,0,0.041389,0,0.041389,100,100,0,-0.17,68,16657.31,16657.31,100
EV018,3/20/19 2:34 PM,3/20/19 2:34 PM,0,0.009722,0,0.009722,100,100,0,-0.03,75.2,16657.31,16657.31,100
EV018,3/20/19 11:52 AM,3/20/19 12:04 PM,6.65,0.054756,0.1408,0.195556,76.5,74.5,2,1.52,64.4,16650.66,16656.87,28
EV018,3/20/19 9:29 AM,3/20/19 11:36 AM,55.03,0.764,1.358222,2.122222,100,77.3,22.7,12.93,59,16595.64,16649.08,36
EV018,3/20/19 9:22 AM,3/20/19 9:24 AM,0.07,0.018683,0.012983,0.031667,100,100,0,0.02,59,16595.56,16595.56,59
EV018,3/20/19 9:07 AM,3/20/19 9:19 AM,0,0.2,0,0.2,100,100,0,-0.4,59,16595.56,16595.56,100
EV018,3/20/19 1:44 AM,3/20/19 1:44 AM,0,0.007222,0,0.007222,0,0,0,-0.03,57.2,,,100
EV018,3/19/19 10:21 PM,3/19/19 10:34 PM,2.92,0.100133,0.108478,0.208611,58,56.9,1.1,0.64,60.8,16592.64,16595.13,48
EV018,3/19/19 9:00 PM,3/19/19 10:08 PM,38.05,0.193517,0.944817,1.138333,72.5,58.4,14.1,8.52,60.8,16554.6,16591.88,17
EV018,3/19/19 5:46 PM,3/19/19 7:11 PM,35.1,0.492722,0.915056,1.407778,66.3,54.1,12.2,6.89,73.4,16519.51,16554.31,35
EV018,3/19/19 2:08 PM,3/19/19 5:37 PM,78.54,1.360342,2.127714,3.488056,96.9,66.7,30.2,17.14,78.8,16440.99,16519.28,39
EV018,3/19/19 12:04 PM,3/19/19 1:12 PM,33.3,0.337167,0.786722,1.123889,100,86.3,13.7,7.7,77,16407.69,16440.01,30
EV018,3/19/19 8:37 AM,3/19/19 9:53 AM,36.54,0.304133,0.963089,1.267222,100,85.1,14.9,8.72,59,16371.16,16407.2,24
EV018,3/19/19 8:02 AM,3/19/19 8:29 AM,0,0.448333,0,0.448333,100,100,0,-0.11,57.2,16371.16,16371.16,100
EV018,3/19/19 12:46 AM,3/19/19 12:47 AM,0,0.013889,0,0.013889,100,100,0,0,64.4,16371.16,16371.16,100
EV018,3/18/19 2:54 PM,3/18/19 3:13 PM,12.58,0.045694,0.280694,0.326389,69.4,64.3,5.1,3.06,82.4,16358.59,16371.01,14
EV018,3/18/19 12:42 PM,3/18/19 2:47 PM,62.46,0.478208,1.600958,2.079167,100,69.8,30.2,17.34,78.8,16296.15,16358.29,23
EV018,3/18/19 12:32 PM,3/18/19 12:35 PM,0,0.045925,0.000464,0.046389,100,100,0,-0.14,78.8,16296.15,16296.15,99
EV018,3/15/19 2:17 PM,3/15/19 2:18 PM,0,0.008611,0,0.008611,100,100,0,0,77,16296.15,16296.15,100
EV018,3/15/19 1:24 AM,3/15/19 1:24 AM,0,0.007778,0,0.007778,0,0,0,0,48.2,,,100
EV018,3/14/19 2:15 PM,3/14/19 2:16 PM,0,0.011111,0,0.011111,100,100,0,0,69.8,16296.15,16296.15,100
EV018,3/14/19 2:48 AM,3/14/19 2:49 AM,0,0.004722,0,0.004722,0,0,0,-0.01,44.6,,,100
EV018,3/13/19 8:08 PM,3/13/19 10:42 PM,72.5,0.76725,1.79025,2.5575,100,65.5,34.5,19.19,51.8,16223.67,16295.75,30
EV018,3/13/19 4:24 PM,3/13/19 5:24 PM,33.82,0.150083,0.850472,1.000556,85.1,72.2,12.9,7.68,64.4,16189.86,16223.42,15
EV018,3/13/19 3:08 PM,3/13/19 4:14 PM,38.35,0.164333,0.931222,1.095556,100,83.9,16.1,9.12,62.6,16151.54,16188.82,15
EV018,3/13/19 2:22 PM,3/13/19 2:22 PM,0,0.002778,0,0.002778,0,0,0,0,50,,,100
EV018,3/13/19 2:22 PM,3/13/19 2:22 PM,0,0.0072,0.0003,0.0075,0,0,0,-0.02,50,,,96
EV018,3/13/19 2:20 PM,3/13/19 2:21 PM,0,0.008056,0,0.008056,0,0,0,-0.03,50,,,100
EV018,3/13/19 1:33 PM,3/13/19 1:35 PM,0.06,0.018772,0.011506,0.030278,100,100,0,0.02,50,16151.47,16151.47,62
EV018,3/13/19 12:00 PM,3/13/19 12:02 PM,0.09,0.024917,0.013417,0.038333,100,100,0,0.03,64.4,16151.38,16151.38,65
EV018,3/13/19 8:11 AM,3/13/19 8:12 AM,0,0.016944,0,0.016944,100,100,0,-0.06,50,16151.38,16151.38,100
EV018,3/13/19 1:53 AM,3/13/19 1:53 AM,0,0.008611,0,0.008611,97.3,97.3,0,-0.04,55.4,16151.38,16151.38,100
EV018,3/12/19 8:59 PM,3/12/19 9:55 PM,37.52,0.084475,0.854136,0.938611,71.4,55.3,16.1,9.44,53.6,16113.87,16151.16,9
EV018,3/12/19 4:42 PM,3/12/19 6:50 PM,49.86,0.830483,1.298961,2.129444,73.7,49.8,23.9,13.52,64.4,16064.02,16112.49,39
EV018,3/12/19 1:58 PM,3/12/19 4:00 PM,59.24,0.346044,1.689511,2.035556,100,74.1,25.9,15.19,68,16004.78,16063.19,17
EV018,3/12/19 7:59 AM,3/12/19 9:09 AM,37.9,0.233056,0.932222,1.165278,100,82.4,17.6,10.05,46.4,15966.89,16004.17,20
EV018,3/12/19 7:36 AM,3/12/19 7:38 AM,0,0.0319,0.000322,0.032222,100,100,0,-0.14,44.6,15966.89,15966.89,99
EV018,3/12/19 2:07 AM,3/12/19 2:07 AM,0,0.003056,0,0.003056,0,0,0,-0.01,48.2,,,100
EV018,3/11/19 10:30 PM,3/11/19 11:14 PM,0,0.732222,0,0.732222,28.2,27.5,0.7,1.38,51.8,15966.89,15966.89,100
EV018,3/11/19 8:18 PM,3/11/19 10:28 PM,35.37,1.279644,0.889244,2.168889,47.5,28.2,19.3,10.66,55.4,15931.52,15966.32,59
EV018,3/11/19 7:08 PM,3/11/19 8:06 PM,32.29,0.20405,0.767617,0.971667,62,47.8,14.2,7.95,59,15899.23,15930.3,21
EV018,3/11/19 7:04 PM,3/11/19 7:06 PM,0.13,0.02175,0.018528,0.040278,62,62,0,0.04,64.4,15899.09,15899.09,54
EV018,3/11/19 5:05 PM,3/11/19 7:01 PM,50.58,0.732239,1.194706,1.926944,82.7,62.7,20,11.51,64.4,15848.54,15898.25,38
EV018,3/11/19 3:23 PM,3/11/19 5:02 PM,17.18,1.200444,0.444,1.644444,91,82.7,8.3,4.52,66.2,15831.36,15847.52,73
EV018,3/11/19 3:02 PM,3/11/19 3:15 PM,4.71,0.058725,0.158775,0.2175,92.5,91,1.5,1.07,64.4,15826.65,15830.38,27
EV018,3/11/19 2:05 PM,3/11/19 2:07 PM,0,0.021944,0,0.021944,82.7,82.7,0,-0.09,59,15826.65,15826.65,100
EV018,3/11/19 10:50 AM,3/11/19 1:12 PM,40.15,1.371539,0.993183,2.364722,83.9,73.3,10.6,5.48,57.2,15786.51,15826.28,58
EV018,3/11/19 9:11 AM,3/11/19 10:48 AM,31.99,0.785769,0.817842,1.603611,100,83.9,16.1,9.62,51.8,15754.52,15785.59,49
EV018,3/8/19 12:45 PM,3/8/19 12:46 PM,0,0.015278,0,0.015278,100,100,0,0.01,64.4,15754.52,15754.52,100
EV018,3/7/19 8:04 PM,3/7/19 9:35 PM,38.37,0.515383,1.00045,1.515833,69.8,50.6,19.2,11.06,51.8,15716.17,15753.45,34
EV018,3/7/19 6:12 PM,3/7/19 6:56 PM,29.81,0.036361,0.690861,0.727222,73.3,58.8,14.5,8.35,51.8,15686.38,15714.96,5
EV018,3/7/19 4:57 PM,3/7/19 6:12 PM,38.05,0.3263,0.9287,1.255,90.6,73.3,17.3,9.95,53.6,15648.35,15685.63,26
EV018,3/7/19 2:47 PM,3/7/19 4:17 PM,35.1,0.552533,0.9408,1.493333,100,83.9,16.1,9.15,59,15613.25,15648.05,37
EV018,3/7/19 2:28 PM,3/7/19 2:38 PM,0,0.167778,0,0.167778,100,100,0,-0.03,64.4,15613.25,15613.25,100
EV018,3/7/19 2:26 PM,3/7/19 2:28 PM,0,0.035833,0,0.035833,100,100,0,-0.11,64.4,15613.25,15613.25,100
EV018,3/7/19 3:22 AM,3/7/19 3:23 AM,0,0.004722,0,0.004722,0,0,0,0,51.8,,,100
EV018,3/6/19 8:30 PM,3/6/19 10:17 PM,37.85,0.82455,0.96795,1.7925,72.9,53.7,19.2,11.04,55.4,15575.42,15612.7,46
EV018,3/6/19 6:00 PM,3/6/19 7:12 PM,33.8,0.310339,0.883272,1.193611,86.3,71.8,14.5,8.42,59,15541.62,15575.17,26
EV018,3/6/19 4:24 PM,3/6/19 5:41 PM,37.82,0.281844,0.999267,1.281111,100,83.9,16.1,9.44,64.4,15503.81,15541.1,22
EV018,3/6/19 3:32 PM,3/6/19 3:36 PM,0,0.070556,0,0.070556,100,100,0,-0.14,66.2,15503.81,15503.81,100
EV018,3/6/19 2:15 PM,3/6/19 2:21 PM,0,0.100556,0,0.100556,100,100,0,-0.4,66.2,15503.81,15503.81,100
EV018,3/5/19 9:08 PM,3/5/19 9:08 PM,0,0.003056,0,0.003056,0,0,0,-0.01,57.2,,,100
EV018,3/5/19 6:46 PM,3/5/19 7:19 PM,11.9,0.258108,0.291058,0.549167,58,52.9,5.1,2.86,57.2,15491.91,15503.09,47
EV018,3/5/19 4:37 PM,3/5/19 6:40 PM,49.71,0.886756,1.175467,2.062222,81.2,58,23.2,13.37,57.2,15442.22,15490.69,43
EV018,3/5/19 2:23 PM,3/5/19 3:17 PM,29.66,0.179,0.716,0.895,82,67.8,14.2,8,55.4,15412.57,15441.15,20
EV018,3/5/19 1:08 PM,3/5/19 2:17 PM,37.73,0.24395,0.917717,1.161667,100,82,18,10.21,55.4,15374.84,15412.12,21
EV018,3/5/19 12:37 PM,3/5/19 12:47 PM,0,0.168889,0,0.168889,100,100,0,-0.28,55.4,15374.84,15374.84,100
EV018,3/5/19 2:06 AM,3/5/19 2:06 AM,0,0.002778,0,0.002778,0,0,0,0,59,,,100
EV018,3/4/19 4:27 PM,3/4/19 7:00 PM,83.1,0.483814,2.062575,2.546389,62,27.8,34.2,18.27,60.8,15291.77,15373.79,19
EV018,3/4/19 3:31 PM,3/4/19 4:26 PM,32.3,0.145289,0.762767,0.908056,75.7,62.4,13.3,7.57,62.6,15259.47,15290.54,16
EV018,3/4/19 1:07 PM,3/4/19 3:09 PM,61.39,0.425775,1.601725,2.0275,100,76.1,23.9,14.18,64.4,15198.09,15258.98,21
EV018,3/4/19 1:00 PM,3/4/19 1:01 PM,0,0.014722,0,0.014722,100,100,0,0,69.8,15198.09,15198.09,100
EV018,3/4/19 12:34 PM,3/4/19 12:44 PM,0,0.154722,0,0.154722,100,100,0,0.02,69.8,15198.09,15198.09,100
EV018,3/4/19 2:21 AM,3/4/19 2:21 AM,0,0.004722,0,0.004722,0,0,0,0,55.4,,,100
EV018,3/1/19 2:38 PM,3/1/19 2:38 PM,0,0.005,0,0.005,0,0,0,0,64.4,,,100
EV018,3/1/19 2:35 PM,3/1/19 2:37 PM,0,0.018889,0,0.018889,100,100,0,0,64.4,15198.09,15198.09,100
EV018,3/1/19 2:57 AM,3/1/19 2:57 AM,0,0.003889,0,0.003889,0,0,0,-0.01,53.6,,,100
EV018,2/28/19 4:34 PM,2/28/19 6:21 PM,50.97,0.4977,1.2798,1.7775,60.4,38.8,21.6,11.26,62.6,15147.13,15198.08,28
EV018,2/28/19 3:18 PM,2/28/19 4:19 PM,35.64,0.142061,0.872661,1.014722,75.3,60.4,14.9,8.25,68,15111.5,15146.29,14
EV018,2/28/19 1:02 PM,2/28/19 3:16 PM,58.25,0.760183,1.47565,2.235833,100,75.3,24.7,14.31,66.2,15053.24,15110.41,34
EV018,2/28/19 12:46 AM,2/28/19 12:46 AM,0,0.008889,0,0.008889,100,100,0,-0.04,59,15053.24,15053.24,100
EV018,2/27/19 4:16 PM,2/27/19 5:46 PM,43.38,0.346597,1.160347,1.506944,100,82.7,17.3,10.25,66.2,15009.87,15052.12,23
EV018,2/27/19 3:04 PM,2/27/19 3:06 PM,0,0.034722,0,0.034722,100,100,0,0,62.6,15009.87,15009.87,100
EV018,2/27/19 1:51 PM,2/27/19 1:53 PM,0.06,0.011617,0.02255,0.034167,100,100,0,0.02,62.6,15009.81,15009.81,34
EV018,2/27/19 1:03 PM,2/27/19 1:13 PM,0.07,0.151556,0.020667,0.172222,100,100,0,0.04,69.8,15009.74,15009.74,88
EV018,2/27/19 12:48 PM,2/27/19 1:02 PM,0,0.245,0,0.245,100,100,0,0.06,69.8,15009.74,15009.74,100
EV018,2/27/19 2:28 AM,2/27/19 2:29 AM,0,0.015,0,0.015,100,100,0,-0.08,57.2,15009.74,15009.74,100
EV018,2/26/19 4:50 PM,2/26/19 6:51 PM,49.39,0.808,1.212,2.02,87.1,64.3,22.8,12.39,62.6,14960.36,15008.82,40
EV018,2/26/19 4:12 PM,2/26/19 4:47 PM,0,0.597778,0,0.597778,87.5,87.5,0,0.07,64.4,14960.36,14960.36,100
EV018,2/26/19 3:05 PM,2/26/19 4:01 PM,23.63,0.2632,0.6768,0.94,97.6,87.5,10.1,5.41,64.4,14936.72,14959.09,28
EV018,2/26/19 2:10 PM,2/26/19 2:43 PM,0,0.546389,0,0.546389,97.6,97.6,0,-0.01,66.2,14936.72,14936.72,100
EV018,2/26/19 11:18 AM,2/26/19 12:42 PM,9.03,0.958333,0.430556,1.388889,100,97.6,2.4,2.07,68,14927.68,14936.38,69
EV018,2/25/19 10:42 PM,2/25/19 10:43 PM,0,0.008611,0,0.008611,40,40,0,-0.01,59,14927.68,14927.68,100
EV018,2/25/19 5:39 PM,2/25/19 7:27 PM,58.5,0.359889,1.439556,1.799444,61.2,33.3,27.9,14.43,64.4,14869.19,14927.6,20
