Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV027,2/24/18 1:09 PM,2/24/18 2:56 PM,27.287,0.35,1.42,1.772,100,59,41,58.652,63.32,,
EV027,2/24/18 12:12 PM,2/24/18 12:57 PM,13.876,0.06,0.69,0.753,100,60,40,28.815,64.4,,
EV027,2/24/18 11:06 AM,2/24/18 11:55 AM,13.861,0.09,0.71,0.806,100,73,27,28.59,62.24,,
EV027,2/24/18 9:18 AM,2/24/18 10:53 AM,27.754,0.24,1.35,1.583,95,53,42,57.102,53.24,,
EV027,2/24/18 8:26 AM,2/24/18 9:01 AM,13.023,0.02,0.57,0.592,97,41,56,26.837,43.52,,
EV027,2/23/18 2:16 PM,2/23/18 4:37 PM,30.339,0.53,1.82,2.344,99.5,94,5.5,63.563,57.56,,
EV027,2/23/18 1:18 PM,2/23/18 2:04 PM,13.686,0.07,0.69,0.761,99.5,60.5,39,30.455,60.44,,
EV027,2/23/18 10:18 AM,2/23/18 1:03 PM,41.431,0.57,2.18,2.750,100,54,46,93.676,55.04,,
EV027,2/23/18 9:18 AM,2/23/18 10:02 AM,13.836,0.08,0.66,0.733,100,54,46,31.806,47.48,,
EV027,2/23/18 6:20 AM,2/23/18 9:00 AM,41.306,0.59,2.09,2.681,82.5,44.5,38,100.103,39.2,,
EV027,2/21/18 4:39 PM,2/21/18 6:54 PM,31.18,0.46,1.78,2.247,98.5,93.5,5,57.457,54.68,,
EV027,2/21/18 10:56 AM,2/21/18 4:29 PM,78.504,1.30,4.24,5.547,80,58,22,173.385,62.24,,
EV027,2/21/18 6:34 AM,2/21/18 10:45 AM,62.708,1.06,3.13,4.183,87.5,79,8.5,141.705,44.24,,
EV027,2/18/18 5:07 PM,2/18/18 7:27 PM,31.104,0.65,1.68,2.325,99,94.5,4.5,70.507,51.44,,
EV027,2/18/18 4:03 PM,2/18/18 4:52 PM,13.977,0.07,0.75,0.822,96.5,72,24.5,31.261,57.2,,
EV027,2/18/18 2:05 PM,2/18/18 3:52 PM,28.257,0.31,1.47,1.781,100,55.5,44.5,59.917,63.68,,
EV027,2/18/18 12:03 PM,2/18/18 1:54 PM,28.26,0.36,1.51,1.864,98.5,56,42.5,59.327,64.76,,
EV027,2/18/18 9:02 AM,2/18/18 11:52 AM,42.103,0.43,2.39,2.828,94,55,39,81.826,61.88,,
EV027,2/18/18 8:07 AM,2/18/18 8:51 AM,13.347,0.15,0.58,0.731,85.5,38.5,47,24.772,53.96,,
EV027,2/12/18 12:55 PM,2/12/18 6:04 PM,73.598,1.13,4.02,5.153,99.5,92,7.5,157.18,60.8,,
EV027,2/12/18 11:56 AM,2/12/18 12:44 PM,14.137,0.08,0.73,0.808,99.5,67.5,32,29.526,62.6,,
EV027,2/12/18 7:55 AM,2/12/18 11:44 AM,56.672,0.86,2.96,3.817,97,57.5,39.5,122.851,53.6,,
EV027,2/12/18 5:46 AM,2/12/18 7:45 AM,30.876,0.43,1.55,1.972,86,45,41,70.518,44.96,,
EV027,2/9/18 5:40 AM,2/9/18 7:00 AM,21.854,0.27,1.05,1.322,85.5,49.5,36,46.806,44.96,,
EV027,2/8/18 10:41 AM,2/8/18 6:50 PM,116.53,1.90,6.26,8.156,99,91,8,250.005,70.16,,
EV027,2/8/18 8:39 AM,2/8/18 10:26 AM,28.324,0.30,1.48,1.783,100,55,45,60.517,59,,
EV027,2/8/18 5:57 AM,2/8/18 8:25 AM,38.272,0.51,1.96,2.469,89.5,54,35.5,79.599,47.84,,
EV027,2/6/18 11:15 AM,2/6/18 7:36 PM,115.672,1.81,6.53,8.339,98,92,6,243.865,65.84,,
EV027,2/6/18 5:40 AM,2/6/18 11:04 AM,80.169,1.29,4.11,5.400,80,53.5,26.5,187.434,56.12,,
EV027,2/5/18 5:49 AM,2/5/18 4:07 PM,149.06,2.29,8.01,10.297,88,56,32,294.5,59.72,,
EV027,2/4/18 5:33 PM,2/4/18 7:09 PM,28.464,0.29,1.31,1.594,99,63,36,52.378,64.4,,
EV027,2/4/18 2:33 PM,2/4/18 5:20 PM,42.016,0.64,2.14,2.783,100,76,24,85.283,72.32,,
EV027,2/4/18 12:38 PM,2/4/18 2:21 PM,26.607,0.32,1.40,1.719,100,60.5,39.5,57.956,73.04,,
EV027,2/4/18 11:30 AM,2/4/18 12:27 PM,14.002,0.23,0.73,0.956,100,56.5,43.5,30.138,66.92,,
EV027,2/4/18 8:35 AM,2/4/18 10:23 AM,28.047,0.38,1.43,1.800,99.5,67.5,32,53.714,56.84,,
EV027,2/4/18 7:45 AM,2/4/18 8:22 AM,13.436,0.04,0.58,0.622,88.5,45,43.5,25.682,50.36,,
EV027,2/3/18 12:07 PM,2/3/18 7:26 PM,101.406,1.59,5.74,7.325,100,93,7,200.754,69.08,,
EV027,2/3/18 10:07 AM,2/3/18 11:56 AM,28.185,0.29,1.51,1.806,100,72,28,51.425,67.64,,
EV027,2/3/18 9:09 AM,2/3/18 9:56 AM,14.101,0.05,0.74,0.794,100,64.5,35.5,26.02,55.4,,
EV027,2/3/18 8:13 AM,2/3/18 8:53 AM,13.412,0.10,0.58,0.675,89,45,44,24.996,49.64,,
EV027,2/1/18 5:50 AM,2/1/18 6:51 PM,181.573,3.40,9.62,13.017,92.5,91,1.5,400.838,52.88,,
EV027,1/31/18 4:51 PM,1/31/18 6:08 PM,16.1,0.32,0.96,1.275,56.5,93.5,-37,33.848,60.8,,
EV027,1/31/18 5:52 AM,1/31/18 3:23 PM,136.82,2.40,7.13,9.522,87,54.5,32.5,299.554,54.32,,
EV027,1/30/18 11:54 AM,1/30/18 6:10 PM,87.464,1.39,4.87,6.261,100,92.5,7.5,185.498,59.36,,
EV027,1/30/18 9:59 AM,1/30/18 11:43 AM,28.126,0.24,1.49,1.733,99,54.5,44.5,59.19,53.96,,
EV027,1/30/18 7:55 AM,1/30/18 9:44 AM,28.134,0.26,1.56,1.825,98.5,32.5,66,62.12,46.4,,
EV027,1/30/18 5:47 AM,1/30/18 7:42 AM,30.593,0.32,1.60,1.919,91,40,51,72.356,42.44,,
EV027,1/28/18 2:02 PM,1/28/18 7:12 PM,73.518,1.34,3.82,5.161,100,93,7,153.888,61.88,,
EV027,1/28/18 12:07 PM,1/28/18 1:51 PM,28.257,0.28,1.46,1.742,100,55,45,58.421,65.84,,
EV027,1/28/18 11:07 AM,1/28/18 11:55 AM,14.06,0.03,0.76,0.792,100,65,35,25.189,61.52,,
EV027,1/28/18 10:10 AM,1/28/18 10:56 AM,14.069,0.03,0.74,0.767,100,76.5,23.5,25.896,57.2,,
EV027,1/28/18 9:09 AM,1/28/18 9:55 AM,14.104,0.04,0.73,0.772,100,55.5,44.5,27.404,47.84,,
EV027,1/28/18 8:11 AM,1/28/18 8:52 AM,13.451,0.12,0.57,0.686,84,33,51,31.634,41.36,,
EV027,1/18/18 8:52 AM,1/18/18 5:49 PM,122.664,2.13,6.81,8.942,99,54.5,44.5,262.28,56.12,,
EV027,1/18/18 7:55 AM,1/18/18 8:41 AM,13.616,0.09,0.68,0.767,100,55,45,27.321,53.24,,
EV027,1/18/18 5:44 AM,1/18/18 7:42 AM,29.541,0.42,1.54,1.956,76,46.5,29.5,64.705,51.44,,
EV027,1/12/18 10:21 AM,1/12/18 5:48 PM,102.84,1.74,5.72,7.453,57.5,23.5,34,213.02,51.8,,
EV027,1/12/18 7:58 AM,1/12/18 10:09 AM,34.068,0.45,1.74,2.192,100,56.5,43.5,74.126,48.2,,
EV027,1/12/18 5:47 AM,1/12/18 7:43 AM,29.951,0.38,1.55,1.936,91,44,47,62.699,44.6,,
EV027,1/11/18 4:55 PM,1/11/18 6:04 PM,16.337,0.28,0.88,1.158,98.5,92,6.5,32.374,58.64,,
EV027,1/11/18 12:04 PM,1/11/18 4:42 PM,68.488,0.89,3.74,4.631,98.5,55.5,43,139.757,62.6,,
EV027,1/11/18 7:56 AM,1/11/18 11:43 AM,55.047,0.99,2.79,3.778,98.5,65,33.5,124.036,54.68,,
EV027,1/11/18 7:00 AM,1/11/18 7:45 AM,13.729,0.09,0.68,0.764,98,64,34,30.407,47.84,,
EV027,1/11/18 5:46 AM,1/11/18 6:48 AM,16.272,0.21,0.83,1.042,88.5,54,34.5,35.822,48.2,,
EV027,1/10/18 4:35 PM,1/10/18 6:50 PM,29.893,0.60,1.66,2.258,98.5,92,6.5,65.849,56.48,,
EV027,1/10/18 2:34 PM,1/10/18 4:23 PM,27.321,0.27,1.55,1.819,97.5,65.5,32,58.042,57.92,,
EV027,1/10/18 5:42 AM,1/10/18 2:23 PM,119.49,2.48,6.21,8.683,90,60,30,263.904,52.16,,
EV027,1/9/18 5:08 PM,1/9/18 6:48 PM,23.401,0.38,1.30,1.675,85,91,-6,49.658,53.96,,
EV027,1/9/18 2:32 PM,1/9/18 4:57 PM,33.998,0.49,1.92,2.411,98.5,86,12.5,76.747,54.68,,
EV027,1/9/18 10:58 AM,1/9/18 2:20 PM,48.705,0.79,2.57,3.367,77,54,23,110.819,55.76,,
EV027,1/9/18 5:54 AM,1/9/18 10:48 AM,70.245,1.38,3.52,4.897,87,77.5,9.5,154.276,56.12,,
EV027,1/7/18 6:04 PM,1/7/18 7:07 PM,15.96,0.15,0.91,1.058,99,92,7,28.474,51.08,,
EV027,1/7/18 4:04 PM,1/7/18 5:51 PM,26.875,0.27,1.52,1.786,100,54,46,51.17,52.88,,
EV027,1/7/18 2:02 PM,1/7/18 3:48 PM,27.301,0.47,1.30,1.772,100,55.5,44.5,62.214,55.04,,
EV027,1/7/18 12:04 PM,1/7/18 1:50 PM,27.184,0.40,1.38,1.778,100,50.5,49.5,53.946,53.96,,
EV027,1/7/18 11:05 AM,1/7/18 11:51 AM,13.595,0.06,0.70,0.764,99,60,39,25.211,51.44,,
EV027,1/7/18 10:10 AM,1/7/18 10:53 AM,13.571,0.02,0.71,0.728,100,75.5,24.5,25.166,50.72,,
EV027,1/7/18 9:08 AM,1/7/18 9:52 AM,13.536,0.06,0.67,0.731,100,55,45,23.92,48.92,,
EV027,1/7/18 8:09 AM,1/7/18 8:53 AM,13.511,0.14,0.59,0.731,86.5,36,50.5,30.74,46.4,,
EV027,1/5/18 6:30 PM,1/5/18 7:45 PM,16.428,0.42,0.84,1.261,97.5,96.5,1,36.302,59,,
EV027,1/5/18 2:15 PM,1/5/18 6:12 PM,54.437,1.06,2.90,3.953,98.5,55.5,43,119.563,62.96,,
EV027,1/5/18 10:14 AM,1/5/18 2:03 PM,54.796,0.96,2.86,3.819,99.5,72.5,27,112.784,64.4,,
EV027,1/5/18 5:41 AM,1/5/18 10:02 AM,63.67,1.10,3.26,4.364,86.5,54,32.5,136.196,55.76,,
EV027,1/4/18 5:50 AM,1/4/18 2:44 PM,121.642,2.62,6.28,8.900,85,93.5,-8.5,266.243,59,,
EV027,1/3/18 6:29 PM,1/3/18 7:31 PM,16.215,0.28,0.76,1.039,96,90,6,35.868,53.96,,
EV027,1/3/18 11:14 AM,1/3/18 6:11 PM,95.997,1.86,5.09,6.947,96.5,37.5,59,218.813,56.84,,
EV027,1/3/18 10:17 AM,1/3/18 11:03 AM,13.677,0.09,0.68,0.769,96,54.5,41.5,29.797,57.56,,
EV027,1/3/18 9:15 AM,1/3/18 10:03 AM,13.68,0.07,0.72,0.789,96.5,55,41.5,27.376,53.96,,
EV027,1/3/18 5:41 AM,1/3/18 9:02 AM,50.115,0.78,2.59,3.361,73.5,52.5,21,111.811,47.12,,
EV027,1/2/18 11:31 AM,1/2/18 2:39 PM,43.628,0.86,2.28,3.133,98.5,94,4.5,94.712,60.8,,
EV027,1/2/18 8:30 AM,1/2/18 11:20 AM,41.119,0.66,2.16,2.819,100,55,45,88.225,52.16,,
EV027,1/2/18 7:32 AM,1/2/18 8:20 AM,13.597,0.10,0.69,0.789,97.5,59.5,38,27.9,45.32,,
EV027,1/2/18 5:50 AM,1/2/18 7:21 AM,23.231,0.36,1.16,1.514,87.5,54,33.5,47.396,43.52,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
