Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Max SOC,Min SOC,Percent Idling Time,Drive Cycle,Energy Consumed While Driving,Energy Consumed While Idling,Average Speed,Maximum Speed
EV143,12/30/2021,,114.06821847908216,3.80470944444444,6.66693527777778,12.0800433333333,82.5,81.5,349,232.069992,51.86334077332728,92574.2270521405,92688.44750656169,89,44,0.314958261279232,,201.745716,30.312679,9.25289922823886,40.350291795911865
EV143,12/31/2021,,145.4909590491529,5.70117277777778,7.65737611111111,15.2112994444444,82,85,389,251.830024,60.74274156454348,92688.44750656169,92833.9415724668,90,51.5,0.374798537008618,,224.057106,27.745191,9.43164940846762,41.04933438717887
EV143,01/24/2022,,0,0.340759722222222,0,0.340759722222222,85,80,6.5,3.962348,56.2395872723301,92833.9415724668,92833.9415724668,85,80,1,,0,3.962348,0,0
EV143,01/28/2022,,0.5499135051300406,0.593851944444444,0.0843044444444444,0.691488333333333,80.5,69,21,,45.41777774795952,92833.9415724668,92834.49459282788,80.5,69,0.85880255069781,,,,0.7853747890727244,13.12646643601368
EV143,02/02/2022,,144.7080319683051,4.51009083333333,8.75264472222222,15.5346061111111,71,58,494,332.795964,48.010714931661134,92834.49459282788,92979.38592929787,89.5,0,0.29032540645543,,281.955294,50.82724,9.016704501858877,37.51528573132904
EV143,02/08/2022,,18.693952939831384,0.523814444444444,0.0595827777777778,0.585341111111111,58,58.5,18,,61.95158270273373,92979.38592929787,92998.08298909367,65,54.5,0.894887501494855,,,,0.5076849341736153,5.8641906267398385
EV143,02/09/2022,,0,0.117914444444444,0,0.117914444444444,58.5,57,2.5,1.566431,60.79958362433299,92998.08298909367,92998.08298909367,58.5,57,1,,0,1.566433,0,0
EV143,02/10/2022,,67.88791022926111,2.08978027777778,4.10650027777778,7.41218083333333,85.5,89,215,139.810426,42.0486308831597,93100.22709377237,93168.11811085758,89.5,49,0.281938652707962,,121.708776,18.101355,9.369628366981125,30.563695518173866
EV143,02/11/2022,,68.24830614212996,2.39227416666667,4.25645666666667,7.70227194444444,88,87,234,153.888958,45.73046524484509,93236.45962267857,93236.46894324644,89,39.5,0.310593313754935,,127.566771,26.320599,8.765171360193968,34.25308697208303
EV143,02/15/2022,,145.3853259464726,6.43415055555556,8.7488175,16.9642844444444,87,58.5,421,276.092327,49.38556049748698,93236.46894324644,93382.00029142309,90,48.5,0.379276271665124,,237.899971,38.188649,8.897973157576777,37.86480702696254
EV143,02/16/2022,,1.4726497256024815,1.11575222222222,0.229579722222222,1.4132475,53,44.5,20.5,,61.46120471665774,93383.03798131412,93383.47604800464,60,0,0.789495273985783,,,,0.8539490331520102,12.155573948142845
EV143,02/17/2022,,112.74469783961663,4.685415,6.54517333333333,13.7044208333333,46,40,395.5,259.573593,56.8520964348324,93383.47604800464,93496.22385270022,89.5,40,0.341890770648522,,214.390736,45.169311,8.351274884800967,39.06871371192237
EV143,02/18/2022,,0,0.0191661111111111,0,0.026735,41,40,1,0.354056,53.23958967232818,93496.22385270022,93496.22385270022,41,0,0.71689213058205,,0,0.354056,0,0
EV143,02/21/2022,,22.170524139028075,1.953685,1.6632325,4.28413666666667,40.5,87,70,44.656059,63.659581336334824,93496.22385270022,93518.47204823828,89.5,32,0.456027702197487,,35.156142,9.513073,5.447086692627271,33.359865883241866
EV143,02/22/2022,,82.90023885508629,2.42478638888889,5.47198444444444,8.92094277777778,87,80,213.5,140.036181,59.44545626726791,93518.50311679792,93601.403355653,89.5,56.5,0.271808310992541,,127.310624,12.726746,9.655620896446099,33.47637298178637
EV143,02/26/2022,,0.00621371192237333,0.138400555555556,0,0.143053055555556,79.5,81.5,1,1.055585,52.87958996032792,93601.403355653,93601.4188899328,82.5,79,0.96747710154158,,0,1.050069,0,0
EV143,02/28/2022,,0,1.99290305555556,0.0106252777777665,2.238805,82,60.5,34,,55.10504272542026,93601.4188899328,93601.4188899328,82,0,0.89016375055244,,,,0,0
EV143,03/01/2022,,0.25476218881730694,0.137498611111111,0.0490969444444444,1.20422861111112,58,90,1,2.337521,69.33671965176704,93601.4188899328,93601.67675897756,91.5,57.5,0.114179824198201,,0.944834,1.393931,0.22479397816750177,9.514746381134175
EV143,03/02/2022,,0.1429153742145868,0.16604,0.0281238888888889,0.205899444444444,90,88,2.5,2.249422,66.31957920833648,93601.67675897756,93601.82278120774,90,88,0.806413054916235,,0.469731,1.751751,0.9365645256700866,6.174876222858506
EV143,03/03/2022,,79.5914366350513,2.666245,4.17918833333333,7.95425444444444,88.5,88.5,249.5,160.272401,52.66638624739575,93601.82278120774,93681.41732469876,89.5,0,0.335197348616652,,141.176633,19.100783,9.726668956419509,43.45714775709854
EV143,03/04/2022,,95.66320314364114,2.88049722222222,5.02314055555556,9.42897111111111,90,85,344,224.689874,46.182236827644395,93681.41732469876,93777.14266496162,90,43,0.305494331065225,,192.935795,31.747583,10.199046109453187,41.94255547602004
EV143,03/07/2022,,113.13616169072615,4.88367166666667,6.11449416666667,12.5428183333333,85,84,326.5,215.779147,52.62855567839674,93777.14266496162,93890.41242145868,90.5,0,0.389359993653739,,192.505079,23.250094,9.232616828980314,45.04941143720671
EV143,03/08/2022,,32.013043824067445,0.794716111111111,1.65103833333333,3.00110055555556,84,85.5,115.5,71.44898,39.395029319405005,93890.41242145868,93922.46585441024,89,38.5,0.26480822498265,,62.162225,9.263523,10.951385655012297,41.20467718523821
EV143,03/14/2022,,0.21437306132188025,1.46700611111111,0.0484138888888889,1.54875638888889,85.5,70,29.5,,64.09764550201251,93922.46585441024,93922.68333432754,85.5,0,0.947215534757905,,,,0.09134315038948054,7.1457687107293415
EV143,03/15/2022,,113.67364777201144,4.25296972222222,7.06533333333333,12.6882975,70,90,265,169.091313,66.63179780354645,93922.81382227787,94036.48747004988,90.5,58.5,0.33518836725118,,156.394154,12.691587,8.413435551940234,43.26296925952438
EV143,03/16/2022,,0.06835083114610674,0.0367363888888889,0.0138888888888889,1.49096222222222,90,89,0,0.749023,63.06243895690586,94036.49057690587,94036.55892773702,90,0,0.0246393827699636,,0.27147,0.460596,0.008329819761682684,0.7330241390280762
EV143,03/17/2022,,118.62286869681064,3.97714944444444,6.51894083333333,12.0872672222222,89.5,59,384,248.145744,64.16630990291459,94036.55892773702,94155.21286499345,89.5,32.5,0.329036280188505,,220.126981,28.009493,9.748225303107263,43.61249055515787
EV143,03/18/2022,,0.11495367056390678,0.110901388888889,0.019375,4.00568444444444,56,54.5,3,1.299581,74.47957268034176,94179.67935630916,94179.79741683567,56.5,54.5,0.0276860023366793,,0.254423,1.037615,1.313941166918529,8.038989799570508
EV143,03/21/2022,,2.3581036745406823,0.643464444444445,0.201043055555556,1.12499111111111,54.5,0,18.5,,62.26208245433393,94179.79741683567,94182.15862736618,88.5,0,0.571972914353891,,,,1.8878880032915466,29.515131631273363
EV143,03/22/2022,,158.1762525600493,5.54525972222222,9.23749805555556,16.5937897222222,80.5,85,368,237.02418,63.23164274738799,94182.42581697884,94340.46226102064,90.5,59.5,0.334176810424208,,221.278722,15.722605,9.193206077083683,43.690161954187545
EV143,03/23/2022,,0.7953551260637874,0.646543333333333,0.15118,0.957513888888889,82,78.5,12.5,5.998186,67.0224357889084,94340.59896268293,94341.26072300263,85.5,0,0.675231284721719,,1.508426,4.484616,0.689254090130034,7.767139902966674
EV143,10/06/2022,,3.8804637168933422,9.97655055555556,0.443817777777778,12.1200177777778,75,86,76,50.055099,72.7556883451635,100791.76485947068,100795.64843004355,92.5,58,0.823146528204579,,7.539759,42.50983,0.38186997183026467,27.728689453591027
EV143,10/07/2022,,0.6369054720432673,0.1299275,0.0924969444444444,0.228188333333333,86,81.5,7.5,3.380074,65.98357947713632,100795.64843004355,100796.30708350732,86,81.5,0.569387129052756,,1.869674,1.490261,1.7374120966886715,13.35948063310268
