Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature
EV050,12/25/20,,10.642,,2.15,,,,14.13,22.608,45
EV050,12/26/20,,16.507,,4.3,,,,23.65,37.84,55
EV050,12/27/20,,65.212,,8.86,,,,61.65,98.64,49
EV050,12/28/20,,84.694,,8.3,,,,92.25,147.6,50
EV050,12/29/20,,70.55,,10.67,,,,89.77,143.632,47
EV050,12/30/20,,47.26,,5.55,,,,55.65,89.04,45
EV050,12/31/20,,38.573,,6.37,,,,51.27,82.032,51
EV050,01/01/21,,43.401,,4.74,,,,55.79,89.264,47
EV050,01/02/21,,28.815,,8.86,,,,45.81,73.296,49
EV050,01/03/21,,105.876,,11.47,,,,108.01,172.816,50
EV050,01/04/21,,58.752,,5.8,,,,66.65,106.64,53
EV050,01/05/21,,89.607,,10.41,,,,107.02,171.232,45
EV050,01/06/21,,35.292,,4.43,,,,38.7,61.92,43
EV050,01/07/21,,54.689,,6.09,,,,72.65,116.24,47
EV050,01/08/21,,43.044,,5.33,,,,56.05,89.68,45
EV050,01/09/21,,54.553,,7.65,,,,86.77,138.832,47
EV050,01/10/21,,94.299,,11.78,,,,113.14,181.024,45
EV050,01/11/21,,63.597,,9.73,,,,78.35,125.36,45
EV050,01/12/21,,77.367,,6.98,,,,68.56,109.696,48
EV050,01/13/21,,82.671,,10.1,,,,91.47,146.352,54
EV050,01/14/21,,13.498,,1.42,,,,12.97,20.752,54
EV050,01/15/21,,55.131,,5.88,,,,66.89,107.024,50
EV050,01/16/21,,42.16,,6.65,,,,49.62,79.392,56
EV050,01/17/21,,57.545,,10.23,,,,56.93,91.088,55
EV050,01/18/21,,60.418,,5.29,,,,62.38,99.808,58
EV050,01/19/21,,93.874,,11.21,,,,96.61,154.576,61
EV050,01/20/21,,90.984,,11.85,,,,107.86,172.576,52
EV050,01/21/21,,88.553,,13.52,,,,97.03,155.248,49
EV050,01/22/21,,64.94,,8.64,,,,79.26,126.816,51
EV050,01/23/21,,73.185,,9.14,,,,103.93,166.288,48
EV050,01/24/21,,72.131,,9.13,,,,91.27,146.032,46
EV050,01/25/21,,100.028,,11.97,,,,101.47,162.352,47
EV050,01/26/21,,60.214,,8.34,,,,81.78,130.848,44
EV050,01/27/21,,55.42,,7.3,,,,64.3,102.88,48
EV050,01/28/21,,7.854,,2.26,,,,14.07,22.512,50
EV050,01/29/21,,60.435,,6.27,,,,77.89,124.624,49
EV050,01/30/21,,59.007,,8.84,,,,81.23,129.968,50
EV050,01/31/21,,72.131,,9.39,,,,88.76,142.016,55
EV050,02/01/21,,68.578,,6.08,,,,78.82,126.112,57
EV050,02/02/21,,53.907,,5.91,,,,61.36,98.176,55
EV050,02/03/21,,0,,1.42,,,,41.85,66.96,51
EV050,02/04/21,,11.033,,1.9,,,,10.42,16.672,49
EV050,02/05/21,,50.864,,6.46,,,,63.83,102.128,48
EV050,02/06/21,,67.422,,6.78,,,,81.5,130.4,51
EV050,02/07/21,,1,,0.4,,,,2.85,4.56,51
EV050,02/08/21,,29,,4.57,,,,55.07,88.112,51
EV050,02/09/21,,51,,8.8,,,,72.32,115.712,56
EV050,02/10/21,,22,,6.34,,,,30.56,48.896,56
EV050,02/11/21,,39,,8.44,,,,68.61,109.776,55
EV050,02/12/21,,9,,2.62,,,,14.63,23.408,55
EV050,02/13/21,,40,,7.47,,,,64.16,102.656,56
EV050,02/14/21,,32,,4.95,,,,46.34,74.144,52
EV050,02/15/21,,33,,5.9,,,,51.1,81.76,54
EV050,02/16/21,,14,,3.31,,,,22.61,36.176,53
EV050,02/17/21,,31,,6.84,,,,56.48,90.368,52
EV050,02/18/21,,29,,4.86,,,,41.96,67.136,49
EV050,02/19/21,,51,,7.35,,,,83.91,134.256,56
EV050,02/20/21,,91,,11.37,,,,138.41,221.456,53
EV050,02/21/21,,31,,4.55,,,,44.52,71.232,51
EV050,02/22/21,,9,,3.39,,,,18.69,29.904,52
