Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV028,6/26/18 4:47 PM,6/26/18 5:34 PM,13.875,0.353,0.642,0.994,52.5,59.5,-7,29.641,63.32,,
EV028,6/26/18 2:48 PM,6/26/18 4:34 PM,27.542,0.061,1.319,1.381,75.5,55.5,20,64.965,64.4,,
EV028,6/26/18 12:12 PM,6/26/18 2:35 PM,34.065,0.092,1.653,1.744,100,77.5,22.5,75.243,62.24,,
EV028,6/26/18 7:19 AM,6/26/18 12:01 PM,68.725,0.236,3.406,3.642,99,67.5,31.5,136.082,53.24,,
EV028,6/26/18 5:46 AM,6/26/18 7:09 AM,25.608,0.022,1.103,1.125,92,29.5,62.5,51.934,43.52,,
EV028,6/25/18 9:16 AM,6/25/18 10:03 AM,13.278,0.525,0.650,1.175,100,74,26,25.391,57.56,,
EV028,6/25/18 5:40 AM,6/25/18 9:05 AM,53.344,0.067,2.642,2.708,87.5,60,27.5,97.086,60.44,,
EV028,6/23/18 3:20 PM,6/23/18 6:56 PM,55.102,0.567,2.881,3.447,99.5,32.5,67,100.223,55.04,,
EV028,6/23/18 10:13 AM,6/23/18 3:10 PM,68.504,0.078,3.675,3.753,100,50,50,141.137,47.48,,
EV028,6/23/18 9:10 AM,6/23/18 10:01 AM,13.693,0.592,0.711,1.303,100,60.5,39.5,25.76,39.2,,
EV028,6/23/18 7:59 AM,6/23/18 9:00 AM,13.265,0.464,0.692,1.156,94.5,52,42.5,22.503,54.68,,
EV028,6/22/18 4:37 PM,6/22/18 6:51 PM,30.036,1.303,1.594,2.897,100,90.5,9.5,63.494,62.24,,
EV028,6/22/18 2:35 PM,6/22/18 4:25 PM,27.791,1.058,1.519,2.578,100,58.5,41.5,55.705,44.24,,
EV028,6/22/18 10:35 AM,6/22/18 2:24 PM,55.369,0.650,2.967,3.617,99.5,58,41.5,108.455,51.44,,
EV028,6/22/18 5:59 AM,6/22/18 10:25 AM,67.398,0.069,3.300,3.369,93.5,62,31.5,127.776,57.2,,
EV028,6/20/18 5:44 PM,6/20/18 6:48 PM,16.003,0.311,0.831,1.142,99.5,94.5,5,32.091,63.68,,
EV028,6/20/18 2:37 PM,6/20/18 4:22 PM,27.646,0.358,1.375,1.733,99,62,37,53.621,64.76,,
EV028,6/20/18 6:10 AM,6/20/18 2:24 PM,115.846,0.433,5.961,6.394,56.5,60,-3.5,228.198,61.88,,
EV028,6/18/18 5:01 PM,6/18/18 5:48 PM,13.595,0.147,0.642,0.789,100,61,39,27.112,53.96,,
EV028,6/18/18 5:47 AM,6/18/18 4:44 PM,153.831,1.131,7.936,9.067,88,56.5,31.5,319.485,60.8,,
EV028,6/14/18 6:29 PM,6/14/18 7:55 PM,16.124,0.083,0.881,0.964,98,92.5,5.5,32.049,62.6,,
EV028,6/14/18 4:20 PM,6/14/18 5:37 PM,20.167,0.856,0.942,1.797,95,77.5,17.5,42.57,53.6,,
EV028,6/14/18 2:47 PM,6/14/18 4:08 PM,20.86,0.425,1.058,1.483,84.5,47,37.5,44.99,44.96,,
EV028,6/14/18 7:46 AM,6/14/18 2:06 PM,91.244,0.272,4.508,4.781,61,49.5,11.5,198.084,44.96,,
EV028,6/14/18 5:41 AM,6/14/18 7:29 AM,32.357,1.897,1.367,3.264,88,62,26,68.049,70.16,,
EV028,6/13/18 6:28 PM,6/13/18 7:20 PM,13.698,0.300,0.719,1.019,97,51.5,45.5,28.47,59,,
EV028,6/13/18 2:49 PM,6/13/18 5:35 PM,41.32,0.514,2.008,2.522,83,74,9,97.85,47.84,,
EV028,6/13/18 7:22 AM,6/13/18 2:36 PM,103.426,1.806,5.125,6.931,100,86,14,216.528,65.84,,
EV028,6/13/18 5:49 AM,6/13/18 7:10 AM,25.697,1.286,1.139,2.425,97.5,56,41.5,51.526,56.12,,
EV028,6/12/18 4:43 PM,6/12/18 6:35 PM,27.466,2.286,1.342,3.628,100,56.5,43.5,59.055,59.72,,
EV028,6/12/18 3:35 PM,6/12/18 4:26 PM,14.038,0.289,0.753,1.042,100,55,45,30.058,64.4,,
EV028,6/12/18 1:38 PM,6/12/18 3:24 PM,27.859,0.639,1.397,2.036,98.5,55,43.5,60.63,72.32,,
EV028,6/12/18 5:57 AM,6/12/18 1:27 PM,108.294,0.322,5.583,5.906,97,52,45,209.267,73.04,,
EV028,6/10/18 6:22 PM,6/10/18 7:10 PM,16.821,0.231,0.611,0.842,99.5,93,6.5,29.383,66.92,,
EV028,6/10/18 4:21 PM,6/10/18 6:10 PM,27.361,0.375,1.378,1.753,99.5,67.5,32,52.481,56.84,,
EV028,6/10/18 1:13 PM,6/10/18 4:05 PM,41.546,0.042,2.111,2.153,100,72,28,82.396,50.36,,
EV028,6/10/18 11:10 AM,6/10/18 1:02 PM,27.539,1.586,1.375,2.961,100,56,44,56.124,69.08,,
EV028,6/10/18 10:11 AM,6/10/18 10:55 AM,13.586,0.292,0.614,0.906,100,60.5,39.5,26.977,67.64,,
EV028,6/10/18 8:17 AM,6/10/18 9:22 AM,19.781,0.050,0.783,0.833,100,88.5,11.5,39.735,55.4,,
EV028,6/9/18 4:49 PM,6/9/18 6:56 PM,30.05,0.100,1.517,1.617,100,94,6,62.01,49.64,,
EV028,6/9/18 12:47 PM,6/9/18 4:39 PM,55.097,3.400,2.886,6.286,99.5,63.5,36,104.533,52.88,,
EV028,6/9/18 9:06 AM,6/9/18 12:33 PM,48.496,0.319,2.517,2.836,90.5,73.5,17,92.313,60.8,,
EV028,6/8/18 6:32 PM,6/8/18 7:54 PM,16.387,2.397,0.936,3.333,97.5,100,-2.5,33.97,54.32,,
EV028,6/8/18 2:48 PM,6/8/18 6:14 PM,48.494,1.394,2.472,3.867,85.5,50,35.5,115.678,59.36,,
EV028,6/8/18 10:14 AM,6/8/18 2:03 PM,54.622,0.242,2.769,3.011,100,60.5,39.5,108.006,53.96,,
EV028,6/8/18 9:14 AM,6/8/18 10:04 AM,13.674,0.261,0.683,0.944,99.5,66.5,33,25.793,46.4,,
EV028,6/8/18 7:42 AM,6/8/18 9:04 AM,21.065,0.322,1.067,1.389,66,48,18,44.429,42.44,,
EV028,6/8/18 5:44 AM,6/8/18 7:30 AM,32.157,1.342,1.297,2.639,89,66,23,73.017,61.88,,
EV028,6/7/18 4:38 PM,6/7/18 7:07 PM,30.364,0.278,1.572,1.850,100,100,0,63.341,65.84,,
EV028,6/7/18 10:36 AM,6/7/18 4:23 PM,82.219,0.028,4.292,4.319,100,54.5,45.5,173.729,61.52,,
EV028,6/7/18 9:35 AM,6/7/18 10:25 AM,13.807,0.031,0.692,0.722,100,62.5,37.5,30.816,57.2,,
EV028,6/7/18 5:56 AM,6/7/18 9:25 AM,53.502,0.044,2.550,2.594,75,62,13,108.878,47.84,,
EV028,6/6/18 2:15 PM,6/6/18 4:54 PM,30.375,0.117,2.050,2.167,87,66.5,20.5,51.237,41.36,,
EV028,6/4/18 9:23 AM,6/4/18 11:06 AM,27.524,2.133,1.383,3.517,99,72,27,51.4,56.12,,
EV028,6/4/18 7:42 AM,6/4/18 9:12 AM,21.546,0.089,1.181,1.269,73,41,32,42.393,53.24,,
EV028,6/4/18 5:38 AM,6/4/18 7:30 AM,32.199,0.419,1.489,1.908,100,73,27,57.131,51.44,,
EV028,6/3/18 5:50 PM,6/3/18 6:55 PM,16.526,1.736,0.800,2.536,98.5,93.5,5,32.319,51.8,,
EV028,6/3/18 4:51 PM,6/3/18 5:38 PM,13.635,0.450,0.642,1.092,100,63,37,27.332,48.2,,
EV028,6/3/18 2:45 PM,6/3/18 4:39 PM,27.327,0.383,1.406,1.789,100,54.5,45.5,54.708,44.6,,
EV028,6/3/18 12:48 PM,6/3/18 2:34 PM,27.368,0.281,1.397,1.678,99,55.5,43.5,53.848,58.64,,
EV028,6/3/18 10:43 AM,6/3/18 12:30 PM,27.372,0.892,1.317,2.208,100,56,44,55.881,62.6,,
EV028,6/3/18 9:05 AM,6/3/18 10:29 AM,21.054,0.992,1.131,2.122,92,55.5,36.5,39.451,54.68,,
EV028,6/3/18 7:39 AM,6/3/18 8:53 AM,19.728,0.089,0.872,0.961,98.5,92.5,6,37.447,47.84,,
EV028,6/2/18 5:50 PM,6/2/18 6:56 PM,16.263,0.208,0.794,1.003,99.5,90,9.5,35.663,48.2,,
EV028,6/2/18 4:51 PM,6/2/18 5:39 PM,13.878,0.600,0.703,1.303,99.5,60,39.5,28.716,56.48,,
EV028,6/2/18 3:52 PM,6/2/18 4:38 PM,13.928,0.272,0.711,0.983,98,54.5,43.5,28.703,57.92,,
EV028,6/2/18 2:49 PM,6/2/18 3:36 PM,13.707,2.478,0.678,3.156,100,61.5,38.5,27.574,52.16,,
EV028,6/2/18 1:45 PM,6/2/18 2:38 PM,13.621,0.378,0.719,1.097,99.5,57,42.5,25.647,53.96,,
EV028,6/2/18 12:46 PM,6/2/18 1:34 PM,13.642,0.494,0.719,1.214,100,72.5,27.5,23.361,54.68,,
EV028,6/2/18 9:06 AM,6/2/18 12:32 PM,48.71,0.794,2.561,3.356,94,56,38,93.73,55.76,,
EV028,6/2/18 8:00 AM,6/2/18 8:53 AM,13.678,1.375,0.681,2.056,75,94.5,-19.5,24.619,56.12,,
EV028,6/1/18 5:05 PM,6/1/18 6:09 PM,16.033,0.150,0.894,1.044,100,94,6,29.923,51.08,,
EV028,6/1/18 7:56 AM,6/1/18 4:48 PM,123.707,0.269,6.414,6.683,100,59.5,40.5,242.057,52.88,,
EV028,6/1/18 5:45 AM,6/1/18 7:44 AM,29.769,0.469,1.592,2.061,79,73,6,56.5,55.04,,
EV028,5/23/18 9:20 AM,5/23/18 10:00 AM,10.296,0.397,0.461,0.858,95.5,68,27.5,22.006,53.96,,
EV028,4/15/18 5:36 PM,4/15/18 6:52 PM,11.958,0.064,0.586,0.650,95.5,56,39.5,22.366,51.44,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
