Vehicle ID,Date,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Charging Time,SOC Used for Driving,SOC Used for Idling,Total Energy Charged,Total Energy Driven,Total Energy Idled,Total Energy Regenerated from Driving
EV113,07/10/21,36.537144,4.217163333,4.751746944,12.48843167,90.11,90.14,73.973259,129.801686,83.5,4509.727488,4546.264632,3.519521389,59.089221,14.884038,137.8561272,103.68348,26.117994,5.753391
EV113,07/11/21,24.979476,0.554606944,1.400800833,4.047823333,89.69,90.16,19.866121,35.244538,82,4546.388908,4571.368384,2.092415556,17.72176,2.144361,44.880412,31.439946,3.804375,3.820768
EV113,07/12/21,13.68639599,4.05556009,2.983050278,9.043611756,90.2,79.52,32.46615986,57.43915004,79.5,4571.6009,4585.287296,2.005001389,23.42472972,9.041430145,35.269188,41.44273904,15.99645644,0.450324976
EV113,07/13/21,34.394141,6.802332854,5.857242778,16.80080063,79.41,75.33,65.89429045,115.6947065,82.5,4585.317607,4619.711748,4.141225,49.17113138,16.72315907,115.446446,86.33233652,29.36251824,1.727554532
EV113,07/14/21,29.90542529,6.945335039,6.362631111,16.38748865,75.26,49.86,64.93458386,114.3496041,82.5,4619.756839,4649.662264,3.0795225,47.66795919,17.26662468,79.515707,83.92583305,30.42353322,0.715443426
EV113,07/15/21,30.51027723,8.031656385,6.581857778,18.92054666,49.81,56.36,68.59065803,121.951342,81.5,4649.723883,4680.23416,4.3070325,50.40114725,18.18951077,136.915904,89.57510096,32.3763608,0.794202065
EV113,07/16/21,41.75344449,5.793042577,5.558763611,14.14858424,56.29,52.87,61.9019918,111.3106064,80,4680.237452,4721.990896,2.796778056,46.79495246,15.10703934,108.26404,84.14054043,27.1698893,2.944504
EV113,07/19/21,29.55577067,4.772137586,3.949259444,12.49651064,52.62,85.81,35.92406016,65.38599359,100,4722.137089,4751.69286,3.775113611,27.88500112,8.039059039,126.827067,50.75398759,14.63166209,1.728426679
EV113,07/20/21,40.16306533,5.383531581,5.9293625,13.12452047,85.77,78.36,50.62949384,93.27473341,82.5,4751.795219,4791.958284,1.811626389,39.21032888,11.41916496,93.9141,72.24197941,21.03268191,2.495806321
EV113,07/21/21,31.16175169,5.201888569,5.686051111,12.1642419,78.21,44.96,58.15346976,107.8261213,85.5,4792.114084,4823.275836,1.276302222,42.85669047,15.2967793,53.080205,79.46341933,28.36271084,1.110147697
EV113,07/22/21,45.809732,7.469110036,6.375276667,17.38588059,44.88,52.99,71.93915428,135.1981019,83,4823.323948,4869.13368,3.541493889,51.53168953,20.40746475,165.836382,96.80922392,38.38901266,4.444741493
EV113,07/23/21,45.99132066,7.336975349,7.528523268,18.05670917,52.85,51.31,89.52085143,169.426368,81.5,4869.124479,4915.1158,3.191210556,65.72615779,23.79469363,169.917062,124.390326,45.03588272,3.313591705
EV113,07/24/21,27.92895497,2.285678697,4.710432136,8.387651666,51.16,46.85,40.7358131,76.77814071,78,4915.148945,4943.0779,1.391540833,32.2208406,8.514972499,75.38595206,60.73099363,16.04705871,0.535812266
EV113,07/25/21,9.175728685,1.323207072,1.749652374,3.821870557,47.4,56.43,13.03213143,24.54626407,78.5,4943.098595,4952.274324,0.749011111,9.514739608,3.517391821,39.45252494,17.92078015,6.625455074,0.169374838
EV113,07/26/21,37.655628,5.811610556,4.889247778,13.01112444,56.43,69.84,51.32279,96.392132,78.5,4952.647152,4990.30278,2.310266111,37.598158,13.724632,120.478229,70.616546,25.775302,1.530856
EV113,07/27/21,28.832032,5.133115,5.901304444,13.75004778,69.48,63.83,69.249715,129.523134,81.5,4990.675608,5019.50764,2.715628333,51.607473,17.642242,138.094297,96.528136,32.994576,0.618833
EV113,07/28/21,22.245404,3.983473889,4.074895,12.64499972,64.36,88.96,49.975025,92.768485,83,5019.631916,5041.87732,4.586630833,36.803717,13.171308,135.419022,68.318697,24.449609,0.614098
EV113,07/29/21,24.730924,3.566902459,4.224351111,10.64339635,90.05,86.07,53.76778558,99.91169417,82.5,5042.001596,5066.73252,2.852142778,39.649247,14.11853858,108.9506094,73.677048,26.23451117,0.887382
EV113,07/30/21,6.462352,0.875486708,0.942770278,3.672085597,86.13,90,10.77522342,20.00477983,83.5,5066.856796,5073.319148,1.853828611,8.619875,2.155348417,25.3118526,16.003651,4.000870834,0.28788
EV113,08/02/21,42.03715474,5.124172897,5.038065,12.89685456,89.85,78.22,51.87282707,95.6746562,84.5,5073.535833,5115.572988,2.734616667,40.07157757,11.8012495,86.022578,73.9098602,21.76473976,1.615180479
EV113,08/03/21,42.09769726,5.181695715,5.79329,13.04063127,78.11,64.03,58.08847993,107.5439328,85,5115.604855,5157.702552,2.065645556,43.40443743,14.6840425,90.105167,80.3453188,27.19856324,1.640784521
EV113,08/04/21,20.629816,3.386594444,2.4291425,6.833205278,63.55,65.39,24.446319,45.818554,83.5,5158.07538,5178.705196,1.017468333,17.192343,7.253976,53.388281,32.22056,13.59771,0.868705
EV113,08/05/21,22.742508,2.452011667,2.071737778,6.142144167,65.38,62.24,22.624955,42.252245,82,5178.829472,5201.57198,1.618394722,16.544457,6.080498,37.560091,30.896084,11.356109,2.242601
EV113,08/06/21,33.81367335,5.444265253,3.723862333,9.633506475,62.09,28.53,37.3340364,70.56856196,77.5,5206.035315,5239.848988,0.465378889,27.25204992,10.08198648,22.195857,51.51608599,19.05232879,2.451638711
EV113,08/09/21,4.473936,0.425855833,0.3319325,3.712045556,24.64,85.5,2.782819,5.246808,79.5,5242.58306,5247.056996,2.954257222,2.488004,0.294815,106.476735,4.689715,0.556825,0.29557
EV113,08/10/21,14.043188,1.362798889,1.257264167,4.532605833,85.13,90.07,3.39715,6.496814,82.5,5247.181272,5261.22446,1.912542778,2.641716,0.755434,9.935625,5.051189,1.445584,0.103793
EV113,08/17/21,26.222236,4.928880556,4.802470278,12.70603778,90.22,88.38,10.258087,19.360114,80,5261.348736,5287.570972,2.974686944,7.192068,3.066019,20.381934,13.573777,5.7863,0.219948
EV113,08/18/21,13.04898,2.781896667,3.726917778,9.2882375,49.41,90.33,9.67538,13.056135,74.5,5287.695248,5300.744228,2.779423056,6.805652,2.869728,13.833197,9.183257,3.872817,0.124648
EV113,08/19/21,25.352304,4.970483889,4.269616944,12.88293083,44.7,90.05,15.816559,19.990813,76,5300.99278,5326.345084,3.64283,10.658526,5.158033,22.243951,13.470563,6.520175,0.432359
EV113,08/20/21,26.470788,7.613300833,4.945650958,15.11312457,90.05,77.05,26.19217379,22.1950047,75,5326.717912,5353.1887,2.554172778,17.76497664,8.42719715,19.428558,15.05107168,7.1439497,0.226780826
EV113,08/21/21,8.07794,2.937081111,0.982047931,6.262637653,77.04,88.71,12.38711921,5.8479823,71,5353.437252,5361.515192,2.343508611,9.728533357,2.65858585,10.132766,4.540992316,1.3069543,0.273679174
EV113,08/22/21,6.555676542,3.239330278,1.325581984,4.564912262,88.55,72.47,13.54486816,5.914130444,73.5,5361.670419,5368.226096,NA,8.505956695,5.038911465,NA,3.713724944,2.200395444,0.028941316
EV113,08/23/21,27.02453075,4.406700004,4.995410024,14.61297281,72.46,86.47,49.47680026,21.60161766,72.5,5368.293733,5395.318264,5.210862778,38.33928589,11.13751437,29.017277,16.738909,4.862695657,0.351898526
EV113,08/24/21,22.46826871,4.040346385,3.602559381,10.64599104,86.18,90.14,33.64642758,14.9118639,77,5395.343951,5417.81222,3.003085278,25.00037241,8.646055166,18.382729,11.07547406,3.836379898,0.318247157
EV113,08/25/21,46.01601815,5.836648105,6.132885916,14.21701013,90.16,64.17,58.09050255,26.104432,81.5,5417.902598,5463.918616,2.247476111,44.95563655,13.134866,18.099525,20.20317929,5.901277,0.760190057
EV113,08/26/21,57.49940607,8.69112689,7.091020751,19.36638292,64.1,57.35,76.46842864,33.82928087,85,5463.834722,5521.334128,3.584235278,56.39831737,20.07011127,34.501732,25.00000958,8.829274574,1.224992188
EV113,08/27/21,30.82693178,5.477032505,5.176683056,15.07814695,57.27,90.14,49.44140681,21.43870513,83.5,5521.45192,5552.278852,4.424431389,36.72529608,12.71611073,37.501876,15.92858413,5.510104426,0.558615756
EV113,08/28/21,10.687736,3.5884475,1.436499167,7.249235,90.12,90.29,15.226293,6.621613,83.5,5552.403128,5563.090864,2.224288333,8.718526,6.507767,7.083639,3.791534,2.830051,0.111355
EV113,08/29/21,5.59242,1.665263056,1.2743425,3.606336389,90.29,77.51,11.992635,5.216932,82.5,5563.463692,5569.056112,0.666730833,7.316491,4.676144,0.145591,3.182493,2.03434,0.008047
EV113,08/30/21,31.15915722,5.452611111,5.793727313,13.58545537,77.65,72.38,57.14813754,24.87705219,79,5569.214507,5600.373664,2.339116944,42.43406039,14.71407715,28.848567,18.47189013,6.405157185,0.577663158
EV113,08/31/21,47.01254124,5.192203808,7.913768798,16.79065261,72.29,57.17,74.64018306,32.04272998,75,5600.586003,5647.598544,3.68468,58.54715334,16.09302972,32.12176,25.13239804,6.91027967,0.762141945
