Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time
EV009,2/9/19 12:46 AM,2/9/19 1:01 AM,6.49,0.052836,0.187328,0.240164,89.8,85.9,3.9,2.58,50,4803.67,4809.88,22
EV009,2/9/19 12:16 AM,2/9/19 12:20 AM,1.26,0.007393,0.05982,0.067213,90.6,90.6,0,0.38,53.6,4802.4,4802.4,11
EV009,2/8/19 9:33 PM,2/8/19 9:34 PM,0.01,0.003268,0.003016,0.006284,0,0,0,0.01,57.2,,,52
EV009,2/8/19 8:45 PM,2/8/19 9:28 PM,8.23,0.26818,0.437557,0.705738,16.5,12.2,4.3,2.06,57.2,4794.14,4801.6,38
EV009,2/8/19 11:27 AM,2/8/19 11:48 AM,4.65,0.093273,0.26547,0.358743,21.2,17.3,3.9,2.27,50,4789.48,4793.21,26
EV009,2/8/19 12:08 AM,2/8/19 12:24 AM,6.62,0.066426,0.21035,0.276776,23.1,20,3.1,2.35,51.8,4782.87,4789.08,24
EV009,2/7/19 11:03 PM,2/7/19 11:04 PM,0.01,0.003787,0.00523,0.009016,0,0,0,0.01,53.6,,,42
EV009,2/7/19 9:57 PM,2/7/19 10:37 PM,9.88,0.225831,0.438377,0.664208,18,13.7,4.3,2.64,55.4,4772.96,4781.66,34
EV009,2/7/19 8:46 PM,2/7/19 9:05 PM,4.6,0.064098,0.256393,0.320492,20.8,18.8,2,1.19,55.4,4768.35,4772.08,20
EV009,2/7/19 11:26 AM,2/7/19 11:44 AM,4.68,0.04682,0.245803,0.292623,24.3,21.6,2.7,2.23,44.6,4763.66,4767.39,16
EV009,2/7/19 12:37 AM,2/7/19 12:51 AM,4.37,0.050913,0.180508,0.231421,26.3,24.7,1.6,1.51,46.4,4759.29,4763.01,22
EV009,2/6/19 11:01 PM,2/6/19 11:48 PM,13.21,0.293068,0.499008,0.792077,33.7,27.5,6.2,3.55,48.2,4746.07,4758.5,37
EV009,2/6/19 6:26 PM,2/6/19 8:07 PM,24.07,0.269246,1.413541,1.682787,42.4,32.5,9.9,5.43,57.2,4721.96,4745.57,16
EV009,2/6/19 11:54 AM,2/6/19 1:12 PM,32.05,0.19668,1.114522,1.311202,54.5,42,12.5,6.3,53.6,4689.91,4720.97,15
EV009,2/5/19 8:48 PM,2/5/19 9:10 PM,4.56,0.115022,0.256016,0.371038,57.6,55.3,2.3,1.48,50,4685.33,4689.06,31
EV009,2/5/19 10:43 AM,2/5/19 11:03 AM,4.58,0.096984,0.237443,0.334426,61.6,58,3.6,2.34,46.4,4680.74,4684.47,29
EV009,2/4/19 11:28 PM,2/4/19 11:49 PM,6.13,0.097303,0.263079,0.360383,65.9,63.1,2.8,2.37,51.8,4674.6,4679.58,27
EV009,2/4/19 9:00 PM,2/4/19 9:28 PM,8.24,0.102546,0.363574,0.46612,38,34.5,3.5,1.77,53.6,4666.36,4673.82,22
EV009,2/4/19 11:39 AM,2/4/19 11:57 AM,4.69,0.060601,0.242404,0.303005,40,37.6,2.4,2.14,53.6,4661.67,4665.4,20
EV009,2/4/19 12:56 AM,2/4/19 1:08 AM,5.99,0.025432,0.170197,0.195628,45.1,42.4,2.7,2.24,55.4,4655.67,4660.64,13
EV009,2/4/19 12:17 AM,2/4/19 12:20 AM,0.2,0.017093,0.03318,0.050273,46.3,46.3,0,0.19,55.4,4655.47,4655.47,34
EV009,2/3/19 11:37 PM,2/3/19 11:58 PM,10.76,0.05123,0.290301,0.34153,52.2,46.3,5.9,2.69,55.4,4644.71,4654.65,15
EV009,2/3/19 11:19 PM,2/3/19 11:34 PM,9.71,0.025027,0.225246,0.250273,58,52.2,5.8,3.49,55.4,4635,4643.7,10
EV009,2/3/19 11:00 PM,2/3/19 11:10 PM,3.52,0.065,0.101667,0.166667,60.8,58.8,2,1.12,55.4,4631.48,4633.96,39
EV009,2/3/19 10:13 PM,2/3/19 10:26 PM,3.86,0.066743,0.148557,0.215301,62.7,60.8,1.9,1.56,55.4,4627.6,4631.33,31
EV009,2/3/19 6:17 PM,2/3/19 6:24 PM,1.76,0.032869,0.076694,0.109563,63.9,63.1,0.8,0.8,57.2,4625.85,4627.09,30
EV009,2/3/19 4:42 PM,2/3/19 5:01 PM,5.82,0.101333,0.215333,0.316667,66.3,64.3,2,1.24,55.4,4620.02,4624.99,32
EV009,2/3/19 3:39 PM,2/3/19 4:01 PM,6.42,0.120008,0.243653,0.363661,70.6,67.1,3.5,2.41,57.2,4613.59,4619.81,33
EV009,2/3/19 3:02 PM,2/3/19 3:13 PM,2.23,0.067475,0.119956,0.187432,72.5,71,1.5,0.9,57.2,4611.36,4612.6,36
EV009,2/3/19 2:24 PM,2/3/19 2:54 PM,9.87,0.161836,0.343902,0.505738,77.6,72.9,4.7,3.16,57.2,4601.49,4610.19,32
EV009,2/3/19 1:39 AM,2/3/19 2:05 AM,17.1,0.09341,0.351399,0.444809,89.4,78.4,11,6.28,51.8,4584.38,4600.54,21
EV009,2/3/19 12:09 AM,2/3/19 12:12 AM,0.36,0.011475,0.043169,0.054645,91.4,91,0.4,0.37,51.8,4584.02,4584.02,21
EV009,2/2/19 11:31 PM,2/2/19 11:41 PM,2.23,0.045672,0.117443,0.163115,93.3,91.8,1.5,0.96,51.8,4581.79,4583.03,28
EV009,2/2/19 11:13 PM,2/2/19 11:23 PM,3.7,0.033451,0.125839,0.15929,96.1,93.3,2.8,1.25,51.8,4578.08,4580.56,21
EV009,2/2/19 10:44 PM,2/2/19 10:58 PM,8.06,0.044801,0.190992,0.235792,100,96.1,3.9,3.06,53.6,4570,4577.46,19
EV009,2/2/19 10:29 PM,2/2/19 10:37 PM,1.58,0.045891,0.089082,0.134973,100,100,0,0.84,51.8,4568.42,4569.66,34
EV009,2/2/19 3:20 PM,2/2/19 3:25 PM,0.57,0.038328,0.052929,0.091257,32.9,32.9,0,0.25,57.2,4567.85,4567.85,42
EV009,2/2/19 3:18 PM,2/2/19 3:18 PM,0,0.004098,0,0.004098,0,0,0,0,55.4,,,100
EV009,2/2/19 3:10 PM,2/2/19 3:18 PM,1.41,0.046762,0.086844,0.133607,33.3,33.3,0,0.62,57.2,4566.43,4567.67,35
EV009,2/2/19 2:55 PM,2/2/19 3:03 PM,2.03,0.035109,0.105328,0.140437,35.3,34.5,0.8,0.67,57.2,4564.39,4565.63,25
EV009,2/2/19 12:58 PM,2/2/19 2:25 PM,47.44,0.200858,1.233842,1.434699,65.5,35.7,29.8,16.13,55.4,4516.95,4564.18,14
EV009,2/2/19 2:50 AM,2/2/19 3:02 AM,4.53,0.042918,0.161454,0.204372,68.6,66.7,1.9,1.72,57.2,4512.41,4516.14,21
EV009,2/2/19 1:34 AM,2/2/19 1:44 AM,2.97,0.035344,0.132962,0.168306,71.8,69.4,2.4,1.45,59,4509.44,4511.92,21
EV009,2/1/19 10:03 PM,2/1/19 10:09 PM,1.23,0.032016,0.071262,0.103279,72.2,72.2,0,0.32,60.8,4508.2,4508.2,31
EV009,2/1/19 9:03 PM,2/1/19 9:04 PM,0.01,0.007967,0.006787,0.014754,0,0,0,0.02,60.8,,,54
EV009,2/1/19 8:23 PM,2/1/19 9:00 PM,8.49,0.206836,0.41994,0.626776,29,24.7,4.3,2.1,60.8,4499.69,4507.15,33
EV009,2/1/19 11:26 AM,2/1/19 11:44 AM,4.68,0.060383,0.24153,0.301913,31.8,28.2,3.6,2.05,51.8,4495,4498.73,20
EV009,1/31/19 8:29 PM,1/31/19 8:51 PM,4.59,0.099885,0.27006,0.369945,33.7,32.2,1.5,1.36,57.2,4490.4,4494.13,27
EV009,1/31/19 11:31 AM,1/31/19 11:48 AM,4.68,0.04112,0.252596,0.293716,35.7,34.5,1.2,1.41,57.2,4485.71,4489.44,14
EV009,1/31/19 12:30 AM,1/31/19 1:23 AM,19.15,0.331202,0.540383,0.871585,43.5,35.7,7.8,4.49,59,4466.56,4485.2,38
EV009,1/30/19 8:30 PM,1/30/19 8:51 PM,4.55,0.075798,0.268738,0.344536,44.3,43.9,0.4,0.54,62.6,4462,4465.73,22
EV009,1/30/19 10:41 AM,1/30/19 11:07 AM,5.38,0.096475,0.342049,0.438525,48.2,45.1,3.1,1.61,55.4,4456.61,4461.58,22
EV009,1/30/19 1:01 AM,1/30/19 1:05 AM,0.7,0.023213,0.041268,0.064481,49,49,0,0.13,57.2,4455.9,4455.9,36
EV009,1/30/19 12:29 AM,1/30/19 12:48 AM,8.24,0.087672,0.225443,0.313115,53.7,49.4,4.3,2.44,60.8,4447.66,4455.11,28
EV009,1/30/19 12:08 AM,1/30/19 12:20 AM,1.73,0.113148,0.081934,0.195082,54.9,54.1,0.8,0.47,60.8,4445.93,4447.17,58
EV009,1/29/19 11:46 PM,1/29/19 11:55 PM,1.81,0.077918,0.081098,0.159016,55.7,55.3,0.4,0.41,62.6,4444.11,4445.36,49
EV009,1/29/19 11:21 PM,1/29/19 11:39 PM,8.29,0.087902,0.226033,0.313934,58,55.7,2.3,1.59,62.6,4435.82,4443.28,28
EV009,1/29/19 9:41 PM,1/29/19 9:49 PM,1.43,0.042858,0.095393,0.138251,59.2,58.8,0.4,0.44,64.4,4434.39,4434.39,31
EV009,1/29/19 8:53 PM,1/29/19 9:13 PM,4.38,0.072311,0.256377,0.328689,59.6,59.2,0.4,0.35,64.4,4430,4433.73,22
EV009,1/29/19 4:11 PM,1/29/19 4:18 PM,0.24,0.075989,0.03576,0.111749,60.4,59.6,0.8,0.19,62.6,4429.76,4430,68
EV009,1/29/19 4:06 PM,1/29/19 4:10 PM,0,0.075683,0,0.075683,60.4,60.4,0,0.06,64.4,4429.76,4429.76,100
EV009,1/29/19 3:35 PM,1/29/19 3:58 PM,2.08,0.259311,0.133585,0.392896,62.4,60.4,2,1.22,64.4,4427.67,4428.91,66
EV009,1/28/19 8:22 PM,1/28/19 8:23 PM,0.23,0.003634,0.022322,0.025956,62.4,62.4,0,0.08,69.8,4427.43,4427.43,14
EV009,1/28/19 11:39 AM,1/28/19 12:36 PM,29,0.123145,0.824123,0.947268,76.9,63.1,13.8,8.01,60.8,4398.41,4427,13
EV009,1/28/19 10:49 AM,1/28/19 11:27 AM,8.61,0.161683,0.460175,0.621858,82.7,77.6,5.1,3.25,53.6,4389.77,4397.23,26
EV009,1/27/19 8:31 PM,1/27/19 8:44 PM,3.79,0.043664,0.16426,0.207923,67.1,65.1,2,1.51,64.4,4385.98,4389.71,21
EV009,1/27/19 8:09 PM,1/27/19 8:13 PM,0.53,0.014705,0.04923,0.063934,68.2,67.8,0.4,0.38,66.2,4385.43,4385.43,23
EV009,1/27/19 6:54 PM,1/27/19 7:46 PM,19.91,0.193131,0.684738,0.877869,76.1,68.2,7.9,4.45,73.4,4365.51,4384.15,22
EV009,1/27/19 4:10 PM,1/27/19 4:45 PM,15.94,0.086885,0.49235,0.579235,81.6,76.5,5.1,2.95,78.8,4349.56,4364.47,15
EV009,1/27/19 1:20 AM,1/27/19 1:57 AM,15.49,0.110803,0.50477,0.615574,89,82,7,4.42,62.6,4334.06,4348.98,18
EV009,1/26/19 8:03 PM,1/26/19 8:37 PM,11.55,0.091891,0.482426,0.574317,96.1,91.4,4.7,2.92,64.4,4322.5,4333.69,16
EV009,1/25/19 11:31 PM,1/25/19 11:41 PM,4.65,0.006699,0.160787,0.167486,71.4,68.2,3.2,1.78,62.6,4317.86,4321.59,4
EV009,1/25/19 11:15 PM,1/25/19 11:27 PM,4.71,0.017754,0.179514,0.197268,72.9,71.4,1.5,0.99,64.4,4313.14,4316.87,9
EV009,1/25/19 5:42 PM,1/25/19 6:03 PM,1.72,0.231126,0.108765,0.339891,74.9,73.3,1.6,0.89,73.4,4311.41,4312.66,68
EV009,1/25/19 5:23 PM,1/25/19 5:30 PM,1.42,0.037508,0.079705,0.117213,75.3,74.9,0.4,0.51,73.4,4309.99,4311.23,32
EV009,1/25/19 4:40 PM,1/25/19 4:55 PM,3.2,0.050929,0.203716,0.254645,76.5,76.1,0.4,0.54,73.4,4306.77,4309.26,20
EV009,1/25/19 1:13 PM,1/25/19 1:29 PM,4.12,0.057705,0.20459,0.262295,80.8,77.6,3.2,1.63,73.4,4302.64,4306.36,22
EV009,1/25/19 12:55 PM,1/25/19 1:12 PM,4.1,0.074508,0.201448,0.275956,82,80.8,1.2,0.93,73.4,4298.52,4302.25,27
EV009,1/24/19 9:25 PM,1/24/19 10:15 PM,14.2,0.24238,0.593413,0.835792,71.8,63.1,8.7,5.09,60.8,4284.29,4297.96,29
EV009,1/24/19 5:41 PM,1/24/19 6:29 PM,14.07,0.184126,0.616421,0.800546,77.3,72.9,4.4,3.12,73.4,4270.18,4283.85,23
EV009,1/23/19 9:17 PM,1/23/19 9:37 PM,4.44,0.075787,0.253721,0.329508,53.3,49.8,3.5,1.95,55.4,4265.71,4269.44,23
EV009,1/23/19 3:09 PM,1/23/19 3:58 PM,29.41,0.090344,0.730967,0.821311,66.7,54.5,12.2,6.89,68,4236.31,4264.9,11
EV009,1/23/19 3:07 PM,1/23/19 3:08 PM,0,0.019967,0.003803,0.02377,66.7,66.7,0,0.01,62.6,4236.3,4236.3,84
EV009,1/23/19 3:05 PM,1/23/19 3:07 PM,0.15,0.005464,0.021858,0.027322,66.7,66.7,0,0.05,62.6,4236.16,4236.16,20
EV009,1/23/19 11:53 AM,1/23/19 11:53 AM,0,0.004098,0.002732,0.006831,0,0,0,0.01,57.2,,,60
EV009,1/23/19 11:43 AM,1/23/19 11:52 AM,1.79,0.042612,0.109574,0.152186,68.2,67.1,1.1,0.69,55.4,4234.34,4235.59,28
EV009,1/23/19 11:40 AM,1/23/19 11:41 AM,0,0.006809,0.000842,0.00765,0,0,0,0.01,55.4,,,89
EV009,1/23/19 10:36 AM,1/23/19 11:40 AM,26.71,0.085137,0.979071,1.064208,82.7,68.6,14.1,8.18,53.6,4207.62,4233.72,8
EV009,1/22/19 9:12 PM,1/22/19 10:14 PM,29.29,0.09332,0.943566,1.036885,80,67.5,12.5,7.16,60.8,4178.34,4206.93,9
EV009,1/22/19 11:23 AM,1/22/19 12:24 PM,29.26,0.101612,0.914508,1.01612,97.3,80,17.3,9.42,57.2,4149.08,4177.66,10
EV009,1/21/19 6:14 PM,1/21/19 6:25 PM,2.4,0.044536,0.133607,0.178142,99.6,97.3,2.3,1.06,64.4,4146.67,4147.91,25
EV009,1/21/19 5:56 PM,1/21/19 6:06 PM,1.81,0.045,0.121667,0.166667,100,99.6,0.4,0.6,64.4,4144.84,4146.08,27
EV009,1/21/19 5:00 PM,1/21/19 5:19 PM,4.46,0.089432,0.229967,0.319399,100,100,0,0.95,64.4,4140.36,4144.09,28
EV009,1/19/19 8:32 PM,1/19/19 8:49 PM,3.71,0.099049,0.176087,0.275137,91,89,2,1.3,64.4,4136.63,4139.12,36
EV009,1/19/19 7:27 PM,1/19/19 7:42 PM,3.65,0.068699,0.176656,0.245355,92.5,91,1.5,0.67,69.8,4132.97,4135.46,28
EV009,1/17/19 9:04 PM,1/17/19 9:56 PM,40.56,0.078541,0.794137,0.872678,75.7,56.1,19.6,11.26,57.2,4092.41,4132.18,9
EV009,1/17/19 2:40 PM,1/17/19 3:10 PM,17.67,0.025355,0.481749,0.507104,85.1,75.7,9.4,5.67,60.8,4074.74,4092.14,5
EV009,1/17/19 12:32 PM,1/17/19 1:21 PM,11.87,0.204235,0.612705,0.81694,91.8,85.9,5.9,3.99,60.8,4062.84,4074.02,25
EV009,1/17/19 12:24 AM,1/17/19 12:24 AM,0,0.007923,0,0.007923,0,0,0,0,57.2,,,100
EV009,1/16/19 11:59 PM,1/17/19 12:18 AM,5.91,0.121579,0.198366,0.319945,80.4,76.5,3.9,2.23,59,4056.93,4061.9,38
EV009,1/16/19 11:36 PM,1/16/19 11:55 PM,5.71,0.106844,0.216926,0.32377,83.5,80.4,3.1,1.88,57.2,4051.21,4056.19,33
EV009,1/16/19 12:32 AM,1/16/19 12:32 AM,0,0.00547,0.001634,0.007104,0,0,0,0.02,51.8,,,77
EV009,1/16/19 12:06 AM,1/16/19 12:15 AM,2.78,0.015956,0.143607,0.159563,73.7,71.4,2.3,1.5,51.8,4048.43,4050.91,10
EV009,1/15/19 9:10 PM,1/15/19 9:23 PM,2.4,0.057541,0.16377,0.221311,74.9,73.7,1.2,0.78,51.8,4046.01,4047.25,26
EV009,1/15/19 6:39 PM,1/15/19 7:40 PM,29.46,0.16341,0.857902,1.021311,87.8,75.3,12.5,7.39,51.8,4016.55,4045.14,16
EV009,1/15/19 3:50 PM,1/15/19 3:53 PM,0.16,0.026929,0.034273,0.061202,87.8,87.8,0,0.11,55.4,4016.39,4016.39,44
EV009,1/15/19 3:46 PM,1/15/19 3:49 PM,0,0.054639,0.000552,0.055191,87.8,87.8,0,0.03,55.4,4016.39,4016.39,99
EV009,1/15/19 3:20 PM,1/15/19 3:26 PM,0.85,0.027705,0.064645,0.09235,88.6,88.6,0,0.23,57.2,4015.53,4015.53,30
EV009,1/15/19 3:20 PM,1/15/19 3:20 PM,0,0.003825,0,0.003825,0,0,0,0,57.2,,,100
EV009,1/15/19 3:04 PM,1/15/19 3:05 PM,0.11,0.003907,0.013852,0.01776,88.6,88.6,0,0.03,57.2,4015.43,4015.43,22
EV009,1/8/19 1:59 PM,1/8/19 1:59 PM,0,0.009563,0,0.009563,88.6,88.6,0,0,68,4015.43,4015.43,100
EV009,1/2/19 3:36 PM,1/2/19 3:36 PM,0,0.004372,0,0.004372,0,0,0,0,62.6,,,100
EV009,12/19/18 4:25 PM,12/19/18 4:34 PM,1.49,0.048057,0.097571,0.145628,90.2,89,1.2,0.72,64.4,4013.94,4015.18,33
EV009,12/18/18 9:58 AM,12/18/18 10:37 AM,17.04,0.078295,0.574164,0.652459,92.5,82.4,10.1,5.98,55.4,3996.9,4013.06,12
EV009,12/17/18 10:24 PM,12/17/18 10:55 PM,2.61,0.369317,0.158279,0.527596,78.8,78.4,0.4,0.68,62.6,3994.28,3995.52,70
EV009,12/17/18 9:05 PM,12/17/18 9:46 PM,18.98,0.069153,0.622377,0.69153,86.7,78.8,7.9,4.68,62.6,3975.31,3993.95,10
EV009,12/17/18 2:50 PM,12/17/18 2:52 PM,0.07,0.005574,0.013005,0.018579,87.1,87.1,0,0.12,64.4,3975.23,3975.23,30
EV009,12/17/18 9:53 AM,12/17/18 10:32 AM,17.12,0.07138,0.577527,0.648907,67.1,57.3,9.8,6.09,57.2,3958.12,3974.27,11
EV009,12/17/18 9:37 AM,12/17/18 9:38 AM,0.02,0.005792,0.008689,0.014481,0,0,0,0.08,59,,,40
EV009,12/16/18 3:20 PM,12/16/18 3:37 PM,7.13,0.043893,0.24873,0.292623,45.9,43.5,2.4,1.1,73.4,3950.96,3957.17,15
EV009,12/16/18 1:28 PM,12/16/18 2:02 PM,7.59,0.25377,0.310164,0.563934,49.4,45.9,3.5,2.27,68,3943.36,3950.81,45
EV009,12/16/18 12:09 AM,12/16/18 12:32 AM,13.14,0.073716,0.294863,0.368579,40.8,31.8,9,4.31,57.2,3930.23,3942.66,20
EV009,12/15/18 9:18 PM,12/15/18 9:28 PM,3.59,0.040262,0.127497,0.16776,42,40,2,1.22,60.8,3926.64,3929.12,24
EV009,12/15/18 9:05 PM,12/15/18 9:13 PM,1.32,0.048634,0.072951,0.121585,42,42,0,0.28,62.6,3925.32,3925.32,40
EV009,12/15/18 7:28 PM,12/15/18 7:49 PM,13.63,0.057093,0.299738,0.356831,49.4,42.4,7,3.94,71.6,3911.7,3924.12,16
EV009,12/14/18 6:55 PM,12/14/18 8:04 PM,18.23,0.230601,0.922404,1.153005,33.7,27.1,6.6,4.65,66.2,3893.44,3910.84,20
EV009,12/14/18 9:59 AM,12/14/18 10:35 AM,17.06,0.102743,0.501628,0.604372,45.5,34.1,11.4,6.09,55.4,3876.39,3892.54,17
EV009,12/13/18 7:48 PM,12/13/18 8:58 PM,16.7,0.410915,0.763128,1.174044,35.7,28.2,7.5,4.98,68,3859.67,3875.82,35
EV009,12/13/18 9:49 AM,12/13/18 10:34 AM,17.06,0.111475,0.631694,0.743169,48.6,36.1,12.5,6.91,48.2,3842.59,3858.74,15
EV009,12/12/18 11:15 PM,12/12/18 11:18 PM,0.37,0.008951,0.033672,0.042623,50.2,50.2,0,0.36,59,3842.22,3842.22,21
EV009,12/12/18 9:50 PM,12/12/18 9:52 PM,0.37,0.005421,0.028459,0.03388,49,49,0,0.18,60.8,3841.84,3841.84,16
EV009,12/12/18 5:04 PM,12/12/18 5:43 PM,19.22,0.096967,0.549481,0.646448,52.2,44.3,7.9,4.33,68,3822.63,3841.27,15
EV009,12/12/18 9:53 AM,12/12/18 10:35 AM,16.52,0.097503,0.598945,0.696448,62,53.3,8.7,5.62,51.8,3806.1,3822.26,14
EV009,12/11/18 7:54 PM,12/11/18 7:54 PM,0.02,0.004645,0.004645,0.00929,0,0,0,0.01,66.2,,,50
EV009,12/11/18 6:34 PM,12/11/18 7:18 PM,16.73,0.154689,0.581923,0.736612,48.6,43.9,4.7,2.93,71.6,3789.35,3805.51,21
EV009,12/11/18 9:54 AM,12/11/18 10:40 AM,16.52,0.160484,0.603724,0.764208,61.2,49.4,11.8,6.65,50,3772.83,3788.99,21
EV009,12/10/18 10:18 PM,12/10/18 10:22 PM,0.9,0.02632,0.041167,0.067486,62.4,62,0.4,0.3,60.8,3771.94,3771.94,39
EV009,12/10/18 10:13 PM,12/10/18 10:17 PM,0.77,0.01694,0.05082,0.06776,62.7,62.4,0.3,0.33,60.8,3771.16,3771.16,25
EV009,12/10/18 9:49 PM,12/10/18 9:58 PM,1.6,0.044806,0.09973,0.144536,63.9,63.1,0.8,0.61,60.8,3769.56,3770.8,31
EV009,12/10/18 8:37 PM,12/10/18 9:23 PM,18.23,0.160369,0.603292,0.763661,72.5,63.9,8.6,4.86,64.4,3751.31,3768.71,21
EV009,12/10/18 9:52 AM,12/10/18 10:31 AM,16.66,0.084571,0.565975,0.650546,82.7,72.9,9.8,6.03,55.4,3734.65,3749.57,13
EV009,12/9/18 6:29 PM,12/9/18 6:39 PM,2.36,0.047434,0.128249,0.175683,83.9,83.9,0,0.41,71.6,3732.3,3733.54,27
EV009,12/9/18 4:42 PM,12/9/18 4:53 PM,2.28,0.05271,0.135541,0.188251,81.2,80.8,0.4,0.49,75.2,3730,3731.25,28
EV009,12/7/18 10:37 PM,12/7/18 10:37 PM,0.02,0.003842,0.006268,0.010109,0,0,0,0.01,57.2,,,38
EV009,12/7/18 7:22 PM,12/7/18 8:17 PM,16.87,0.209702,0.702046,0.911749,35.7,28.2,7.5,4.93,66.2,3713.11,3729.27,23
EV009,12/7/18 9:53 AM,12/7/18 10:33 AM,17.06,0.072552,0.587011,0.659563,47.1,36.5,10.6,5.57,51.8,3696.05,3712.21,11
EV009,12/6/18 9:29 PM,12/6/18 9:56 PM,19.41,0.053443,0.391913,0.445355,57.6,47.1,10.5,5.96,53.6,3676.64,3695.28,12
EV009,12/6/18 9:47 AM,12/6/18 10:39 AM,16.53,0.173661,0.694645,0.868306,69.8,58.8,11,6.85,53.6,3660.12,3676.27,20
EV009,12/5/18 9:15 PM,12/5/18 9:48 PM,19.45,0.067049,0.491694,0.558743,65.1,56.1,9,5.41,53.6,3640.67,3659.31,12
EV009,12/5/18 9:53 AM,12/5/18 10:37 AM,16.57,0.117552,0.617148,0.734699,76.5,65.5,11,6.37,51.8,3624.1,3640.25,16
EV009,12/4/18 8:58 PM,12/4/18 8:59 PM,0.02,0.011563,0.013574,0.025137,0,0,0,0.02,62.6,,,46
EV009,12/4/18 7:39 PM,12/4/18 8:53 PM,17.22,0.391869,0.832721,1.22459,78.8,71.8,7,4.49,64.4,3606.83,3622.98,32
EV009,12/4/18 3:13 PM,12/4/18 3:18 PM,0,0.091257,0,0.091257,78.8,78.8,0,-0.03,55.4,3606.83,3606.83,100
EV009,12/4/18 2:22 PM,12/4/18 2:32 PM,1.55,0.057377,0.106557,0.163934,78,77.3,0.7,0.52,55.4,3605.27,3606.52,35
EV009,12/4/18 2:09 PM,12/4/18 2:10 PM,0.01,0.003803,0.00412,0.007923,0,0,0,0.01,55.4,,,48
EV009,12/4/18 1:34 PM,12/4/18 1:34 PM,0,0.004098,0,0.004098,0,0,0,0,66.2,,,100
EV009,12/4/18 1:33 PM,12/4/18 1:34 PM,0.02,0.009945,0.00918,0.019126,0,0,0,0.02,66.2,,,52
EV009,12/4/18 10:36 AM,12/4/18 11:05 AM,5.08,0.223156,0.272746,0.495902,77.3,75.7,1.6,0.89,48.2,3600.14,3605.11,45
EV009,12/3/18 9:52 PM,12/3/18 10:13 PM,5.95,0.052623,0.298197,0.35082,82.4,77.3,5.1,2.91,55.4,3594.19,3599.16,15
EV009,12/3/18 7:43 PM,12/3/18 7:58 PM,3.78,0.042964,0.209768,0.252732,83.9,82.4,1.5,0.85,57.2,3590.4,3592.88,17
EV009,12/3/18 7:15 PM,12/3/18 7:26 PM,1.66,0.05071,0.124153,0.174863,85.1,83.9,1.2,0.61,62.6,3588.73,3589.97,29
EV009,12/3/18 5:29 PM,12/3/18 5:38 PM,1.15,0.060418,0.0945,0.154918,85.5,85.1,0.4,0.34,66.2,3587.56,3587.56,39
EV009,12/3/18 5:21 PM,12/3/18 5:25 PM,0.63,0.023874,0.046344,0.070219,85.9,85.5,0.4,0.23,66.2,3586.93,3586.93,34
EV009,12/3/18 10:34 AM,12/3/18 10:56 AM,3.82,0.165861,0.202719,0.368579,87.5,86.3,1.2,1.02,48.2,3583.1,3586.83,45
EV009,12/3/18 10:28 AM,12/3/18 10:33 AM,1.15,0.019672,0.062295,0.081967,87.5,87.5,0,0.19,48.2,3581.94,3581.94,24
EV009,12/1/18 5:32 PM,12/1/18 5:48 PM,5.65,0.010831,0.259934,0.270765,91.4,88.2,3.2,1.95,62.6,3576.28,3581.25,4
EV009,12/1/18 5:17 PM,12/1/18 5:30 PM,3.03,0.064754,0.151093,0.215847,93.7,91.8,1.9,1.02,64.4,3573.25,3575.74,30
EV009,12/1/18 8:58 AM,12/1/18 9:08 AM,2.86,0.037768,0.12644,0.164208,95.3,93.7,1.6,0.69,46.4,3570.39,3572.87,23
EV009,12/1/18 8:43 AM,12/1/18 8:50 AM,2.32,0.012593,0.101888,0.114481,96.1,95.3,0.8,0.36,44.6,3568.06,3569.3,11
EV009,11/30/18 8:45 PM,11/30/18 9:22 PM,5.63,0.330344,0.281404,0.611749,100,96.5,3.5,2.35,57.2,3562.41,3567.38,54
EV009,11/30/18 8:12 PM,11/30/18 8:17 PM,0.77,0.020617,0.073098,0.093716,100,100,0,0.44,60.8,3561.64,3561.64,22
EV009,11/30/18 10:28 AM,11/30/18 11:05 AM,5.75,0.277992,0.339768,0.61776,83.5,81.6,1.9,1.32,46.4,3555.86,3560.84,45
EV009,11/29/18 8:43 PM,11/29/18 9:02 PM,5.29,0.065639,0.246929,0.312568,89.4,83.9,5.5,3.26,53.6,3550.56,3555.53,21
EV009,11/29/18 10:29 AM,11/29/18 11:43 AM,13.23,0.468251,0.763989,1.23224,96.9,89.4,7.5,3.99,55.4,3537.29,3549.72,38
EV009,11/28/18 9:15 PM,11/28/18 9:36 PM,5.02,0.110776,0.235399,0.346175,100,97.3,2.7,2.16,62.6,3532.26,3537.23,32
EV009,11/28/18 7:55 PM,11/28/18 7:58 PM,0.26,0.011202,0.033607,0.044809,100,100,0,0.08,71.6,3531.99,3531.99,25
EV009,11/28/18 2:59 PM,11/28/18 3:01 PM,0.21,0.004765,0.025016,0.029781,72.9,72.9,0,0.01,66.2,3531.79,3531.79,16
