Vehicle ID,Date,Number of Trips,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Percent Idling Time,Drive Cycle
EV132,10/12/2020,,0.06,,,1.39,,,,15.59,39.019999999999996,,,,
EV132,10/13/2020,,84.98,,,10.64,,,,200.19,36.635,,,,
EV132,10/14/2020,,90.6,,,16.08,,,,205.63,35.285,,,,
EV132,10/15/2020,,58.27,,,13.24,,,,147.2,33.44,,,,
EV132,10/16/2020,,29.25,,,6.78,,,,72.83,39.155,,,,
EV132,10/17/2020,,0.12,,,0.13,,,,3.16,39.155,,,,
EV132,10/19/2020,,111.59,,,12.36,,,,262.19,37.985,,,,
EV132,10/20/2020,,111.69,,,18.55,,,,283.56,36.095,,,,
EV132,10/21/2020,,80.44,,,20.24,,,,235.24,31.505,,,,
EV132,10/22/2020,,85.9,,,21.48,,,,279.82,24.68,,,,
EV132,10/23/2020,,106.15,,,22.38,,,,353.57,23.299999999999997,,,,
EV132,10/24/2020,,,,,,,,,,17.419999999999998,,,,
EV132,10/25/2020,,,,,,,,,,8.18,,,,
EV132,10/26/2020,,107.19,,,22.87,,,,384.16,9.86,,,,
EV132,10/27/2020,,89.79,,,23.62,,,,245.32,24.439999999999998,,,,
EV132,10/28/2020,,106.41,,,23.82,,,,299.45,30.080000000000002,,,,
EV132,10/29/2020,,12.81,,,21.72,,,,34.33,35.06,,,,
EV132,10/30/2020,,75.38,,,21.74,,,,191.89,35.3,,,,
EV132,10/31/2020,,0.36,,,11.6,,,,2.96,35.480000000000004,,,,
EV132,11/02/2020,,106.65,,,18.37,,,,272.5,38.72,,,,
EV132,11/03/2020,,83.89,,,23.4,,,,259.34,39.62,,,,
EV132,11/04/2020,,81.99,,,23.89,,,,143.28,42.8,,,,
EV132,11/05/2020,,85.76,,,22.41,,,,152.22,48.2,,,,
EV132,11/06/2020,,85.35,,,23.1,,,,143.69,44.06,,,,
EV132,11/07/2020,,0,,,15.19,,,,0,36.98,,,,
EV132,11/09/2020,,83.36,,,14.96,,,,269.55,16.76,,,,
EV132,11/10/2020,,84.03,,,22.28,,,,283.56,22.34,,,,
EV132,11/11/2020,,,,,,,,,,24.68,,,,
EV132,11/12/2020,,60.76,,,19.37,,,,214.47,22.82,,,,
EV132,11/13/2020,,110.54,,,23.27,,,,336.69,25.04,,,,
EV132,11/14/2020,,0.01,,,23.92,,,,0.31,29.24,,,,
EV132,11/15/2020,,0,,,10.43,,,,0.01,31.82,,,,
EV132,11/16/2020,,65.97,,,16.53,,,,205.45,33.980000000000004,,,,
EV132,11/17/2020,,137.61,,,22.07,,,,319.22,35.54,,,,
EV132,11/18/2020,,113.55,,,21.29,,,,245.55,37.879999999999995,,,,
EV132,11/19/2020,,66.62,,,23.2,,,,173.39,32.18,,,,
EV132,11/20/2020,,108.91,,,19.76,,,,289.72,29.3,,,,
EV132,11/21/2020,,0.36,,,12.54,,,,8.7,25.4,,,,
EV132,11/22/2020,,,,,,,,,,24.5,,,,
EV132,11/23/2020,,60.14,,,22.09,,,,185.28,24.8,,,,
EV132,11/24/2020,,83.8,,,21.89,,,,240.81,28.58,,,,
EV132,11/25/2020,,84.55,,,20.5,,,,243.6,28.52,,,,
EV132,11/26/2020,,,,,,,,,,29.479999999999997,,,,
EV132,11/27/2020,,89.7,,,23.87,,,,236.89,29.18,,,,
EV132,11/28/2020,,,,,,,,,,27.02,,,,
EV132,11/29/2020,,0,,,23.95,,,,0.01,26.36,,,,
EV132,11/30/2020,,82.36,,,23.31,,,,248.38,24.92,,,,
EV132,12/01/2020,,125.16,,,23.59,,,,346.75,30.38,,,,
EV132,12/02/2020,,84.48,,,21.9,,,,240.62,26.54,,,,
EV132,12/03/2020,,47.75,,,21.65,,,,137.47,25.82,,,,
EV132,12/04/2020,,114.71,,,23.59,,,,335.96,24.92,,,,
EV132,12/05/2020,,0.45,,,14.21,,,,3.2,26.72,,,,
EV132,12/07/2020,,106.18,,,17.21,,,,340.08,25.22,,,,
EV132,12/08/2020,,41.97,,,9.67,,,,140.28,32,,,,
EV132,12/10/2020,,0.11,,,0.11,,,,0.88,29.54,,,,
EV132,12/11/2020,,4.62,,,11.64,,,,22.51,21.26,,,,
EV132,12/12/2020,,0.61,,,14.31,,,,19.45,21.68,,,,
EV132,12/14/2020,,83.66,,,14.47,,,,243.92,24.259999999999998,,,,
EV132,12/15/2020,,58.91,,,16.65,,,,195.04,25.4,,,,
EV132,12/16/2020,,85.53,,,16.47,,,,190.44,29.9,,,,
EV132,12/17/2020,,85.54,,,20.49,,,,240.66,31.82,,,,
EV132,12/18/2020,,82.38,,,22.06,,,,229.15,30.98,,,,
EV132,12/19/2020,,,,,,,,,,34.16,,,,
EV132,12/20/2020,,,,,,,,,,36.38,,,,
EV132,12/21/2020,,0.4,,,13.88,,,,6.85,35.48,,,,
EV132,12/22/2020,,82.33,,,23.44,,,,253.32,28.04,,,,
EV132,12/23/2020,,86.54,,,21.7,,,,285.49,19.759999999999998,,,,
EV132,12/24/2020,,109.72,,,23.37,,,,362.71,21.14,,,,
EV132,12/25/2020,,,,,,,,,,23.24,,,,
EV132,12/26/2020,,0.01,,,23.94,,,,0.17,28.52,,,,
EV132,12/27/2020,,,,,,,,,,27.44,,,,
EV132,12/28/2020,,104.47,,,22.97,,,,298.45,20.48,,,,
EV132,12/29/2020,,85.77,,,22.33,,,,270.45,18.08,,,,
EV132,12/30/2020,,109.8,,,23.61,,,,287.14,22.76,,,,
EV132,12/31/2020,,86.14,,,14.9,,,,280.31,27.5,,,,
EV132,01/02/2021,,0,,,8.5,,,,0,32.9,,,,
EV132,01/03/2021,,,,,,,,,,34.519999999999996,,,,
EV132,01/04/2021,,102.77,,,22.27,,,,306.04,31.52,,,,
EV132,01/05/2021,,96.98,,,20.72,,,,280.22,31.82,,,,
EV132,01/06/2021,,85.82,,,20.87,,,,258.23,31.7,,,,
EV132,01/07/2021,,94.26,,,20.86,,,,232.39,30.439999999999998,,,,
EV132,01/08/2021,,49.3,,,15.1,,,,172.14,29.18,,,,
EV132,01/09/2021,,0.04,,,13.17,,,,0.8,26.72,,,,
EV132,01/10/2021,,,,,,,,,,24.14,,,,
EV132,01/11/2021,,87.74,,,21.99,,,,276.29,26.96,,,,
EV132,01/12/2021,,106.69,,,22.35,,,,310.57,30.74,,,,
EV132,01/13/2021,,87.73,,,20.69,,,,220.82,34.76,,,,
EV132,01/14/2021,,74.77,,,21.18,,,,190.21,27.86,,,,
EV132,01/15/2021,,105.15,,,23.38,,,,332.89,25.46,,,,
EV132,01/16/2021,,,,,,,,,,26.119999999999997,,,,
EV132,01/17/2021,,,,,,,,,,28.82,,,,
EV132,01/18/2021,,,,,,,,,,28.22,,,,
EV132,01/19/2021,,102.24,,,22.07,,,,333.77,22.64,,,,
EV132,01/20/2021,,87.76,,,20.89,,,,231.98,27.62,,,,
EV132,01/21/2021,,137.32,,,23.52,,,,377.7,28.76,,,,
EV132,01/22/2021,,67.5,,,15.78,,,,208.67,25.58,,,,
EV132,01/23/2021,,0.06,,,10.16,,,,4.88,21.8,,,,
EV132,01/24/2021,,,,,,,,,,18.8,,,,
EV132,01/25/2021,,37.44,,,19.39,,,,138.11,20.3,,,,
EV132,01/26/2021,,85.9,,,20.68,,,,286.63,17.18,,,,
EV132,01/27/2021,,117.07,,,21.6,,,,350.53,19.34,,,,
EV132,01/28/2021,,85.9,,,21.62,,,,229.11,27.2,,,,
EV132,01/29/2021,,85.24,,,23.94,,,,229.2,29.900000000000002,,,,
EV132,01/30/2021,,0,,,23.98,,,,0,29.18,,,,
EV132,01/31/2021,,,,,,,,,,29.419999999999998,,,,
EV132,02/01/2021,,87.56,,,22.18,,,,235.41,34.94,,,,
EV132,02/02/2021,,109.83,,,23.69,,,,291.42,33.56,,,,
EV132,02/03/2021,,92.79,,,23.82,,,,276.79,26.84,,,,
EV132,02/04/2021,,66.95,,,20.29,,,,203.39,25.7,,,,
EV132,02/05/2021,,109.77,,,23.49,,,,319.51,29.12,,,,
EV132,02/06/2021,,,,,,,,,,29.66,,,,
EV132,02/07/2021,,,,,,,,,,19.64,,,,
EV132,02/08/2021,,63.82,,,21.68,,,,257.37,14.54,,,,
EV132,02/09/2021,,109.73,,,23.62,,,,393.4,14.24,,,,
EV132,02/10/2021,,86.4,,,21.46,,,,318.23,14.059999999999999,,,,
EV132,02/11/2021,,74.27,,,21.12,,,,301.35,1.6999999999999993,,,,
EV132,02/12/2021,,107.04,,,23.37,,,,484.44,-4.480000000000004,,,,
EV132,02/13/2021,,,,,23.92,,,,,0.1999999999999993,,,,
EV132,02/14/2021,,,,,,,,,,8.000000000000002,,,,
EV132,02/15/2021,,,,,,,,,,15.86,,,,
EV132,02/16/2021,,107.66,,,22.44,,,,334.44,21.38,,,,
EV132,02/17/2021,,37.77,,,18.02,,,,136.3,22.939999999999998,,,,
EV132,02/18/2021,,85.83,,,23.42,,,,268.19,21.92,,,,
EV132,02/19/2021,,117.27,,,14.43,,,,332.5,25.64,,,,
EV132,02/20/2021,,0,,,12.43,,,,0,25.82,,,,
EV132,02/21/2021,,,,,,,,,,30.62,,,,
EV132,02/22/2021,,73.17,,,21.55,,,,206.86,36.26,,,,
EV132,02/23/2021,,80.63,,,22.78,,,,243.72,28.52,,,,
EV132,02/24/2021,,,,,,,,,,24.74,,,,
EV132,02/25/2021,,80.2,,,23.59,,,,227.12,23.12,,,,
EV132,02/26/2021,,74.29,,,21.32,,,,216.13,26.119999999999997,,,,
EV132,02/27/2021,,,,,23.92,,,,,22.88,,,,
EV132,02/28/2021,,,,,,,,,,21.86,,,,
EV132,03/01/2021,,109.08,,,23.74,,,,291.74,29.720000000000002,,,,
EV132,03/02/2021,,33.39,,,21.59,,,,84.78,33.14,,,,
EV132,03/03/2021,,86.08,,,20.5,,,,199.33,35.36,,,,
EV132,03/04/2021,,109.98,,,22.92,,,,258.84,35.72,,,,
EV132,03/05/2021,,58.36,,,12.54,,,,130.33,37.76,,,,
EV132,03/06/2021,,0.05,,,13.91,,,,0.84,36.74,,,,
EV132,03/07/2021,,,,,,,,,,32.24,,,,
EV132,03/08/2021,,66.62,,,22.47,,,,196.45,29.3,,,,
EV132,03/09/2021,,108.95,,,23.31,,,,314.91,28.88,,,,
EV132,03/10/2021,,91.42,,,17.33,,,,245.61,27.5,,,,
EV132,03/11/2021,,0,,,14.16,,,,0,28.82,,,,
EV132,03/12/2021,,0,,,23.95,,,,0,31.34,,,,
EV132,03/13/2021,,0,,,23.95,,,,0,35.54,,,,
EV132,03/14/2021,,0,,,8.04,,,,0,38,,,,
EV132,03/15/2021,,74.18,,,16.06,,,,152.04,39.2,,,,
EV132,03/16/2021,,90.65,,,21.65,,,,195.88,40.699999999999996,,,,
EV132,03/17/2021,,84.7,,,21.22,,,,200.06,39.2,,,,
EV132,03/18/2021,,71.4,,,21.86,,,,138.54,42.56,,,,
EV132,03/19/2021,,112.51,,,22.69,,,,229.88,39.5,,,,
EV132,03/20/2021,,,,,,,,,,32.66,,,,
EV132,03/21/2021,,,,,,,,,,31.7,,,,
EV132,03/22/2021,,67.06,,,21.8,,,,188.34,32.66,,,,
EV132,03/23/2021,,110.5,,,22.11,,,,254.71,31.82,,,,
EV132,03/24/2021,,85.96,,,21.84,,,,225.51,31.220000000000002,,,,
EV132,03/25/2021,,67.42,,,21.31,,,,173.96,33.08,,,,
EV132,03/26/2021,,73.52,,,23.35,,,,194.91,33.68,,,,
EV132,03/27/2021,,0.14,,,23.52,,,,7.3,39.5,,,,
EV132,03/28/2021,,0,,,23.95,,,,0,43.52,,,,
EV132,03/29/2021,,117.08,,,22.11,,,,318.83,28.64,,,,
EV132,03/30/2021,,107.55,,,22.47,,,,333.92,26.12,,,,
EV132,03/31/2021,,14.36,,,21.83,,,,45.46,33.74,,,,
EV132,04/01/2021,,98.32,,,23.31,,,,191.22,42.92,,,,
EV132,04/02/2021,,112.12,,,21.63,,,,200.69,47.839999999999996,,,,
EV132,04/03/2021,,,,,,,,,,47.96,,,,
EV132,04/04/2021,,,,,,,,,,46.22,,,,
EV132,04/05/2021,,110.09,,,23.03,,,,242.41,38.3,,,,
EV132,04/06/2021,,106.43,,,19.86,,,,230.53,38.24,,,,
EV132,04/07/2021,,124.43,,,17.08,,,,228.97,43.76,,,,
EV132,04/08/2021,,120.94,,,21.06,,,,221.93,36.68,,,,
EV132,04/09/2021,,58.66,,,20.36,,,,129.17,34.64,,,,
EV132,04/10/2021,,,,,,,,,,33.08,,,,
EV132,04/11/2021,,,,,,,,,,28.52,,,,
EV132,04/12/2021,,66.98,,,21.12,,,,166.41,30.2,,,,
EV132,04/13/2021,,75.69,,,19.48,,,,149.05,32.06,,,,
EV132,04/14/2021,,124.77,,,22.5,,,,280.83,33.019999999999996,,,,
EV132,04/15/2021,,153.95,,,21.8,,,,294.98,39.32,,,,
EV132,04/16/2021,,97.21,,,21,,,,170.46,42.14,,,,
EV132,04/17/2021,,,,,,,,,,44.72,,,,
EV132,04/18/2021,,,,,,,,,,45.2,,,,
EV132,04/19/2021,,58.29,,,22.51,,,,212.76,32.660000000000004,,,,
EV132,04/20/2021,,126.86,,,22.24,,,,267.62,33.019999999999996,,,,
EV132,04/21/2021,,122.17,,,22.93,,,,252.65,39.26,,,,
EV132,04/22/2021,,107.39,,,19.83,,,,193.5,37.82,,,,
EV132,04/23/2021,,37.11,,,5.68,,,,99.75,36.8,,,,
EV132,04/24/2021,,0.04,,,10.81,,,,0.58,40.28,,,,
EV132,04/25/2021,,,,,,,,,,39.8,,,,
EV132,04/26/2021,,86.22,,,18.68,,,,182.84,37.94,,,,
EV132,04/27/2021,,86.24,,,15.96,,,,164,40.940000000000005,,,,
EV132,04/28/2021,,123.77,,,22.4,,,,221.95,47.18,,,,
EV132,04/29/2021,,106.28,,,18.79,,,,171.99,54.14,,,,
EV132,04/30/2021,,46.77,,,7.23,,,,89.93,55.94,,,,
EV132,05/01/2021,,0.04,,,0.11,,,,0.27,50.84,,,,
EV132,05/03/2021,,85.81,,,16.69,,,,193.9,41.660000000000004,,,,
EV132,05/04/2021,,106.87,,,22.19,,,,205.52,45.74,,,,
EV132,05/05/2021,,133.58,,,21.63,,,,222.33,48.32,,,,
EV132,05/06/2021,,86.41,,,19.8,,,,139.89,57.800000000000004,,,,
EV132,05/07/2021,,125.23,,,22.91,,,,225.98,48.68,,,,
EV132,05/08/2021,,,,,,,,,,36.74,,,,
EV132,05/09/2021,,,,,,,,,,38.120000000000005,,,,
EV132,05/10/2021,,138.63,,,22.27,,,,260.61,41.6,,,,
EV132,05/11/2021,,74.41,,,19.35,,,,135.24,44.660000000000004,,,,
EV132,05/12/2021,,85.74,,,21.34,,,,153.52,49.7,,,,
EV132,05/13/2021,,109.55,,,22.84,,,,186.71,54.56,,,,
EV132,05/14/2021,,145.54,,,21.88,,,,239.79,54.32,,,,
EV132,05/15/2021,,0.01,,,23.96,,,,0.07,55.64,,,,
EV132,05/16/2021,,,,,,,,,,57.56,,,,
EV132,05/17/2021,,125.17,,,22.76,,,,233.92,60.5,,,,
EV132,05/18/2021,,51.3,,,13.42,,,,84.46,50.660000000000004,,,,
EV132,05/19/2021,,96,,,12.4,,,,211.6,39.62,,,,
EV132,05/20/2021,,139.97,,,19.07,,,,313.33,36.26,,,,
EV132,05/21/2021,,37.8,,,11.67,,,,103.25,33.74,,,,
EV132,05/22/2021,,0.01,,,23.94,,,,0.04,39.2,,,,
EV132,05/23/2021,,,,,,,,,,39.2,,,,
EV132,05/24/2021,,69.75,,,14.75,,,,150.75,44.06,,,,
EV132,05/25/2021,,88.26,,,16.42,,,,164.63,50.72,,,,
EV132,05/26/2021,,145.33,,,22.96,,,,303.4,46.04,,,,
EV132,05/27/2021,,94.52,,,22.25,,,,147.96,51.86,,,,
EV132,05/28/2021,,105.74,,,20.35,,,,182.5,46.16,,,,
EV132,05/29/2021,,0,,,15.55,,,,0.01,46.88,,,,
EV132,06/01/2021,,125.37,,,17.43,,,,238.88,62.6,,,,
EV132,06/02/2021,,154.27,,,22.86,,,,281.41,66.32,,,,
EV132,06/03/2021,,132.47,,,22.05,,,,240.02,67.7,,,,
EV132,06/04/2021,,104.22,,,21.81,,,,186.11,66.8,,,,
EV132,06/05/2021,,145.82,,,22.76,,,,246.15,58.52,,,,
EV132,06/06/2021,,,,,,,,,,49.099999999999994,,,,
EV132,06/07/2021,,58.72,,,14.21,,,,95.78,50.72,,,,
EV132,06/08/2021,,96.07,,,13.93,,,,147.4,56.12,,,,
EV132,06/09/2021,,102.26,,,22.38,,,,156.28,53,,,,
EV132,06/10/2021,,99.45,,,20.77,,,,197.65,43.46,,,,
EV132,06/11/2021,,84.95,,,19.66,,,,192.28,48.62,,,,
EV132,06/12/2021,,,,,,,,,,53.06,,,,
EV132,06/13/2021,,,,,,,,,,64.22,,,,
EV132,06/14/2021,,105.22,,,22.84,,,,201.89,72.26,,,,
EV132,06/15/2021,,111.6,,,21.12,,,,224.66,64.46,,,,
EV132,06/16/2021,,115.94,,,21.91,,,,182.61,55.58,,,,
EV132,06/17/2021,,138.27,,,22.6,,,,270.07,58.1,,,,
EV132,06/18/2021,,107.79,,,22.82,,,,184.08,62.66,,,,
EV132,06/19/2021,,0.01,,,23.87,,,,0.08,62.900000000000006,,,,
EV132,06/20/2021,,,,,,,,,,57.38,,,,
EV132,06/21/2021,,106.77,,,21.98,,,,210.36,61.1,,,,
EV132,06/22/2021,,98.34,,,21.4,,,,192.46,68.12,,,,
EV132,06/23/2021,,68.85,,,21.64,,,,112.29,65.54,,,,
EV132,06/24/2021,,113.43,,,21.94,,,,223.9,64.33999999999999,,,,
EV132,06/25/2021,,96.29,,,20.4,,,,215.69,65,,,,
EV132,06/26/2021,,,,,,,,,,66.98,,,,
EV132,06/27/2021,,,,,,,,,,70.46,,,,
EV132,06/28/2021,,142.52,,,22.12,,,,286.94,75.26,,,,
EV132,06/29/2021,,13.06,,,14.64,,,,41.58,78.14,,,,
EV132,06/30/2021,,132.74,,,21.86,,,,297.4,79.22000000000001,,,,
EV132,07/01/2021,,76.18,,,15.25,,,,144.03,74.47999999999999,,,,
EV132,07/02/2021,,147.52,,,22.05,,,,286.01,72.02,,,,
EV132,07/03/2021,,85.68,,,22.89,,,,199.06,73.64,,,,
EV132,07/04/2021,,,,,,,,,,72.74,,,,
EV132,07/05/2021,,,,,,,,,,71.60000000000001,,,,
EV132,07/06/2021,,91.32,,,19.01,,,,190.1,71.96000000000001,,,,
EV132,07/07/2021,,135.11,,,21.88,,,,259.09,69.98,,,,
EV132,07/08/2021,,52.45,,,13.62,,,,109.56,69.14,,,,
EV132,07/09/2021,,126.8,,,14.44,,,,230.86,69.38,,,,
EV132,07/10/2021,,,,,,,,,,69.86,,,,
EV132,07/11/2021,,,,,,,,,,70.88000000000001,,,,
EV132,07/12/2021,,106.77,,,21.97,,,,197.11,70.58,,,,
EV132,07/13/2021,,133.93,,,22.35,,,,287.65,71.9,,,,
EV132,07/14/2021,,130.07,,,22.57,,,,277.48,72.68,,,,
EV132,07/15/2021,,104.84,,,22.32,,,,187.34,71.3,,,,
EV132,07/16/2021,,110.24,,,23.18,,,,203.6,68.89999999999999,,,,
EV132,07/17/2021,,,,,,,,,,69.2,,,,
EV132,07/18/2021,,,,,,,,,,73.46000000000001,,,,
EV132,07/19/2021,,96.14,,,19.42,,,,166.94,71.6,,,,
EV132,07/20/2021,,107.39,,,22.4,,,,171.48,69.32000000000001,,,,
EV132,07/21/2021,,97.24,,,22.04,,,,179.65,69.2,,,,
EV132,07/22/2021,,96.9,,,21.81,,,,178.22,63.44,,,,
EV132,07/23/2021,,181.67,,,22.8,,,,305.18,66.44,,,,
EV132,07/24/2021,,94.49,,,22.62,,,,198.36,67.4,,,,
EV132,07/25/2021,,,,,,,,,,70.4,,,,
EV132,07/26/2021,,34.37,,,14.32,,,,64.66,71.53999999999999,,,,
EV132,07/27/2021,,93.73,,,22.25,,,,181.86,74.78,,,,
EV132,07/28/2021,,123.38,,,23.62,,,,207.6,72.44000000000001,,,,
EV132,07/29/2021,,68.56,,,19.79,,,,161.02,74.24,,,,
EV132,07/30/2021,,94.52,,,22.08,,,,180.46,76.1,,,,
EV132,07/31/2021,,,,,,,,,,78.25999999999999,,,,
EV132,08/01/2021,,,,,,,,,,75.44,,,,
EV132,08/02/2021,,69.55,,,19.81,,,,137.93,65.54,,,,
EV132,08/03/2021,,139.23,,,23.25,,,,255.25,69.44,,,,
EV132,08/04/2021,,126.68,,,15.96,,,,250.47,72.44,,,,
EV132,08/05/2021,,108.92,,,21.06,,,,218.21,68.36,,,,
EV132,08/06/2021,,98.23,,,21.23,,,,203.21,65.84,,,,
EV132,08/07/2021,,0.01,,,23.96,,,,0.05,66.5,,,,
EV132,08/08/2021,,,,,,,,,,58.46,,,,
EV132,08/09/2021,,84.73,,,19.1,,,,155.02,55.699999999999996,,,,
EV132,08/10/2021,,93.96,,,15.92,,,,166.91,61.22,,,,
EV132,08/11/2021,,103.85,,,23.36,,,,247.08,70.94,,,,
EV132,08/12/2021,,122.91,,,22.75,,,,239.8,72.14,,,,
EV132,08/13/2021,,97.88,,,20.73,,,,190.07,72.44000000000001,,,,
EV132,08/14/2021,,0.01,,,23.68,,,,0.1,70.58,,,,
EV132,08/15/2021,,,,,,,,,,71.66000000000001,,,,
EV132,08/16/2021,,109.62,,,21.23,,,,190.19,71.9,,,,
EV132,08/17/2021,,100.7,,,23.09,,,,170.17,59.96,,,,
EV132,08/18/2021,,0,,,13.78,,,,0.16,48.68,,,,
EV132,08/20/2021,,,,,10.13,,,,,58.160000000000004,,,,
EV132,08/24/2021,,0,,,1.33,,,,1.28,53.54,,,,
EV132,08/25/2021,,68.28,,,14.83,,,,144.22,58.22,,,,
EV132,08/26/2021,,49.81,,,20.8,,,,73.51,57.32,,,,
EV132,08/27/2021,,49.8,,,21.39,,,,75.98,53.00000000000001,,,,
EV132,08/28/2021,,0,,,22.67,,,,0,53.660000000000004,,,,
EV132,08/29/2021,,,,,,,,,,58.339999999999996,,,,
EV132,08/30/2021,,121.9,,,23.74,,,,216.99,62.42,,,,
EV132,08/31/2021,,15.11,,,14.38,,,,37.19,58.16,,,,
EV132,09/01/2021,,71.19,,,18.44,,,,151.01,52.760000000000005,,,,
EV132,09/02/2021,,23.57,,,21.99,,,,51.64,54.2,,,,
EV132,09/03/2021,,70.11,,,21.55,,,,125.82,55.52,,,,
EV132,09/04/2021,,,,,,,,,,59,,,,
EV132,09/05/2021,,,,,,,,,,62.18,,,,
EV132,09/06/2021,,,,,,,,,,63.08,,,,
EV132,09/07/2021,,80.84,,,22.23,,,,140.22,63.26,,,,
EV132,09/08/2021,,125.06,,,21.3,,,,242.24,65,,,,
EV132,09/09/2021,,90.52,,,21.68,,,,142.24,61.4,,,,
EV132,09/10/2021,,126.64,,,21.72,,,,215.16,64.4,,,,
EV132,09/11/2021,,0.01,,,22.89,,,,0.1,56.3,,,,
EV132,09/12/2021,,0,,,23.97,,,,0.01,54.44,,,,
EV132,09/13/2021,,90.23,,,21.86,,,,161.47,55.1,,,,
EV132,09/14/2021,,90.21,,,22.25,,,,154.79,54.74,,,,
EV132,09/15/2021,,133.13,,,21.14,,,,222.96,57.86000000000001,,,,
EV132,09/16/2021,,89.39,,,21.93,,,,172.67,50.84,,,,
EV132,09/17/2021,,129.11,,,22.57,,,,248.51,51.92,,,,
EV132,09/18/2021,,,,,,,,,,57.02,,,,
EV132,09/19/2021,,,,,,,,,,46.22,,,,
EV132,09/20/2021,,53.84,,,17.01,,,,107.08,42.620000000000005,,,,
EV132,09/21/2021,,159.62,,,22.92,,,,323.46,45.74,,,,
EV132,09/22/2021,,132.01,,,21.93,,,,255.09,52.82,,,,
EV132,09/23/2021,,85.42,,,21.76,,,,175.08,52.16,,,,
EV132,09/24/2021,,146.51,,,21.62,,,,269.13,54.68,,,,
EV132,09/25/2021,,,,,,,,,,57.44,,,,
EV132,09/26/2021,,,,,,,,,,59.3,,,,
EV132,09/27/2021,,61.25,,,21.63,,,,109.1,58.58,,,,
EV132,09/28/2021,,124.59,,,22.15,,,,250.32,46.46,,,,
EV132,09/29/2021,,88.25,,,21.6,,,,168.93,43.22,,,,
EV132,09/30/2021,,145.96,,,22.41,,,,277.33,46.339999999999996,,,,
EV132,10/01/2021,,120.67,,,22.43,,,,244.36,50.84,,,,
EV132,10/02/2021,,0.01,,,23.95,,,,0.06,49.82,,,,
EV132,10/03/2021,,,,,,,,,,53.720000000000006,,,,
EV132,10/04/2021,,109.85,,,21.01,,,,220.24,56.48,,,,
EV132,10/06/2021,,0.1,,,0.57,,,,1.89,52.58,,,,
EV132,10/07/2021,,111.46,,,16.67,,,,230.47,44.18,,,,
EV132,10/08/2021,,83.42,,,15.71,,,,176.95,41.12,,,,
EV132,10/09/2021,,0,,,0.06,,,,1.32,43.58,,,,
EV132,10/12/2021,,14.3,,,9.74,,,,64.87,30.02,,,,
EV132,10/13/2021,,66.19,,,22.22,,,,223.51,29.48,,,,
EV132,10/14/2021,,106.92,,,23.41,,,,265.97,33.68,,,,
EV132,10/15/2021,,28.08,,,12.73,,,,74.02,39.74,,,,
EV132,10/16/2021,,0.05,,,10.11,,,,0.26,46.940000000000005,,,,
EV132,10/18/2021,,93.42,,,11.43,,,,188.22,48.32,,,,
EV132,10/19/2021,,94.38,,,18.96,,,,178.17,47.18,,,,
EV132,10/20/2021,,66.25,,,14.76,,,,136.66,45.56,,,,
EV132,10/21/2021,,53,,,14.7,,,,106.29,45.019999999999996,,,,
EV132,10/22/2021,,30.94,,,11.54,,,,69.01,44.6,,,,
EV132,10/25/2021,,,,,0.48,,,,,41,,,,
EV132,10/26/2021,,28.09,,,13.19,,,,79.65,38.239999999999995,,,,
EV132,10/27/2021,,98.91,,,22.4,,,,239.52,39.5,,,,
EV132,10/28/2021,,147.06,,,22.53,,,,344.25,41.18,,,,
EV132,10/29/2021,,0.17,,,5.62,,,,1.81,47.72,,,,
EV132,11/01/2021,,97.99,,,13.86,,,,250.55,34.519999999999996,,,,
EV132,11/02/2021,,100.39,,,20.28,,,,251.13,34.34,,,,
EV132,11/03/2021,,95.97,,,17.45,,,,184.46,38.48,,,,
EV132,11/04/2021,,29.32,,,12.42,,,,83.59,39.92,,,,
EV132,11/05/2021,,0.57,,,2.77,,,,6.82,41.6,,,,
EV132,11/08/2021,,71.32,,,11.49,,,,206.79,29.54,,,,
EV132,11/09/2021,,129.44,,,22.14,,,,387.57,30.38,,,,
EV132,11/10/2021,,67.26,,,19.97,,,,183.14,30.919999999999998,,,,
EV132,11/11/2021,,,,,,,,,,28.76,,,,
EV132,11/12/2021,,114.32,,,23.14,,,,302.95,35.78,,,,
EV132,11/13/2021,,0.65,,,13.34,,,,7.99,39.14,,,,
EV132,11/16/2021,,86.69,,,9.66,,,,250.89,30.98,,,,
EV132,11/17/2021,,42.96,,,23.7,,,,108.04,23.12,,,,
EV132,11/18/2021,,53.09,,,19.16,,,,161.02,26.54,,,,
EV132,11/19/2021,,0.28,,,16.61,,,,1.24,31.34,,,,
EV132,11/20/2021,,0.26,,,13.33,,,,2.55,30.74,,,,
EV132,11/22/2021,,71.39,,,11.69,,,,190.85,31.46,,,,
EV132,11/23/2021,,103.7,,,14.46,,,,329.88,26.42,,,,
EV132,11/24/2021,,75.09,,,20.52,,,,208.29,27.5,,,,
EV132,11/25/2021,,,,,,,,,,32.72,,,,
EV132,11/26/2021,,89.78,,,21.32,,,,200.59,38.12,,,,
EV132,11/27/2021,,0.16,,,22.34,,,,0.79,37.82,,,,
EV132,11/28/2021,,,,,,,,,,44.660000000000004,,,,
